id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,253,57cebdfdd7534558,,query,2024-10-30 14:31:32.905758,2024-10-30 14:31:41.747148,[],OK,,1730298692.905758,1730298701.747148,8,2,1,1,1,20,1,1,4,1,0,2,1,2,1,1,1,"['2024-10-30 14:31:32,960 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 14:31:32,964 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:32,968 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,969 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,974 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:32,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,977 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:33,991 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:33,995 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 14:31:34,389 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:34,389 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 14:31:34,390 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 14:31:34,392 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:31:34,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,394 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,394 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,735 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:41,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,737 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:31:41,741 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 14:31:41,746 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:41,746 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 14:31:34,933 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:35,733 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:31:35,735 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:31:40,436 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:41,432 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:31:41,734 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.841390132904053
2,253,50cb6bbec413e7ef,57cebdfdd7534558,retrieve,2024-10-30 14:31:32.906567,2024-10-30 14:31:33.983056,[],OK,,1730298692.906567,1730298693.983056,4,1,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,"['2024-10-30 14:31:32,960 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 14:31:32,964 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:32,968 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,969 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,974 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:32,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,976 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:32,977 - httpcore.connection - [_trace.py:85] - DEBUG']",11.4,1005.0,1.076488971710205
3,253,57ab6a84b8fa2e04,50cb6bbec413e7ef,embedding,2024-10-30 14:31:32.907300,2024-10-30 14:31:32.956983,[],OK,,1730298692.9073,1730298692.956983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005.0,0.0496830940246582
4,253,f69e73f0efd7ab08,57cebdfdd7534558,reranking,2024-10-30 14:31:34.003624,2024-10-30 14:31:34.384964,[],OK,,1730298694.003624,1730298694.384964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005.0,0.38134002685546875
5,253,7db157f20cb97a32,57cebdfdd7534558,llm,2024-10-30 14:31:34.390513,2024-10-30 14:31:41.739158,[],OK,,1730298694.390513,1730298701.739158,4,1,1,0,1,10,0,0,0,0,0,0,1,2,1,1,1,"['2024-10-30 14:31:34,392 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:31:34,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,394 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,394 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:34,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,735 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:41,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,737 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:31:34,933 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:35,733 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:31:35,735 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:31:40,436 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:41,432 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:31:41,734 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,7.348644971847534
6,253,1d87667a79b638c8,7db157f20cb97a32,llm_request,2024-10-30 14:31:35.733472,2024-10-30 14:31:41.432426,[],OK,,1730298695.733472,1730298701.432426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,5.698953866958618
7,253,81bf26430db9c4e7,1d87667a79b638c8,llm_scheduler,2024-10-30 22:31:36.432680,2024-10-30 22:31:37.131889,[],OK,,1730298696.4326804,1730298697.1318886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.2,1005.0,0.6992082595825195
8,253,3abe695b67c365a8,1d87667a79b638c8,llm_generate,2024-10-30 22:31:37.735312,2024-10-30 22:31:41.134474,[],OK,,1730298697.7353115,1730298701.1344745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.0,1005.0,3.399163007736206
9,254,0aa29a677da3df21,,query,2024-10-30 14:31:41.757067,2024-10-30 14:31:53.945857,[],OK,,1730298701.757067,1730298713.945857,4,2,1,1,1,20,1,1,4,1,0,1,1,2,1,1,1,"['2024-10-30 14:31:41,810 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:41,815 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,816 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,816 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,821 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:41,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,824 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:42,840 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:42,844 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 14:31:43,236 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:43,237 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 14:31:43,237 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 14:31:43,240 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,837 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:53,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,936 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:31:53,940 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 14:31:53,944 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:53,945 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 14:31:44,635 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:31:44,733 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:31:45,734 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:51,034 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:53,133 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:31:53,933 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,12.188790082931519
10,254,eed572b8448700db,0aa29a677da3df21,retrieve,2024-10-30 14:31:41.757784,2024-10-30 14:31:42.831629,[],OK,,1730298701.757784,1730298702.831629,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-30 14:31:41,810 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:41,815 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,816 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,816 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,821 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:41,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:41,824 - httpcore.connection - [_trace.py:85] - DEBUG']",1.8,1005.0,1.0738451480865479
