id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,2223,504b9cf12313f52a,,query,2024-11-05 07:24:05.203378,2024-11-05 07:24:08.323658,[],OK,,1730791445.203378,1730791448.323658,2,1,20,1,1,1,1,1,0,8,4,1,1,1,1,1,1,"['2024-11-05 07:24:05,260 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-05 07:24:05,264 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:05,269 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,270 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,276 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:05,276 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,277 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,277 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,278 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,278 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,278 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,289 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:05,291 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 07:24:05,854 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:05,854 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 07:24:05,855 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 07:24:05,858 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 07:24:05,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,860 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,312 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:08,312 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,314 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 07:24:08,322 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:08,323 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 07:24:05,925 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 07:24:05,928 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 07:24:06,695 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 07:24:08,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 07:24:08,312 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.1202800273895264
2,2223,95bf46876aa6fa75,504b9cf12313f52a,retrieve,2024-11-05 07:24:05.204486,2024-11-05 07:24:05.283724,[],OK,,1730791445.204486,1730791445.283724,1,0,10,0,0,0,0,1,0,4,1,0,0,0,0,0,0,"['2024-11-05 07:24:05,260 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-05 07:24:05,264 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:05,269 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,270 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,276 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:05,276 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,277 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,277 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,278 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,278 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,278 - httpcore.connection - [_trace.py:85] - DEBUG']",30.8,600,0.0792381763458252
3,2223,d1345400480dd160,95bf46876aa6fa75,embedding,2024-11-05 07:24:05.205426,2024-11-05 07:24:05.257346,[],OK,,1730791445.205426,1730791445.257346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],30.8,1005,0.05191993713378906
4,2223,aed81783153a40e3,504b9cf12313f52a,reranking,2024-11-05 07:24:05.293469,2024-11-05 07:24:05.849863,[],OK,,1730791445.293469,1730791445.849863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],30.8,600,0.556394100189209
5,2223,df24063c3c60c078,504b9cf12313f52a,llm,2024-11-05 07:24:05.856066,2024-11-05 07:24:08.316140,[],OK,,1730791445.856066,1730791448.31614,1,0,10,1,1,0,0,0,0,4,0,0,1,1,1,1,1,"['2024-11-05 07:24:05,858 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 07:24:05,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,860 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:05,861 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,312 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:08,312 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,314 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 07:24:05,925 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 07:24:05,928 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 07:24:06,695 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 07:24:08,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 07:24:08,312 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.460073947906494
6,2223,e6667051673cde97,df24063c3c60c078,llm_request,2024-11-05 07:24:05.925743,2024-11-05 07:24:08.289646,[],OK,,1730791445.925743,1730791448.289646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.3639028072357178
7,2223,978124e54d4622ef,e6667051673cde97,llm_scheduler,2024-11-05 15:24:05.949172,2024-11-05 15:24:05.972601,[],OK,,1730791445.9491718,1730791445.972601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],55.3,1005,0.023429155349731445
8,2223,7a0251aeda09ff3d,e6667051673cde97,llm_generate,2024-11-05 15:24:06.676612,2024-11-05 15:24:08.263340,[],OK,,1730791446.676612,1730791448.2633398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],55.3,1005,1.5867278575897217
9,2224,cb86a81b97095a1e,,query,2024-11-05 07:24:08.333872,2024-11-05 07:24:10.062441,[],OK,,1730791448.333872,1730791450.062441,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,0,"['2024-11-05 07:24:08,390 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:08,394 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,395 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,399 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:08,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,402 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,402 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,402 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,403 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,403 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,417 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:08,420 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 07:24:08,987 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:08,988 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 07:24:08,988 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 07:24:08,991 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 07:24:09,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:09,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:09,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:09,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:09,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:10,049 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:10,050 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:10,051 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:10,051 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:10,052 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:10,052 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:10,052 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 07:24:10,061 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:10,062 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 07:24:09,068 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 07:24:09,070 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 07:24:10,028 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 07:24:10,050 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.7285690307617188
10,2224,b50534dfe4540fe2,cb86a81b97095a1e,retrieve,2024-11-05 07:24:08.334634,2024-11-05 07:24:08.410052,[],OK,,1730791448.334634,1730791448.410052,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-05 07:24:08,390 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 07:24:08,394 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,395 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,397 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,399 - httpx - [_client.py:1786] - INFO', '2024-11-05 07:24:08,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,402 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,402 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,402 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,403 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 07:24:08,403 - httpcore.connection - [_trace.py:85] - DEBUG']",30.8,600,0.07541799545288086
