id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,1363,e9670bb502d6f6f0,,query,2024-10-31 04:53:45.756302,2024-10-31 04:53:49.156014,[],OK,,1730350425.756302,1730350429.156014,1,20,0,1,4,1,1,8,1,2,1,1,1,1,1,1,1,"['2024-10-31 04:53:45,812 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 04:53:45,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:45,821 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,822 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,828 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:45,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,831 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:46,842 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:46,845 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 04:53:47,229 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:47,230 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 04:53:47,230 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 04:53:47,234 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:53:47,235 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,235 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,235 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,236 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,140 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:49,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,142 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:53:49,150 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:49,155 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 04:53:47,291 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:53:47,293 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:53:47,484 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 04:53:49,115 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:53:49,140 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.399711847305298
2,1363,6f0e5389b4c11d5e,e9670bb502d6f6f0,retrieve,2024-10-31 04:53:45.757132,2024-10-31 04:53:46.836581,[],OK,,1730350425.757132,1730350426.836581,0,10,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,"['2024-10-31 04:53:45,812 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 04:53:45,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:45,821 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,822 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,828 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:45,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,830 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:45,831 - httpcore.connection - [_trace.py:85] - DEBUG']",13.4,1005,1.079448938369751
3,1363,3dc02b09c46a807a,6f0e5389b4c11d5e,embedding,2024-10-31 04:53:45.757885,2024-10-31 04:53:45.809747,[],OK,,1730350425.757885,1730350425.809747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.4,1005,0.05186200141906738
4,1363,d0378acf7d800388,e9670bb502d6f6f0,reranking,2024-10-31 04:53:46.849617,2024-10-31 04:53:47.225187,[],OK,,1730350426.849617,1730350427.225187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.4,1005,0.37557005882263184
5,1363,d803a08c8a363973,e9670bb502d6f6f0,llm,2024-10-31 04:53:47.231135,2024-10-31 04:53:49.144349,[],OK,,1730350427.231135,1730350429.144349,0,10,0,0,0,0,1,4,1,1,0,0,1,1,1,1,1,"['2024-10-31 04:53:47,234 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:53:47,235 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,235 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,235 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,236 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:47,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,140 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:49,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:49,142 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:53:47,291 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:53:47,293 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:53:47,484 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 04:53:49,115 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:53:49,140 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.9132142066955566
6,1363,c284e0bee33e270a,d803a08c8a363973,llm_request,2024-10-31 04:53:47.291453,2024-10-31 04:53:49.114688,[],OK,,1730350427.291453,1730350429.114688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.823235034942627
7,1363,9bb3b79a8984cb47,c284e0bee33e270a,llm_scheduler,2024-10-31 12:53:47.307297,2024-10-31 12:53:47.323141,[],OK,,1730350427.307297,1730350427.323141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.0,1005,0.015844106674194336
8,1363,1aea5b7e55137c93,c284e0bee33e270a,llm_generate,2024-10-31 12:53:47.470147,2024-10-31 12:53:49.080619,[],OK,,1730350427.470147,1730350429.080619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.0,1005,1.6104722023010254
9,1365,80c2ce2b787ec43f,,query,2024-10-31 04:53:52.602264,2024-10-31 04:53:55.980171,[],OK,,1730350432.602264,1730350435.980171,1,20,0,1,4,1,1,4,1,2,0,1,1,0,1,1,1,"['2024-10-31 04:53:52,657 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:52,662 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,664 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,668 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:52,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,671 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,671 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:53,687 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:53,690 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 04:53:54,085 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:54,085 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 04:53:54,086 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 04:53:54,089 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:53:54,090 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:55,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:55,968 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:55,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:55,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:55,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:55,970 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:55,970 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:53:55,978 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:55,979 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 04:53:54,143 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:53:54,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:53:55,943 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:53:55,968 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.3779070377349854
10,1365,365950cfa2dce1a2,80c2ce2b787ec43f,retrieve,2024-10-31 04:53:52.603221,2024-10-31 04:53:53.678097,[],OK,,1730350432.603221,1730350433.678097,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-31 04:53:52,657 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:53:52,662 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,664 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,668 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:53:52,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,671 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:53:52,671 - httpcore.connection - [_trace.py:85] - DEBUG']",23.0,1005,1.074876070022583
