trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
4054,3.001502990722656,0.0840330123901367,0.0530200004577636,0.385293960571289,2.5001511573791504,2.40317702293396,0.0223162174224853,1.653174877166748,23.0,3358.0,3381.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,52789039104.0,134785609728.0,45.5,2904853447168.0,4254227801088.0,49926664.0,167418276.0,12.4,1803710464.0,47464353792.0,1.3382069997234296,717385728.0,516096.0,20029.0,540.0,0.0,2299.1875,46068.0,1626.0,37.0,62.372,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,73.975,0.0,1005.0,93.1,5949698048.0,68808683520.0,4.414193814908437,539795456.0,252649472.0,13115.0,965818.0,46.0,41351.1875,46068.0,40670.0,41.0,157.22,46.0,1005.0,1,0,0.0,14,18,6895,0.4688887133333333,2181,0.0029149555678789816
4056,2.8389759063720703,0.0282011032104492,0.016752004623413,0.3695149421691894,2.42165207862854,2.3369030952453613,0.0217208862304687,1.5900537967681885,21.0,3337.0,3358.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,56431609856.0,134785609728.0,48.2,2905722200576.0,4254237238272.0,49935848.0,167418533.0,10.2,1805283328.0,47464353792.0,1.339373937353622,717385728.0,868352.0,20059.0,809.0,0.0,2299.1875,46068.0,1626.0,37.0,70.461,0.0,1005.0,94.0,3617.1875,46068.0,2944.0,37.0,93.782,94.0,1005.0,94.85,5950222336.0,68809732096.0,4.4145827941185,539795456.0,275705856.0,13214.0,1056240.0,29.0,41351.1875,46068.0,40670.0,42.0,92.84,29.0,1005.0,1,0,0.0,5,17,6924,0.40395418666666666,2151,0.0656042080372572
4057,5.014375925064087,0.0725049972534179,0.0487928390502929,0.3814449310302734,4.533761024475098,4.43797492980957,0.0222513675689697,3.718132495880127,47.0,3298.0,3345.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,58010888192.0,134785609728.0,49.35,2906100326912.0,4254283961344.0,49939152.5,167419047.0,12.8,1805807616.0,47464353792.0,1.339762916563686,717385728.0,991232.0,20068.0,898.0,0.0,2299.1875,46068.0,1626.0,37.0,62.178,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,61.911,0.0,1005.0,93.2,5950222336.0,68809732096.0,4.4145827941185,539795456.0,287035392.0,13263.0,1100732.0,33.0,41351.1875,46068.0,40670.0,42.0,107.684,33.0,1005.0,1,0,0.0,8,41,6893,0.5687551433333334,2228,0.9984102646509806
4058,2.621767997741699,0.0734288692474365,0.0470960140228271,0.3770890235900879,2.142914056777954,2.09253191947937,0.0108394622802734,1.3972630500793457,18.0,3182.0,3200.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,58060193792.0,134785609728.0,49.4,2906103398912.0,4254283961344.0,49939178.0,167419047.0,12.8,1805807616.0,47464353792.0,1.339762916563686,717385728.0,991232.0,20068.0,898.0,0.0,2299.1875,46068.0,1626.0,37.0,62.178,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,61.911,0.0,1005.0,93.1,5950222336.0,68809732096.0,4.4145827941185,539795456.0,287035392.0,13263.0,1100732.0,33.0,41351.1875,46068.0,40670.0,42.0,107.684,33.0,1005.0,1,0,0.0,7,16,6475,0.49442345,2157,0.040720064813892044
4059,2.9609861373901367,0.0820758342742919,0.0527019500732421,0.377763032913208,2.473205089569092,2.3756139278411865,0.0220170021057128,1.7009875774383545,22.0,3019.0,3041.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,59652890624.0,134785609728.0,50.6,2906498421248.0,4254285505536.0,49942612.0,167419081.0,25.6,1805807616.0,47464353792.0,1.339762916563686,717385728.0,1220608.0,20088.0,1076.0,0.0,2299.1875,46068.0,1626.0,37.0,63.935,0.0,1005.0,87.0,3617.1875,46068.0,2944.0,37.0,89.723,43.5,1005.0,82.80000000000001,5950222336.0,68809732096.0,4.4145827941185,539795456.0,297730048.0,13309.0,1142584.0,30.0,41351.1875,46068.0,40670.0,43.0,92.098,30.0,1005.0,1,0,0.2723330479365855,8,17,6602,0.51300848,1953,0.5446750273307165
4060,5.830212116241455,0.0777599811553955,0.0499711036682128,0.3826830387115478,5.3430259227752686,5.248655080795288,0.0250396728515625,4.493194818496704,57.0,3385.0,3442.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,1,1,4,1,1,1,1,1,1,1,0.0,61981523968.0,134785609728.0,52.3,2906932425216.0,4254295172096.0,49946361.0,167419450.0,13.2,1805807616.0,47464353792.0,1.339762916563686,717385728.0,1343488.0,20098.0,1165.0,0.0,2299.1875,46068.0,1626.0,37.0,62.129,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,61.952,0.0,1005.0,93.1,5950222336.0,68809732096.0,4.4145827941185,539795456.0,308985856.0,13358.0,1186799.0,46.0,41351.1875,46068.0,40670.0,42.0,102.515,33.0,1005.0,1,0,0.0,9,45,6464,0.45682775,2186,0.03626427985727787
4061,3.214354991912842,0.0762019157409668,0.0484371185302734,0.3834688663482666,2.728066921234131,2.65277099609375,0.0196385383605957,2.0234031677246094,26.0,2766.0,2792.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,63649865728.0,134785609728.0,53.6,2907452285440.0,4254295917568.0,49950801.0,167419537.0,13.2,1806856192.0,47465402368.0,1.340540874983814,717385728.0,1454080.0,20108.0,1256.0,0.0,2299.1875,46068.0,1626.0,37.0,62.121,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,70.959,0.0,1005.0,93.3,5950222336.0,68809732096.0,4.4145827941185,539795456.0,321163264.0,13411.0,1234696.0,34.0,41351.1875,46068.0,40670.0,43.0,104.161,34.0,1005.0,1,0,0.0,8,21,6848,0.53704075,1798,0.5103322565555573
4062,2.8264880180358887,0.073362112045288,0.0447969436645507,0.3833379745483398,2.3386900424957275,2.237025022506714,0.0228557586669921,1.4841275215148926,19.0,3356.0,3375.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,63649865728.0,134785609728.0,53.6,2907452285440.0,4254295917568.0,49950801.0,167419537.0,13.2,1806856192.0,47465402368.0,1.340540874983814,717385728.0,1454080.0,20108.0,1256.0,0.0,2299.1875,46068.0,1626.0,37.0,62.121,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,70.959,0.0,1005.0,93.3,5950222336.0,68809732096.0,4.4145827941185,539795456.0,321163264.0,13411.0,1234696.0,34.0,41351.1875,46068.0,40670.0,43.0,104.161,34.0,1005.0,1,0,0.0,7,15,6902,0.46357566000000006,2251,0.8569704095522562
4064,6.006521940231323,0.0722999572753906,0.0454559326171875,0.3824460506439209,5.519794940948486,5.423136949539185,0.0220613479614257,4.705398321151733,59.0,3290.0,3349.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,1,1,4,1,1,1,1,1,1,1,0.0,66479613952.0,134785609728.0,55.650000000000006,2908574368256.0,4254368502784.0,49960667.5,167420313.0,12.8,1804730368.0,47465271296.0,1.3389636858430076,717385728.0,1814528.0,20137.0,1523.0,0.0,2299.1875,46068.0,1626.0,37.0,62.08,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.008,0.0,1005.0,92.5,5950222336.0,68809732096.0,4.4145827941185,539795456.0,342587392.0,13503.5,1318653.5,37.5,41351.1875,46068.0,40670.0,43.5,102.6555,37.5,1005.0,1,0,0.0,14,48,6812,0.5909538433333332,2177,0.006042910739779472
4065,2.9861209392547607,0.065087080001831,0.0392360687255859,0.3778619766235351,2.517458200454712,2.4193830490112305,0.0227549076080322,1.6969382762908936,22.0,3242.0,3264.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,66559758336.0,134785609728.0,55.7,2908594446848.0,4254368502784.0,49960830.0,167420313.0,12.8,1804730368.0,47465271296.0,1.3389636858430076,717385728.0,1814528.0,20137.0,1523.0,0.0,2299.1875,46068.0,1626.0,37.0,62.08,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.008,0.0,1005.0,92.7,5950222336.0,68809732096.0,4.4145827941185,539795456.0,342933504.0,13505.0,1320020.0,44.0,41351.1875,46068.0,40670.0,44.0,104.406,44.0,1005.0,1,0,0.0,11,18,6939,0.5204364199999999,2158,0.6890776753425598
