id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,676,b7192b94c4aa14b5,,query,2024-10-31 00:46:33.776042,2024-10-31 00:46:36.999182,[],OK,,1730335593.776042,1730335596.999182,1,4,1,1,1,0,1,20,8,2,1,1,1,1,1,1,1,"['2024-10-31 00:46:33,831 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 00:46:33,835 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:33,840 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,841 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,847 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,847 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:33,848 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,849 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,850 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,850 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,850 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,851 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:34,868 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:34,872 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:46:35,254 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:35,255 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:46:35,255 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:46:35,258 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:46:35,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,987 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:36,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,989 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:46:36,998 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:36,998 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:46:35,320 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:46:35,323 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:46:36,540 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:46:36,964 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:46:36,987 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.223140001296997
2,676,7c801a6f7d535b57,b7192b94c4aa14b5,retrieve,2024-10-31 00:46:33.776857,2024-10-31 00:46:34.859346,[],OK,,1730335593.776857,1730335594.859346,0,1,0,0,0,0,1,10,4,1,0,0,0,0,0,0,0,"['2024-10-31 00:46:33,831 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 00:46:33,835 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:33,840 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,841 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,847 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,847 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:33,848 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,849 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,850 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,850 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,850 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:33,851 - httpcore.connection - [_trace.py:85] - DEBUG']",13.0,1005.0,1.082489013671875
3,676,5b171d6391c54239,7c801a6f7d535b57,embedding,2024-10-31 00:46:33.777607,2024-10-31 00:46:33.828179,[],OK,,1730335593.777607,1730335593.828179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005.0,0.05057191848754883
4,676,3157a1ad5570d70c,b7192b94c4aa14b5,reranking,2024-10-31 00:46:34.875208,2024-10-31 00:46:35.250461,[],OK,,1730335594.875208,1730335595.250461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005.0,0.37525320053100586
5,676,7d1f2338c7851a99,b7192b94c4aa14b5,llm,2024-10-31 00:46:35.256178,2024-10-31 00:46:36.991742,[],OK,,1730335595.256178,1730335596.991742,0,0,1,0,1,0,0,10,4,1,0,0,1,1,1,1,1,"['2024-10-31 00:46:35,258 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:46:35,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:35,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,987 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:36,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:36,989 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:46:35,320 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:46:35,323 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:46:36,540 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:46:36,964 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:46:36,987 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.7355639934539795
6,676,e18a97bc913c0190,7d1f2338c7851a99,llm_request,2024-10-31 00:46:35.320542,2024-10-31 00:46:36.963465,[],OK,,1730335595.320542,1730335596.963465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,1.6429228782653809
7,676,b13cb3d6d27c8482,e18a97bc913c0190,llm_scheduler,2024-10-31 08:46:35.340387,2024-10-31 08:46:35.360233,[],OK,,1730335595.340387,1730335595.360233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.8,405.0,0.019845962524414062
8,676,68edb7d4e7663bc2,e18a97bc913c0190,llm_generate,2024-10-31 08:46:36.522172,2024-10-31 08:46:36.931427,[],OK,,1730335596.5221722,1730335596.931427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.8,405.0,0.409254789352417
9,677,7e19cbcd38e328eb,,query,2024-10-31 00:46:37.010112,2024-10-31 00:46:40.132850,[],OK,,1730335597.010112,1730335600.13285,1,4,1,1,1,0,0,20,4,2,1,1,1,0,1,1,1,"['2024-10-31 00:46:37,064 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:37,066 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,066 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,069 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:37,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:38,077 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:38,078 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:46:38,452 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:38,453 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:46:38,453 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:46:38,456 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:46:38,457 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:38,457 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:38,457 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:38,457 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:38,457 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:40,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:40,126 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:40,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:40,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:40,128 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:40,128 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:40,128 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:46:40,132 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:40,132 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:46:38,517 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:46:38,520 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:46:40,104 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:46:40,127 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.1227378845214844
10,677,b81965de180cfe67,7e19cbcd38e328eb,retrieve,2024-10-31 00:46:37.010849,2024-10-31 00:46:38.073578,[],OK,,1730335597.010849,1730335598.073578,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,"['2024-10-31 00:46:37,064 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:46:37,066 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,066 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,069 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:46:37,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:46:37,071 - httpcore.connection - [_trace.py:85] - DEBUG']",13.0,1005.0,1.0627288818359375
