id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,1300,2b78d75516798c02,,query,2024-10-31 04:40:40.964975,2024-10-31 04:40:44.177578,[],OK,,1730349640.964975,1730349644.177578,4,2,1,1,1,20,1,1,4,1,0,0,1,1,1,1,1,"['2024-10-31 04:40:41,019 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:41,023 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,024 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,026 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,027 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,028 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:41,028 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,029 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,044 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:42,048 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 04:40:42,444 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:42,445 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 04:40:42,445 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 04:40:42,448 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:40:42,450 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,166 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,167 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:44,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,169 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:40:44,176 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:44,177 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 04:40:42,519 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:40:42,522 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:40:43,632 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 04:40:44,144 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:40:44,167 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.2126028537750244
2,1300,91bd66463c459b92,2b78d75516798c02,retrieve,2024-10-31 04:40:40.965921,2024-10-31 04:40:42.037073,[],OK,,1730349640.965921,1730349642.037073,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 04:40:41,019 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:41,023 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,024 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,025 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,026 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,027 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,028 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:41,028 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,029 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:41,030 - httpcore.connection - [_trace.py:85] - DEBUG']",24.8,1005,1.0711519718170166
3,1300,f1f821ab6eea14dc,91bd66463c459b92,embedding,2024-10-31 04:40:40.966785,2024-10-31 04:40:41.014989,[],OK,,1730349640.966785,1730349641.014989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005,0.04820394515991211
4,1300,8f5758e6aa85e440,2b78d75516798c02,reranking,2024-10-31 04:40:42.055268,2024-10-31 04:40:42.439585,[],OK,,1730349642.055268,1730349642.439585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005,0.38431692123413086
5,1300,e0b576f4710b79ae,2b78d75516798c02,llm,2024-10-31 04:40:42.446248,2024-10-31 04:40:44.171010,[],OK,,1730349642.446248,1730349644.17101,0,1,1,0,1,10,0,0,0,0,0,0,1,1,1,1,1,"['2024-10-31 04:40:42,448 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:40:42,450 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:42,451 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,166 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,167 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:44,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,169 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:40:42,519 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:40:42,522 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:40:43,632 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 04:40:44,144 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:40:44,167 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.724761962890625
6,1300,0426465e3e37952d,e0b576f4710b79ae,llm_request,2024-10-31 04:40:42.519629,2024-10-31 04:40:44.143837,[],OK,,1730349642.519629,1730349644.143837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.6242079734802246
7,1300,b329a09115183d04,0426465e3e37952d,llm_scheduler,2024-10-31 12:40:42.545823,2024-10-31 12:40:42.572016,[],OK,,1730349642.5458226,1730349642.5720162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.8,1005,0.026193618774414062
8,1300,94fea7469cc8d82e,0426465e3e37952d,llm_generate,2024-10-31 12:40:43.138590,2024-10-31 12:40:44.116936,[],OK,,1730349643.13859,1730349644.1169364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.8,1005,0.9783463478088379
9,1301,69b8d0e40a92517f,,query,2024-10-31 04:40:44.187768,2024-10-31 04:40:46.616619,[],OK,,1730349644.187768,1730349646.616619,4,2,1,1,1,20,1,1,4,1,0,0,1,0,1,1,1,"['2024-10-31 04:40:44,241 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:44,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,246 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,250 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:44,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,252 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,271 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:45,274 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 04:40:45,668 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:45,668 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 04:40:45,669 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 04:40:45,673 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:40:45,676 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,603 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,604 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:46,605 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,605 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,606 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,606 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,606 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:40:46,615 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:46,616 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 04:40:45,739 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:40:45,741 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:40:46,584 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:40:46,604 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.4288511276245117
10,1301,dff1411f0ef8ae0d,69b8d0e40a92517f,retrieve,2024-10-31 04:40:44.188538,2024-10-31 04:40:45.261626,[],OK,,1730349644.188538,1730349645.261626,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 04:40:44,241 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:44,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,246 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,250 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:44,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,252 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:44,253 - httpcore.connection - [_trace.py:85] - DEBUG']",13.8,1005,1.0730879306793213
