trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_fan_speed_percent,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_fan_speed_percent,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_fan_speed_percent,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
1238,2.361502885818481,1.0605080127716064,0.0376131534576416,0.1382460594177246,1.1417720317840576,1.0492260456085205,0.0232083797454834,0.3439834117889404,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30972923904.0,134785609728.0,29.2,2179771408384.0,3718146327552.0,41705004.0,152000960.0,9.4,1802473472.0,47128801280.0,1.3372892518996848,0.0,618496.0,20063.0,918.0,0.0,2299.1875,46068.0,1626.0,38.0,62.448,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,68.396,,0.0,1005.0,1005.0,52.1,5976788992.0,68399157248.0,4.434293100028466,8388608.0,403034112.0,13695.0,1552605.0,57.0,40969.1875,46068.0,40288.0,43.0,141.831,,57.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1239,2.371721029281616,1.0624170303344729,0.0475668907165527,0.1412279605865478,1.1426541805267334,1.0477418899536133,0.0228567123413085,0.34584641456604,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,30972923904.0,134785609728.0,29.2,2179771408384.0,3718146327552.0,41705004.0,152000960.0,9.4,1802473472.0,47128801280.0,1.3372892518996848,0.0,618496.0,20063.0,918.0,0.0,2299.1875,46068.0,1626.0,38.0,62.448,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,68.396,,0.0,1005.0,1005.0,52.1,5976788992.0,68399157248.0,4.434293100028466,8388608.0,403034112.0,13695.0,1552605.0,57.0,40969.1875,46068.0,40288.0,43.0,141.831,,57.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1240,2.393341064453125,1.070042848587036,0.0491421222686767,0.1447610855102539,1.153722047805786,1.0561790466308594,0.0229771137237548,0.3526201248168945,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,30972923904.0,134785609728.0,29.2,2179771408384.0,3718146327552.0,41705004.0,152000960.0,9.4,1802473472.0,47128801280.0,1.3372892518996848,0.0,618496.0,20063.0,918.0,0.0,2299.1875,46068.0,1626.0,38.0,62.448,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,68.396,,0.0,1005.0,1005.0,52.1,5976788992.0,68399157248.0,4.434293100028466,8388608.0,403034112.0,13695.0,1552605.0,57.0,40969.1875,46068.0,40288.0,43.0,141.831,,57.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1241,2.383646011352539,1.0688040256500244,0.0472450256347656,0.1413609981536865,1.1511070728302002,1.056563138961792,0.0226435661315917,0.3525006771087646,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30941122560.0,134785609728.0,29.1,2179771408384.0,3718156923904.0,41705004.0,152001252.0,12.2,1802473472.0,47128801280.0,1.3372892518996848,0.0,757760.0,20091.0,1158.0,0.0,2299.1875,46068.0,1626.0,38.0,63.483,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,70.981,,0.0,1005.0,1005.0,47.0,5976788992.0,68399157248.0,4.434293100028466,8388608.0,407805952.0,13713.0,1571040.0,0.0,40969.1875,46068.0,40288.0,41.0,136.82,,0.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1242,2.3049230575561523,1.0666618347167969,0.046278953552246,0.1416139602661132,1.0722410678863523,0.9787278175354004,0.015038251876831,0.2864620685577392,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,30941122560.0,134785609728.0,29.1,2179771408384.0,3718156923904.0,41705004.0,152001252.0,12.2,1802473472.0,47128801280.0,1.3372892518996848,0.0,757760.0,20091.0,1158.0,0.0,2299.1875,46068.0,1626.0,38.0,63.483,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,70.981,,0.0,1005.0,1005.0,47.0,5976788992.0,68399157248.0,4.434293100028466,8388608.0,407805952.0,13713.0,1571040.0,0.0,40969.1875,46068.0,40288.0,41.0,136.82,,0.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1243,2.383469820022583,1.072072982788086,0.0509748458862304,0.1409509181976318,1.1478760242462158,1.0537569522857666,0.0227735042572021,0.3492810726165771,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30942461952.0,134785609728.0,29.1,2179771408384.0,3718157636608.0,41705004.0,152001330.0,10.6,1802473472.0,47128801280.0,1.3372892518996848,0.0,897024.0,20109.0,1336.0,0.0,2299.1875,46068.0,1626.0,38.0,63.081,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,71.26,,0.0,1005.0,1005.0,45.8,5976788992.0,68399157248.0,4.434293100028466,8388608.0,411762688.0,13729.0,1586323.0,0.0,40969.1875,46068.0,40288.0,41.0,89.86,,0.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1244,2.38896107673645,1.0705010890960691,0.0473060607910156,0.1444768905639648,1.1491711139678955,1.0528559684753418,0.022144079208374,0.350308895111084,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,30942461952.0,134785609728.0,29.1,2179771408384.0,3718157636608.0,41705004.0,152001330.0,10.6,1802473472.0,47128801280.0,1.3372892518996848,0.0,897024.0,20109.0,1336.0,0.0,2299.1875,46068.0,1626.0,38.0,63.081,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,71.26,,0.0,1005.0,1005.0,45.8,5976788992.0,68399157248.0,4.434293100028466,8388608.0,411762688.0,13729.0,1586323.0,0.0,40969.1875,46068.0,40288.0,41.0,89.86,,0.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1245,2.935410976409912,1.0678229331970217,0.0470550060272216,0.1325969696044922,1.71264910697937,1.618177890777588,0.0226862430572509,0.9139304161071776,13.0,3128.0,3141.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30948700160.0,134785609728.0,29.1,2179771408384.0,3718159094784.0,41705004.0,152001412.0,10.8,1802473472.0,47128801280.0,1.3372892518996848,0.0,1032192.0,20127.0,1514.0,0.0,2299.1875,46068.0,1626.0,38.0,63.529,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,62.322,,0.0,1005.0,1005.0,47.0,5976788992.0,68399157248.0,4.434293100028466,8388608.0,415666176.0,13745.0,1601394.0,0.0,40969.1875,46068.0,40288.0,42.0,74.145,,0.0,1005.0,0,0,0.3664639406071218,6,8,1699,0.6395011066666666,1699,0.5538546746441474
1246,2.288535118103028,1.0671770572662354,0.047116994857788,0.1434412002563476,1.055985927581787,0.990652084350586,0.0179188251495361,0.2942774295806885,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,30948700160.0,134785609728.0,29.1,2179771408384.0,3718159094784.0,41705004.0,152001412.0,10.8,1802473472.0,47128801280.0,1.3372892518996848,0.0,1032192.0,20127.0,1514.0,0.0,2299.1875,46068.0,1626.0,38.0,63.529,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,62.322,,0.0,1005.0,1005.0,47.0,5976788992.0,68399157248.0,4.434293100028466,8388608.0,415666176.0,13745.0,1601394.0,0.0,40969.1875,46068.0,40288.0,42.0,74.145,,0.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
1247,2.369110107421875,1.0659849643707275,0.0462520122528076,0.1334609985351562,1.1473960876464844,1.0513360500335691,0.0228106975555419,0.3476274013519287,5.0,3128.0,3133.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30928527360.0,134785609728.0,29.1,2179771416576.0,3718165623808.0,41705006.0,152001619.0,9.6,1802473472.0,47129849856.0,1.3372892518996848,0.0,1171456.0,20145.0,1692.0,0.0,2299.1875,46068.0,1626.0,38.0,63.393,,0.0,0.0,3293.1875,46068.0,2620.0,37.0,74.625,,0.0,1005.0,1005.0,56.9,5976788992.0,68399157248.0,4.434293100028466,8388608.0,421425152.0,13769.0,1623771.0,0.0,40969.1875,46068.0,40288.0,42.0,76.357,,0.0,1005.0,0,0,1.0,6,2,1699,0.6395011066666666,1699,0.5538546746441474
