id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,373,716110c0eb88f200,,query,2024-10-30 16:46:59.735082,2024-10-30 16:47:04.444691,[],OK,,1730306819.735082,1730306824.444691,2,4,1,0,1,1,1,1,1,1,8,20,1,1,1,1,1,"['2024-10-30 16:46:59,790 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 16:46:59,793 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:46:59,798 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,799 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,799 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,800 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,800 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,800 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,801 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,803 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,804 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:46:59,804 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,805 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:00,822 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:00,826 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 16:47:01,218 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:01,219 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 16:47:01,219 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 16:47:01,222 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:47:01,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,347 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,348 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:47:04,348 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,435 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:47:04,443 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:04,444 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 16:47:01,631 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:47:01,635 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:47:02,438 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 16:47:04,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:47:04,433 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.709609031677246
2,373,be3e52c9d879fbca,716110c0eb88f200,retrieve,2024-10-30 16:46:59.735931,2024-10-30 16:47:00.814205,[],OK,,1730306819.735931,1730306820.814205,1,1,0,0,1,0,0,0,0,0,4,10,0,0,0,0,0,"['2024-10-30 16:46:59,790 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 16:46:59,793 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:46:59,798 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,799 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,799 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,800 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,800 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,800 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,801 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,803 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,804 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:46:59,804 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,805 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:46:59,806 - httpcore.connection - [_trace.py:85] - DEBUG']",11.8,1005,1.0782740116119385
3,373,198830995221bd07,be3e52c9d879fbca,embedding,2024-10-30 16:46:59.736687,2024-10-30 16:46:59.786814,[],OK,,1730306819.736687,1730306819.786814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.05012702941894531
4,373,fa57eee5dc6dd1c6,716110c0eb88f200,reranking,2024-10-30 16:47:00.834900,2024-10-30 16:47:01.214577,[],OK,,1730306820.8349,1730306821.214577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.37967705726623535
5,373,f08d20f554be85db,716110c0eb88f200,llm,2024-10-30 16:47:01.220199,2024-10-30 16:47:04.437555,[],OK,,1730306821.220199,1730306824.437555,1,0,0,0,0,0,0,0,1,1,4,10,1,1,1,1,1,"['2024-10-30 16:47:01,222 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:47:01,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:01,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,347 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,348 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:47:04,348 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,435 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:47:01,631 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:47:01,635 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:47:02,438 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 16:47:04,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:47:04,433 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.217355966567993
6,373,1db943222d85ceb2,f08d20f554be85db,llm_request,2024-10-30 16:47:01.546773,2024-10-30 16:47:04.144684,[],OK,,1730306821.546773,1730306824.144684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.5979111194610596
7,373,95fe71f0c68dc4d7,1db943222d85ceb2,llm_scheduler,2024-10-31 00:47:01.744877,2024-10-31 00:47:01.942981,[],OK,,1730306821.744877,1730306821.9429808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.4,1005,0.198103666305542
8,373,eede59332450f9c6,1db943222d85ceb2,llm_generate,2024-10-31 00:47:02.333746,2024-10-31 00:47:04.034577,[],OK,,1730306822.3337457,1730306824.034577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.4,1005,1.7008311748504639
9,374,ffbbb41a3fb023bd,,query,2024-10-30 16:47:04.454585,2024-10-30 16:47:09.150600,[],OK,,1730306824.454585,1730306829.1506,2,4,1,0,0,1,1,1,1,1,4,20,1,1,1,1,1,"['2024-10-30 16:47:04,508 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:04,512 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,513 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,515 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,515 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,515 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,517 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,518 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:47:04,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:05,535 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:05,538 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 16:47:05,927 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:05,928 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 16:47:05,928 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 16:47:05,931 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:47:05,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:05,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:05,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:05,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:05,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:09,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:09,142 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:47:09,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:09,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:09,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:09,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:09,145 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:47:09,150 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:09,150 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 16:47:06,340 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:47:06,344 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:47:07,743 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 16:47:08,937 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:47:09,144 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.696014881134033
10,374,f7d22ffcfb5d4b9b,ffbbb41a3fb023bd,retrieve,2024-10-30 16:47:04.455298,2024-10-30 16:47:05.527118,[],OK,,1730306824.455298,1730306825.527118,1,1,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,"['2024-10-30 16:47:04,508 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:47:04,512 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,513 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,515 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,515 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,515 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,517 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,518 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:47:04,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:47:04,520 - httpcore.connection - [_trace.py:85] - DEBUG']",11.4,1005,1.0718200206756592
