trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
4256,1.5393569469451904,0.0703110694885253,0.049717903137207,0.1443860530853271,1.3006560802459717,1.218709945678711,0.0237932205200195,0.3624739646911621,5.0,3908.0,3913.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47946743808.0,134785609728.0,41.9,2927150592512.0,4256390263808.0,50129016.0,167463707.0,16.0,1805156352.0,47128813568.0,1.3392797314511844,4096.0,311296.0,20022.0,540.0,0.0,2299.1875,46068.0,1626.0,35.0,62.684,0.0,1005.0,42.0,3293.1875,46068.0,2620.0,34.0,76.967,42.0,1005.0,69.9,5956988928.0,68376444928.0,4.41960305704839,2215936.0,247853056.0,13086.0,947109.0,84.0,40981.1875,46068.0,40300.0,39.0,117.542,84.0,1005.0,0,0,1.0,14,2,2276,0.7679070233333333,2276,0.9987473487854004
4257,1.7551109790802002,0.1192829608917236,0.0481829643249511,0.1442418098449707,1.347214937210083,1.244515895843506,0.0234186649322509,0.4305140972137451,6.0,3617.0,3623.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47946743808.0,134785609728.0,41.9,2927150592512.0,4256390263808.0,50129016.0,167463707.0,16.0,1805156352.0,47128813568.0,1.3392797314511844,4096.0,311296.0,20022.0,540.0,0.0,2299.1875,46068.0,1626.0,35.0,62.684,0.0,1005.0,42.0,3293.1875,46068.0,2620.0,34.0,76.967,42.0,1005.0,69.9,5956988928.0,68376444928.0,4.41960305704839,2215936.0,247853056.0,13086.0,947109.0,84.0,40981.1875,46068.0,40300.0,39.0,117.542,84.0,1005.0,0,0,0.658248290463863,8,3,1940,0.65477401,1940,0.649697278936704
4258,1.4096062183380127,0.0678951740264892,0.0485789775848388,0.1397209167480468,1.1827459335327148,1.105781078338623,0.0212490558624267,0.4322404861450195,6.0,3045.0,3051.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,48027492352.0,134785609728.0,42.0,2927152194048.0,4256400389120.0,50129053.0,167463926.0,16.8,1805156352.0,47128813568.0,1.3392797314511844,4096.0,552960.0,20049.0,807.0,0.0,2299.1875,46068.0,1626.0,35.0,63.074,0.0,1005.0,0.0,3293.1875,46068.0,2620.0,33.0,84.507,0.0,1005.0,83.3,5956988928.0,68612374528.0,4.41960305704839,2215936.0,254398464.0,13113.0,972320.0,70.0,41195.1875,46068.0,40514.0,39.0,133.287,70.0,1005.0,0,0,1.0,5,3,1681,0.6868497466666668,1681,0.9932056665420532
4261,1.929466962814331,0.074146032333374,0.0504751205444335,0.1481289863586425,1.6840851306915283,1.6098690032958984,0.0221133232116699,0.8882811069488525,12.0,3296.0,3308.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,48054603776.0,134785609728.0,42.0,2927152456192.0,4256413516800.0,50129056.0,167464157.0,9.8,1805156352.0,47128813568.0,1.3392797314511844,4096.0,724992.0,20076.0,1054.0,3.0,2299.1875,46068.0,1626.0,35.0,61.888,3.0,1005.0,0.0,3293.1875,46068.0,2620.0,34.0,61.357,0.0,1005.0,93.7,5957513216.0,68612374528.0,4.419992036258455,2215936.0,266006528.0,13161.0,1017696.0,30.0,41195.1875,46068.0,40514.0,37.0,98.608,30.0,1005.0,0,0,0.6488620176087327,8,9,1509,0.6474032799999999,1509,0.9971590638160706
4262,3.941730976104736,0.0686330795288086,0.0476889610290527,0.1386098861694336,3.713998079299927,3.643019914627075,0.0210392475128173,3.0174098014831543,39.0,2765.0,2804.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47965261824.0,134785609728.0,42.0,2927152460288.0,4256414491648.0,50129057.0,167464244.0,5.2,1805156352.0,47128813568.0,1.3392797314511844,4096.0,839680.0,20085.0,1163.0,0.0,2299.1875,46068.0,1626.0,35.0,61.516,0.0,1005.0,0.0,3293.1875,46068.0,2620.0,33.0,61.189,0.0,1005.0,98.1,5957513216.0,68612374528.0,4.419992036258455,2215936.0,277184512.0,13211.0,1061486.0,45.0,41195.1875,46068.0,40514.0,38.0,104.48,45.0,1005.0,0,0,0.1958702977956304,9,30,1457,0.6136939666666666,1457,0.26824015546541585
4265,4.106178998947144,0.0714149475097656,0.0494530200958251,0.1425020694732666,3.8690340518951416,3.781919002532959,0.0211904048919677,3.0052311420440674,38.0,3556.0,3594.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47984742400.0,134785609728.0,42.0,2927153005056.0,4256420844544.0,50129074.0,167464492.0,11.2,1805156352.0,47128813568.0,1.3392797314511844,4096.0,1003520.0,20103.0,1341.0,0.0,2299.1875,46068.0,1626.0,35.0,61.653,0.0,1005.0,0.0,3293.1875,46068.0,2620.0,33.0,67.026,0.0,1005.0,92.8,5957513216.0,68612374528.0,4.419992036258455,2215936.0,288452608.0,13260.0,1105543.0,32.0,41195.1875,46068.0,40514.0,40.0,144.054,32.0,1005.0,0,0,0.1724546724547359,8,27,2049,0.7414601333333333,2049,0.6666157255337263
4266,1.436499834060669,0.0693390369415283,0.0489180088043212,0.1326780319213867,1.2139039039611816,1.1283910274505615,0.0211129188537597,0.4256956577301025,6.0,3088.0,3094.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47984742400.0,134785609728.0,42.0,2927153005056.0,4256420844544.0,50129074.0,167464492.0,6.4,1805156352.0,47128813568.0,1.3392797314511844,4096.0,1085440.0,20116.0,1455.0,0.0,2299.1875,46068.0,1626.0,35.0,61.618,0.0,1005.0,0.0,3293.1875,46068.0,2620.0,33.0,61.2,0.0,1005.0,97.3,5957513216.0,68612374528.0,4.419992036258455,2215936.0,301244416.0,13313.0,1155766.0,42.0,41195.1875,46068.0,40514.0,39.0,97.744,42.0,1005.0,0,0,1.0,14,3,1495,0.76441243,1495,0.6685655894689262
4268,2.2772679328918457,0.0708949565887451,0.0482230186462402,0.1366190910339355,2.046282768249512,1.966191053390503,0.021224021911621,1.292877435684204,17.0,2949.0,2966.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47984742400.0,134785609728.0,42.0,2927153005056.0,4256420844544.0,50129074.0,167464492.0,6.4,1805156352.0,47128813568.0,1.3392797314511844,4096.0,1085440.0,20116.0,1455.0,0.0,2299.1875,46068.0,1626.0,35.0,61.618,0.0,1005.0,0.0,3293.1875,46068.0,2620.0,33.0,61.2,0.0,1005.0,97.3,5957513216.0,68612374528.0,4.419992036258455,2215936.0,301244416.0,13313.0,1155766.0,42.0,41195.1875,46068.0,40514.0,39.0,97.744,42.0,1005.0,0,0,0.3236067977499789,14,10,1473,0.6745795166666667,1473,0.6666836215881631
4269,1.4496948719024658,0.0689620971679687,0.0487239360809326,0.1428840160369873,1.2158868312835691,1.13873291015625,0.0234019756317138,0.2798194885253906,4.0,3923.0,3927.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47939080192.0,134785609728.0,41.9,2927153005056.0,4256473084928.0,50129074.0,167465465.0,13.8,1805680640.0,47128813568.0,1.3396687106612486,4096.0,1314816.0,20148.0,1764.0,3.0,2299.1875,46068.0,1626.0,35.0,62.572,3.0,1005.0,0.0,3293.1875,46068.0,2620.0,34.0,70.714,0.0,1005.0,89.3,5957513216.0,68612374528.0,4.419992036258455,2215936.0,310939648.0,13354.0,1193473.0,31.0,41195.1875,46068.0,40514.0,39.0,93.439,31.0,1005.0,0,0,1.0,10,2,2352,0.7918241466666668,2352,0.9968658487002054
4270,2.329101800918579,0.0691280364990234,0.0473067760467529,0.1402151584625244,2.1023499965667725,2.025352001190185,0.0207014083862304,1.3089399337768557,17.0,3279.0,3296.0,3.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47939080192.0,134785609728.0,41.9,2927153005056.0,4256473084928.0,50129074.0,167465465.0,13.8,1805680640.0,47128813568.0,1.3396687106612486,4096.0,1314816.0,20148.0,1764.0,3.0,2299.1875,46068.0,1626.0,35.0,62.572,3.0,1005.0,0.0,3293.1875,46068.0,2620.0,34.0,70.714,0.0,1005.0,89.3,5957513216.0,68612374528.0,4.419992036258455,2215936.0,310939648.0,13354.0,1193473.0,31.0,41195.1875,46068.0,40514.0,39.0,93.439,31.0,1005.0,0,0,0.199893122852962,9,11,1868,0.8015229,1868,0.9868919650713602
