id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,615,d839e89f6032d544,,query,2024-11-04 15:29:15.579743,2024-11-04 15:29:20.347901,[],OK,,1730734155.579743,1730734160.347901,20,1,1,2,1,1,1,8,1,1,4,0,1,1,1,1,1,"['2024-11-04 15:29:15,832 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 15:29:15,836 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:15,841 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,842 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,844 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,844 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,933 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:15,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:16,035 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:16,037 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 15:29:17,741 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:17,742 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 15:29:17,742 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 15:29:17,834 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:29:17,835 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,836 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,836 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,837 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,336 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:20,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,338 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:29:20,346 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:20,347 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 15:29:17,904 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:29:17,906 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:29:18,672 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:29:20,314 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:29:20,336 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.768158197402954
2,615,6d6eda541f8dd087,d839e89f6032d544,retrieve,2024-11-04 15:29:15.580046,2024-11-04 15:29:15.940655,[],OK,,1730734155.580046,1730734155.940655,10,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,"['2024-11-04 15:29:15,832 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 15:29:15,836 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:15,841 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,842 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,843 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,844 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,844 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,933 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:15,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:15,935 - httpcore.connection - [_trace.py:85] - DEBUG']",4.4,1005,0.3606090545654297
3,615,c35d7932951e3806,6d6eda541f8dd087,embedding,2024-11-04 15:29:15.580261,2024-11-04 15:29:15.740301,[],OK,,1730734155.580261,1730734155.740301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.4,1005,0.16003990173339844
4,615,0b2c2e040192babc,d839e89f6032d544,reranking,2024-11-04 15:29:16.039338,2024-11-04 15:29:17.733817,[],OK,,1730734156.039338,1730734157.733817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.4,1005,1.694478988647461
5,615,db0cba44626435b1,d839e89f6032d544,llm,2024-11-04 15:29:17.743920,2024-11-04 15:29:20.340764,[],OK,,1730734157.74392,1730734160.340764,10,0,1,1,0,1,0,4,0,0,0,0,1,1,1,1,1,"['2024-11-04 15:29:17,834 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:29:17,835 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,836 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,836 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,837 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:17,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,336 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:20,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:20,338 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:29:17,904 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:29:17,906 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:29:18,672 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:29:20,314 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:29:20,336 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.596843957901001
6,615,d8191e6c9e2e3e9b,db0cba44626435b1,llm_request,2024-11-04 15:29:17.904198,2024-11-04 15:29:20.314192,[],OK,,1730734157.904198,1730734160.314192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.409994125366211
7,615,222e254803bae426,d8191e6c9e2e3e9b,llm_scheduler,2024-11-04 23:29:17.927001,2024-11-04 23:29:17.949804,[],OK,,1730734157.9270008,1730734157.9498036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.2,1005,0.02280282974243164
8,615,e11e7d5b4905fd10,d8191e6c9e2e3e9b,llm_generate,2024-11-04 23:29:18.653896,2024-11-04 23:29:20.287803,[],OK,,1730734158.653896,1730734160.2878034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.2,1005,1.6339073181152344
9,616,e4fe5062964bb855,,query,2024-11-04 15:29:20.442343,2024-11-04 15:29:23.998677,[],OK,,1730734160.442343,1730734163.998677,20,0,1,2,1,1,1,4,1,1,4,0,1,1,1,1,1,"['2024-11-04 15:29:20,941 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:21,032 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,033 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,034 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,039 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:21,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,042 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,139 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:21,141 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 15:29:22,846 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:22,847 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 15:29:22,848 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 15:29:22,860 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:29:22,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,986 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,987 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:23,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,989 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:29:23,997 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:23,998 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 15:29:23,001 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:29:23,004 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:29:23,829 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:29:23,965 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:29:23,987 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.5563340187072754
10,616,77c67726da1aed04,e4fe5062964bb855,retrieve,2024-11-04 15:29:20.443150,2024-11-04 15:29:21.133940,[],OK,,1730734160.44315,1730734161.13394,10,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,"['2024-11-04 15:29:20,941 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:21,032 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,033 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,034 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,039 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:21,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,041 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:21,042 - httpcore.connection - [_trace.py:85] - DEBUG']",8.6,1005,0.6907899379730225
11,616,c8273b4bf2ba00ff,77c67726da1aed04,embedding,2024-11-04 15:29:20.443914,2024-11-04 15:29:20.933982,[],OK,,1730734160.443914,1730734160.933982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.6,1005,0.4900679588317871
12,616,9260e9cf9769a0bf,e4fe5062964bb855,reranking,2024-11-04 15:29:21.145458,2024-11-04 15:29:22.633771,[],OK,,1730734161.145458,1730734162.633771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.6,1005,1.4883129596710205
13,616,41940b0262ac787c,e4fe5062964bb855,llm,2024-11-04 15:29:22.851663,2024-11-04 15:29:23.991373,[],OK,,1730734162.851663,1730734163.991373,10,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,"['2024-11-04 15:29:22,860 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:29:22,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:22,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,986 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,987 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:23,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:23,989 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:29:23,001 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:29:23,004 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:29:23,829 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:29:23,965 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:29:23,987 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.1397099494934082
14,616,8f40b3880cc6985b,41940b0262ac787c,llm_request,2024-11-04 15:29:23.001865,2024-11-04 15:29:23.964380,[],OK,,1730734163.001865,1730734163.96438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.962515115737915
15,616,5750a47e31618860,8f40b3880cc6985b,llm_scheduler,2024-11-04 23:29:23.025249,2024-11-04 23:29:23.048634,[],OK,,1730734163.0252495,1730734163.0486343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],32.6,1005,0.023384809494018555
16,616,3358512a3d40dd52,8f40b3880cc6985b,llm_generate,2024-11-04 23:29:23.811581,2024-11-04 23:29:23.937299,[],OK,,1730734163.811581,1730734163.9372988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],32.6,1005,0.1257178783416748
17,617,03daafec233827fd,,query,2024-11-04 15:29:24.043787,2024-11-04 15:29:27.324656,[],OK,,1730734164.043787,1730734167.324656,20,0,1,2,1,1,1,4,1,1,4,0,0,1,1,1,1,"['2024-11-04 15:29:24,542 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:24,548 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,632 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,636 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:24,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,639 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,639 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,740 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:24,743 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 15:29:26,242 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:26,243 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 15:29:26,244 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 15:29:26,336 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:29:26,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:26,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:26,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:26,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:26,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:27,312 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:27,313 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:27,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:27,314 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:27,314 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:27,315 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:27,315 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:29:27,323 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:27,324 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 15:29:26,399 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:29:26,401 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:29:27,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:29:27,313 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.2808690071105957
18,617,8c7e3b89847330fb,03daafec233827fd,retrieve,2024-11-04 15:29:24.044519,2024-11-04 15:29:24.733852,[],OK,,1730734164.044519,1730734164.733852,10,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,"['2024-11-04 15:29:24,542 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:29:24,548 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,632 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,636 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:29:24,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,639 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:29:24,639 - httpcore.connection - [_trace.py:85] - DEBUG']",8.6,1005,0.6893329620361328
19,617,c3c98dab612b0eb0,8c7e3b89847330fb,embedding,2024-11-04 15:29:24.045224,2024-11-04 15:29:24.443562,[],OK,,1730734164.045224,1730734164.443562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.6,1005,0.39833807945251465
20,617,3a5b2cbc8e7b3a35,03daafec233827fd,reranking,2024-11-04 15:29:24.834420,2024-11-04 15:29:26.234195,[],OK,,1730734164.83442,1730734166.234195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.6,1005,1.3997750282287598
