trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_fan_speed_percent,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_fan_speed_percent,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_fan_speed_percent,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
563,2.880321979522705,1.0748260021209717,0.049170970916748,0.78790283203125,0.9793620109558104,0.8876900672912598,0.0208261013031005,0.3410060405731201,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29084418048.0,134785609728.0,27.8,2179584671744.0,3713076986880.0,41698859.0,151726639.0,21.6,1811070976.0,47465279488.0,1.3436679031647196,0.0,12447744.0,21240.0,11795.0,0.0,2299.1875,46068.0,1626.0,37.0,64.241,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,59.22,,0.0,1005.0,405.0,41.8,5868314624.0,68478980096.0,4.353813909246227,327680.0,590270464.0,14413.0,2296326.0,0.0,41181.1875,46068.0,40500.0,40.0,76.074,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
564,2.892853021621704,1.0764939785003662,0.050379991531372,0.7883870601654053,0.9883811473846436,0.8961501121520996,0.0207433700561523,0.3501677513122558,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29088202752.0,134785609728.0,27.8,2179584671744.0,3713097348096.0,41698859.0,151726951.0,34.8,1807859712.0,47465279488.0,1.3412854055030774,0.0,12636160.0,21259.0,11971.0,0.0,2299.1875,46068.0,1626.0,37.0,64.638,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,66.226,,0.0,1005.0,405.0,39.8,5868314624.0,68478980096.0,4.353813909246227,327680.0,594116608.0,14429.0,2311233.0,0.0,41181.1875,46068.0,40500.0,40.0,109.265,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
565,2.901905059814453,1.0828211307525637,0.0625569820404052,0.7954630851745605,0.9886009693145752,0.8953959941864014,0.0205633640289306,0.3494439125061035,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29085376512.0,134785609728.0,27.8,2179584671744.0,3713099097088.0,41698859.0,151727166.0,38.6,1809956864.0,47465279488.0,1.3428413223433335,0.0,12824576.0,21269.0,12087.0,0.0,2299.1875,46068.0,1626.0,37.0,62.462,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,79.447,,0.0,1005.0,405.0,37.2,5868314624.0,68478980096.0,4.353813909246227,327680.0,597114880.0,14443.0,2322849.0,72.0,41181.1875,46068.0,40500.0,43.0,104.313,,72.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
566,2.8744521141052246,1.0739669799804688,0.0478670597076416,0.7866370677947998,0.9821159839630128,0.8915460109710693,0.0203890800476074,0.346139907836914,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29085376512.0,134785609728.0,27.8,2179584671744.0,3713099097088.0,41698859.0,151727166.0,38.6,1809956864.0,47465279488.0,1.3428413223433335,0.0,12824576.0,21269.0,12087.0,0.0,2299.1875,46068.0,1626.0,37.0,62.462,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,79.447,,0.0,1005.0,405.0,37.2,5868314624.0,68478980096.0,4.353813909246227,327680.0,597114880.0,14443.0,2322849.0,72.0,41181.1875,46068.0,40500.0,43.0,104.313,,72.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
567,2.8683769702911377,1.075505018234253,0.0482380390167236,0.7830221652984619,0.9776690006256104,0.8867490291595459,0.0206177234649658,0.3405232429504394,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29079273472.0,134785609728.0,27.8,2179584671744.0,3713107403776.0,41698859.0,151727479.0,39.8,1809956864.0,47465279488.0,1.3428413223433335,0.0,13017088.0,21289.0,12265.0,0.0,2299.1875,46068.0,1626.0,37.0,62.344,,0.0,86.0,3617.1875,46068.0,2944.0,38.0,104.707,,86.0,1005.0,405.0,25.4,5868314624.0,68478980096.0,4.353813909246227,327680.0,600276992.0,14456.0,2335051.0,0.0,41181.1875,46068.0,40500.0,43.0,74.933,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
568,2.895482063293457,1.073162078857422,0.048002004623413,0.7869100570678711,1.0029139518737793,0.9080429077148438,0.0254111289978027,0.3568830490112304,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29079273472.0,134785609728.0,27.8,2179584671744.0,3713107403776.0,41698859.0,151727479.0,39.8,1809956864.0,47465279488.0,1.3428413223433335,0.0,13017088.0,21289.0,12265.0,0.0,2299.1875,46068.0,1626.0,37.0,62.344,,0.0,86.0,3617.1875,46068.0,2944.0,38.0,104.707,,86.0,1005.0,405.0,25.4,5868314624.0,68478980096.0,4.353813909246227,327680.0,600276992.0,14456.0,2335051.0,0.0,41181.1875,46068.0,40500.0,43.0,74.933,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
569,2.8887507915496826,1.0821950435638428,0.0544259548187255,0.7869479656219482,0.9873929023742676,0.8946759700775146,0.0204403400421142,0.3486454486846924,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29069783040.0,134785609728.0,27.7,2179584671744.0,3713108513792.0,41698859.0,151727636.0,30.2,1809956864.0,47465279488.0,1.3428413223433335,0.0,13172736.0,21307.0,12423.0,0.0,2299.1875,46068.0,1626.0,37.0,62.97,,0.0,90.0,3617.1875,46068.0,2944.0,39.0,71.134,,90.0,1005.0,405.0,34.8,5868314624.0,68478980096.0,4.353813909246227,327680.0,603697152.0,14469.0,2348399.0,0.0,41181.1875,46068.0,40500.0,41.0,65.953,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
570,2.896056890487671,1.07362699508667,0.0465860366821289,0.7904291152954102,0.9963769912719728,0.8876259326934814,0.0189177989959716,0.3425033092498779,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29069783040.0,134785609728.0,27.7,2179584671744.0,3713108513792.0,41698859.0,151727636.0,30.2,1809956864.0,47465279488.0,1.3428413223433335,0.0,13172736.0,21307.0,12423.0,0.0,2299.1875,46068.0,1626.0,37.0,62.97,,0.0,90.0,3617.1875,46068.0,2944.0,39.0,71.134,,90.0,1005.0,405.0,34.8,5868314624.0,68478980096.0,4.353813909246227,327680.0,603697152.0,14469.0,2348399.0,0.0,41181.1875,46068.0,40500.0,41.0,65.953,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
573,4.142478942871094,1.073696851730347,0.0478389263153076,0.7900290489196777,2.244069099426269,2.1526811122894287,0.0205788612365722,1.6043362617492676,21.0,2327.0,2348.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29070516224.0,134785609728.0,27.8,2179584671744.0,3713109988352.0,41698859.0,151727778.0,40.0,1809956864.0,47465279488.0,1.3428413223433335,0.0,13496320.0,21344.0,12772.0,0.0,2299.1875,46068.0,1626.0,38.0,64.299,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,66.32,,0.0,1005.0,405.0,40.2,5868314624.0,68478980096.0,4.353813909246227,327680.0,611323904.0,14501.0,2377985.0,31.0,41181.1875,46068.0,40500.0,42.0,129.944,,31.0,1005.0,0,0,0.2659075191683887,6,14,4800,0.6395011066666666,1005,0.6827405790487925
574,2.881906032562256,1.0738320350646973,0.0476977825164794,0.78597092628479,0.985854148864746,0.8949320316314697,0.0206365585327148,0.3463525772094726,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29073096704.0,134785609728.0,27.8,2179584671744.0,3713111311360.0,41698859.0,151727906.0,24.2,1809956864.0,47465279488.0,1.3428413223433335,0.0,13647872.0,21353.0,12868.0,0.0,2299.1875,46068.0,1626.0,37.0,63.042,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,65.705,,0.0,1005.0,405.0,46.6,5868314624.0,68478980096.0,4.353813909246227,327680.0,616906752.0,14525.0,2399910.0,0.0,41181.1875,46068.0,40500.0,41.0,67.773,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
