id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4859,ed211e96b6dc82b3,,query,2024-11-06 07:52:54.046327,2024-11-06 07:52:55.607783,[],OK,,1730879574.046327,1730879575.607783,1,0,1,2,1,1,1,1,8,20,1,4,1,1,1,1,1,"['2024-11-06 07:52:54,102 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:52:54,106 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:54,111 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,112 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,112 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,117 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:54,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,120 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,120 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,134 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:54,136 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:52:54,521 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:54,522 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:52:54,522 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:52:54,525 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:52:54,526 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,526 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,526 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,595 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,596 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:55,596 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,598 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:52:55,606 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:55,607 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:52:54,596 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:52:54,598 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:52:55,361 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:52:55,574 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:52:55,596 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.5614559650421143
2,4859,4db20c420054b71b,ed211e96b6dc82b3,retrieve,2024-11-06 07:52:54.047191,2024-11-06 07:52:54.127404,[],OK,,1730879574.047191,1730879574.127404,0,0,0,1,0,0,0,0,4,10,1,1,0,0,0,0,0,"['2024-11-06 07:52:54,102 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:52:54,106 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:54,111 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,112 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,112 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,117 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:54,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,120 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,120 - httpcore.connection - [_trace.py:85] - DEBUG']",36.6,1005.0,0.08021306991577148
3,4859,5a79b61b1138b1b3,4db20c420054b71b,embedding,2024-11-06 07:52:54.048064,2024-11-06 07:52:54.099646,[],OK,,1730879574.048064,1730879574.099646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],36.6,1005.0,0.05158209800720215
4,4859,1b84e531e7df73f5,ed211e96b6dc82b3,reranking,2024-11-06 07:52:54.139837,2024-11-06 07:52:54.516830,[],OK,,1730879574.139837,1730879574.51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],36.6,1005.0,0.37699294090270996
5,4859,1bd7a08326645aa3,ed211e96b6dc82b3,llm,2024-11-06 07:52:54.523034,2024-11-06 07:52:55.600342,[],OK,,1730879574.523034,1730879575.600342,0,0,0,1,0,1,1,0,4,10,0,0,1,1,1,1,1,"['2024-11-06 07:52:54,525 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:52:54,526 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,526 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,526 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:54,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,595 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,596 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:55,596 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,598 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:52:54,596 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:52:54,598 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:52:55,361 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:52:55,574 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:52:55,596 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.077307939529419
6,4859,d9b8a714e61a441c,1bd7a08326645aa3,llm_request,2024-11-06 07:52:54.596184,2024-11-06 07:52:55.573867,[],OK,,1730879574.596184,1730879575.573867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.9776830673217773
7,4859,473cfc34910adcc2,d9b8a714e61a441c,llm_scheduler,2024-11-06 15:52:54.618644,2024-11-06 15:52:54.641105,[],OK,,1730879574.6186445,1730879574.6411052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],55.8,1005.0,0.0224606990814209
8,4859,6889571c189cf729,d9b8a714e61a441c,llm_generate,2024-11-06 15:52:55.343115,2024-11-06 15:52:55.547734,[],OK,,1730879575.343115,1730879575.5477338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],55.8,1005.0,0.2046186923980713
9,4860,7ded09547aa1ab5f,,query,2024-11-06 07:52:55.618021,2024-11-06 07:52:57.169927,[],OK,,1730879575.618021,1730879577.169927,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,0,"['2024-11-06 07:52:55,676 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:55,680 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,681 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,685 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,686 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:55,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,703 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:55,706 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:52:56,097 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:56,098 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:52:56,098 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:52:56,102 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:52:56,109 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:56,110 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:56,110 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:56,110 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:56,110 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:57,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:57,158 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:57,158 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:57,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:57,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:57,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:57,160 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:52:57,168 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:57,169 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:52:56,178 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:52:56,181 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:52:57,136 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:52:57,157 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.551905870437622
10,4860,03fee41c183f4007,7ded09547aa1ab5f,retrieve,2024-11-06 07:52:55.618763,2024-11-06 07:52:55.696853,[],OK,,1730879575.618763,1730879575.696853,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-06 07:52:55,676 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:52:55,680 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,681 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,685 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,686 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:52:55,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:52:55,689 - httpcore.connection - [_trace.py:85] - DEBUG']",36.6,1005.0,0.07808995246887207
