id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4152,caafe74c9749c9c0,,query,2024-11-06 06:19:57.928626,2024-11-06 06:20:00.744325,[],OK,,1730873997.928626,1730874000.744325,20,1,1,2,1,1,1,8,1,1,4,0,1,1,1,1,1,"['2024-11-06 06:19:57,953 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 06:19:57,957 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:19:57,961 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,962 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,966 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,967 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:19:57,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,969 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,969 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,977 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:19:57,978 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:19:58,227 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:19:58,227 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:19:58,228 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:19:58,232 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:19:58,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,732 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:20:00,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,734 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:20:00,743 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:20:00,744 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:19:58,307 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:19:58,309 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:19:59,070 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:20:00,710 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:20:00,731 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.8156988620758057
2,4152,ffde3a649b6fcd45,caafe74c9749c9c0,retrieve,2024-11-06 06:19:57.929039,2024-11-06 06:19:57.972422,[],OK,,1730873997.929039,1730873997.972422,10,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,"['2024-11-06 06:19:57,953 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 06:19:57,957 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:19:57,961 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,962 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,963 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,966 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,967 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:19:57,967 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,968 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,969 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,969 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:57,969 - httpcore.connection - [_trace.py:85] - DEBUG']",16.4,1005,0.043382883071899414
3,4152,9029066fcb2830f3,ffde3a649b6fcd45,embedding,2024-11-06 06:19:57.929358,2024-11-06 06:19:57.951978,[],OK,,1730873997.929358,1730873997.951978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.4,1005,0.022619962692260742
4,4152,d53814edb9791507,caafe74c9749c9c0,reranking,2024-11-06 06:19:57.979917,2024-11-06 06:19:58.222753,[],OK,,1730873997.979917,1730873998.222753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.4,1005,0.24283599853515625
5,4152,4105f861323a00b3,caafe74c9749c9c0,llm,2024-11-06 06:19:58.229695,2024-11-06 06:20:00.736546,[],OK,,1730873998.229695,1730874000.736546,10,0,1,1,0,1,0,4,0,0,0,0,1,1,1,1,1,"['2024-11-06 06:19:58,232 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:19:58,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:19:58,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,732 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:20:00,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,734 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:19:58,307 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:19:58,309 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:19:59,070 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:20:00,710 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:20:00,731 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.5068509578704834
6,4152,ad1b8f60c9e4dab2,4105f861323a00b3,llm_request,2024-11-06 06:19:58.307147,2024-11-06 06:20:00.709340,[],OK,,1730873998.307147,1730874000.70934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.402193069458008
7,4152,98af48837c4ade88,ad1b8f60c9e4dab2,llm_scheduler,2024-11-06 14:19:58.328422,2024-11-06 14:19:58.349696,[],OK,,1730873998.3284218,1730873998.3496964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],74.3,1005,0.021274566650390625
8,4152,8f90a788713e7566,ad1b8f60c9e4dab2,llm_generate,2024-11-06 14:19:59.052126,2024-11-06 14:20:00.682847,[],OK,,1730873999.0521257,1730874000.6828475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],74.3,1005,1.6307218074798584
9,4153,f22d632809c74f33,,query,2024-11-06 06:20:00.754915,2024-11-06 06:20:02.342382,[],OK,,1730874000.754915,1730874002.342382,20,0,1,2,1,1,1,4,1,1,4,0,0,1,1,1,1,"['2024-11-06 06:20:00,821 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:20:00,825 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,827 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,830 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:20:00,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,833 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,844 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:20:00,846 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:20:01,101 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:20:01,101 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:20:01,102 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:20:01,107 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:20:01,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:01,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:01,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:01,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:01,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:02,329 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:02,330 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:20:02,330 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:02,331 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:02,331 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:02,332 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:02,332 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:20:02,341 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:20:02,342 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:20:01,170 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:20:01,173 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:20:02,301 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:20:02,330 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.5874669551849365
10,4153,37561bbb5c1b3e41,f22d632809c74f33,retrieve,2024-11-06 06:20:00.755715,2024-11-06 06:20:00.837441,[],OK,,1730874000.755715,1730874000.837441,10,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,"['2024-11-06 06:20:00,821 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:20:00,825 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,827 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,830 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:20:00,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,832 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:20:00,833 - httpcore.connection - [_trace.py:85] - DEBUG']",16.4,1005,0.08172607421875
