id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,283,1cfaab59d40f318c,,query,2024-10-30 15:00:09.297731,2024-10-30 15:00:17.347940,[],OK,,1730300409.297731,1730300417.34794,1,20,0,1,4,1,1,8,1,2,2,1,1,1,1,1,1,"['2024-10-30 15:00:09,352 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 15:00:09,356 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:09,361 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,362 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,367 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,368 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:09,368 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,370 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,370 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,370 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,384 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:10,388 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 15:00:10,772 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:10,773 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 15:00:10,773 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 15:00:10,776 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 15:00:10,776 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,776 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,777 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,777 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,334 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:17,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,338 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 15:00:17,342 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 15:00:17,346 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:17,347 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 15:00:11,535 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 15:00:11,632 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 15:00:13,935 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 15:00:16,831 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 15:00:17,335 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.050209045410156
2,283,97245e6300b1d0b7,1cfaab59d40f318c,retrieve,2024-10-30 15:00:09.298516,2024-10-30 15:00:10.377052,[],OK,,1730300409.298516,1730300410.377052,0,10,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,"['2024-10-30 15:00:09,352 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 15:00:09,356 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:09,361 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,362 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,367 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,368 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:09,368 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,370 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,370 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:09,370 - httpcore.connection - [_trace.py:85] - DEBUG']",11.6,1005.0,1.078536033630371
3,283,52bdb654529cc747,97245e6300b1d0b7,embedding,2024-10-30 15:00:09.299236,2024-10-30 15:00:09.349356,[],OK,,1730300409.299236,1730300409.349356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005.0,0.050119876861572266
4,283,0101ce7a48ed1832,1cfaab59d40f318c,reranking,2024-10-30 15:00:10.391679,2024-10-30 15:00:10.768440,[],OK,,1730300410.391679,1730300410.76844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005.0,0.37676095962524414
5,283,899d8b978351305e,1cfaab59d40f318c,llm,2024-10-30 15:00:10.773803,2024-10-30 15:00:17.339999,[],OK,,1730300410.773803,1730300417.339999,0,10,0,0,0,0,1,4,1,1,0,0,1,1,1,1,1,"['2024-10-30 15:00:10,776 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 15:00:10,776 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,776 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,777 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,777 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:10,778 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,334 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:17,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,338 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 15:00:11,535 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 15:00:11,632 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 15:00:13,935 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 15:00:16,831 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 15:00:17,335 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.566195964813232
6,283,df6a19856ecb0b06,899d8b978351305e,llm_request,2024-10-30 15:00:11.535698,2024-10-30 15:00:16.738720,[],OK,,1730300411.535698,1730300416.73872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,5.203022003173828
7,283,106a3d02d06f5b29,df6a19856ecb0b06,llm_scheduler,2024-10-30 23:00:12.033946,2024-10-30 23:00:12.532194,[],OK,,1730300412.033946,1730300412.532194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.2,1005.0,0.4982478618621826
8,283,59a49f6574da60c0,df6a19856ecb0b06,llm_generate,2024-10-30 23:00:12.834461,2024-10-30 23:00:16.334977,[],OK,,1730300412.8344617,1730300416.334977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.2,1005.0,3.5005152225494385
9,284,2a8b3e8e1f5c8a62,,query,2024-10-30 15:00:17.359959,2024-10-30 15:00:24.845183,[],OK,,1730300417.359959,1730300424.845183,1,20,0,1,4,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-10-30 15:00:17,413 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:17,417 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,419 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,419 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,421 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,422 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,422 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:17,423 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,425 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,425 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,439 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:18,443 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 15:00:18,831 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:18,831 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 15:00:18,832 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 15:00:18,835 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,833 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:24,833 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,835 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 15:00:24,840 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 15:00:24,844 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:24,844 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 15:00:19,836 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 15:00:19,933 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 15:00:21,238 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 15:00:24,533 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 15:00:24,833 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,7.485224008560181
10,284,f21d00d55ba1f157,2a8b3e8e1f5c8a62,retrieve,2024-10-30 15:00:17.360723,2024-10-30 15:00:18.431408,[],OK,,1730300417.360723,1730300418.431408,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-30 15:00:17,413 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:17,417 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,419 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,419 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,421 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,422 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,422 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:17,423 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,425 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:17,425 - httpcore.connection - [_trace.py:85] - DEBUG']",5.4,1005.0,1.0706849098205566
