id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,436,ad7a1e4d19d4ba3b,,query,2024-10-30 23:47:38.730470,2024-10-30 23:47:42.464687,[],OK,,1730332058.73047,1730332062.464687,1,20,2,1,0,1,1,1,8,1,1,4,1,1,1,1,1,"['2024-10-30 23:47:38,785 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 23:47:38,790 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:38,795 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,796 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,801 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,801 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:38,801 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,802 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,802 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,803 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,803 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,803 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:39,817 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:39,821 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 23:47:40,218 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:40,219 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 23:47:40,219 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 23:47:40,225 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:47:40,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,454 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,455 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:42,455 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:47:42,463 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:42,464 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 23:47:40,288 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:47:40,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:47:40,824 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 23:47:42,432 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:47:42,455 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.7342171669006348
2,436,3880d2d2e5a28675,ad7a1e4d19d4ba3b,retrieve,2024-10-30 23:47:38.731335,2024-10-30 23:47:39.808700,[],OK,,1730332058.731335,1730332059.8087,1,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 23:47:38,785 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 23:47:38,790 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:38,795 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,796 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,797 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,801 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,801 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:38,801 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,802 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,802 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,803 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,803 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:38,803 - httpcore.connection - [_trace.py:85] - DEBUG']",13.8,1005,1.0773651599884033
3,436,b5cc9daf2c76607a,3880d2d2e5a28675,embedding,2024-10-30 23:47:38.732096,2024-10-30 23:47:38.782674,[],OK,,1730332058.732096,1730332058.782674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,405,0.05057811737060547
4,436,e34aeb84ba3dbc52,ad7a1e4d19d4ba3b,reranking,2024-10-30 23:47:39.830673,2024-10-30 23:47:40.213964,[],OK,,1730332059.830673,1730332060.213964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,1005,0.38329100608825684
5,436,73fdd867d44febbf,ad7a1e4d19d4ba3b,llm,2024-10-30 23:47:40.220543,2024-10-30 23:47:42.458335,[],OK,,1730332060.220543,1730332062.458335,0,10,1,0,0,1,0,1,4,0,0,0,1,1,1,1,1,"['2024-10-30 23:47:40,225 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:47:40,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:40,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,454 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,455 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:42,455 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,456 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:47:40,288 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:47:40,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:47:40,824 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 23:47:42,432 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:47:42,455 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2377920150756836
6,436,1fb797fab7d6467b,73fdd867d44febbf,llm_request,2024-10-30 23:47:40.288144,2024-10-30 23:47:42.431863,[],OK,,1730332060.288144,1730332062.431863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.143718957901001
7,436,36b8bc79d6ceee54,1fb797fab7d6467b,llm_scheduler,2024-10-31 07:47:40.308564,2024-10-31 07:47:40.328984,[],OK,,1730332060.3085642,1730332060.3289845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],46.4,1005,0.020420312881469727
8,436,c152f7a23160db09,1fb797fab7d6467b,llm_generate,2024-10-31 07:47:40.806335,2024-10-31 07:47:42.402634,[],OK,,1730332060.8063354,1730332062.402634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],46.4,1005,1.5962984561920166
9,437,0f8073664b5b428f,,query,2024-10-30 23:47:42.476295,2024-10-30 23:47:44.924258,[],OK,,1730332062.476295,1730332064.924258,0,20,2,1,0,1,1,1,4,1,1,4,1,1,1,1,0,"['2024-10-30 23:47:42,529 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:42,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,536 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:42,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:43,551 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:43,552 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 23:47:43,928 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:43,929 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 23:47:43,929 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 23:47:43,932 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:47:43,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:43,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:43,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:43,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:43,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:44,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:44,914 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:44,915 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:44,915 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:44,916 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:44,916 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:44,916 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:47:44,923 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:44,924 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 23:47:43,994 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:47:43,996 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:47:44,892 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:47:44,914 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.447962999343872
10,437,d08652ca3ef31605,0f8073664b5b428f,retrieve,2024-10-30 23:47:42.477091,2024-10-30 23:47:43.543202,[],OK,,1730332062.477091,1730332063.543202,0,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 23:47:42,529 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:47:42,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,536 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:47:42,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:47:42,538 - httpcore.connection - [_trace.py:85] - DEBUG']",13.8,1005,1.0661108493804932
