id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,1821,185f1c5319371a26,,query,2024-11-05 04:28:31.590597,2024-11-05 04:28:34.288756,[],OK,,1730780911.590597,1730780914.288756,1,1,4,8,2,1,0,1,1,1,20,1,1,1,1,1,1,"['2024-11-05 04:28:31,628 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-05 04:28:31,632 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:31,637 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,638 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,640 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,643 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,644 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:31,644 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,646 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,646 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,646 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,660 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:31,662 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 04:28:32,043 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:32,044 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 04:28:32,045 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 04:28:32,051 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 04:28:32,055 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,055 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,056 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,056 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,281 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,281 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:34,281 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 04:28:34,287 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:34,288 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 04:28:32,079 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 04:28:32,080 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 04:28:32,839 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 04:28:34,261 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 04:28:34,282 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.6981589794158936
2,1821,03395babd33f3583,185f1c5319371a26,retrieve,2024-11-05 04:28:31.591570,2024-11-05 04:28:31.651554,[],OK,,1730780911.59157,1730780911.651554,0,0,1,4,1,0,0,0,1,0,10,0,0,0,0,0,0,"['2024-11-05 04:28:31,628 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-05 04:28:31,632 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:31,637 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,638 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,640 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,643 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,644 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:31,644 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,646 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,646 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:31,646 - httpcore.connection - [_trace.py:85] - DEBUG']",22.2,1005,0.05998420715332031
3,1821,0024ea063c43b4be,03395babd33f3583,embedding,2024-11-05 04:28:31.592239,2024-11-05 04:28:31.626093,[],OK,,1730780911.592239,1730780911.626093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.2,810,0.033854007720947266
4,1821,e555f0a1dcaecbec,185f1c5319371a26,reranking,2024-11-05 04:28:31.663951,2024-11-05 04:28:32.039961,[],OK,,1730780911.663951,1730780912.039961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.2,1005,0.3760101795196533
5,1821,8b383ea98668f39a,185f1c5319371a26,llm,2024-11-05 04:28:32.045850,2024-11-05 04:28:34.283734,[],OK,,1730780912.04585,1730780914.283734,0,0,0,4,1,1,0,1,0,0,10,0,1,1,1,1,1,"['2024-11-05 04:28:32,051 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 04:28:32,055 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,055 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,056 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,056 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:32,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,281 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,281 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:34,281 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,282 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 04:28:32,079 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 04:28:32,080 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 04:28:32,839 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 04:28:34,261 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 04:28:34,282 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.237884044647217
6,1821,fdfd610aaf030326,8b383ea98668f39a,llm_request,2024-11-05 04:28:32.079266,2024-11-05 04:28:34.260854,[],OK,,1730780912.079266,1730780914.260854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.1815879344940186
7,1821,e3b11013a4e7b534,fdfd610aaf030326,llm_scheduler,2024-11-05 12:28:32.095733,2024-11-05 12:28:32.112200,[],OK,,1730780912.095733,1730780912.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],64.5,1005,0.01646709442138672
8,1821,08d80c226cb38184,fdfd610aaf030326,llm_generate,2024-11-05 12:28:32.819056,2024-11-05 12:28:34.239251,[],OK,,1730780912.8190556,1730780914.239251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],64.5,1005,1.4201953411102295
9,1822,c1efff62f50fac36,,query,2024-11-05 04:28:34.296419,2024-11-05 04:28:35.833853,[],OK,,1730780914.296419,1730780915.833853,1,1,4,4,2,1,0,1,0,1,20,1,1,1,0,1,1,"['2024-11-05 04:28:34,314 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:34,318 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,319 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,321 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,323 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,324 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:34,324 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,326 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,332 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:34,333 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 04:28:34,711 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:34,712 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 04:28:34,713 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 04:28:34,718 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 04:28:34,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,825 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,827 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 04:28:35,832 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:35,833 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 04:28:34,787 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 04:28:34,790 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 04:28:35,807 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 04:28:35,825 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.5374341011047363
10,1822,f16830bc196ed581,c1efff62f50fac36,retrieve,2024-11-05 04:28:34.296697,2024-11-05 04:28:34.328420,[],OK,,1730780914.296697,1730780914.32842,0,0,1,4,1,0,0,0,0,0,10,0,0,0,0,0,0,"['2024-11-05 04:28:34,314 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:34,318 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,319 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,320 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,321 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,323 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,324 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:34,324 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,325 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,326 - httpcore.connection - [_trace.py:85] - DEBUG']",22.2,1005,0.0317230224609375
