id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,891,9a4bdcd8af99c60b,,query,2024-10-31 01:44:46.743750,2024-10-31 01:44:53.222968,[],OK,,1730339086.74375,1730339093.222968,2,4,1,0,1,1,1,2,1,1,8,20,1,1,1,1,1,"['2024-10-31 01:44:46,805 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 01:44:46,809 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:46,814 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,816 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,816 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,821 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:46,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:47,834 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:47,838 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 01:44:48,221 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:48,222 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 01:44:48,222 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 01:44:48,225 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 01:44:48,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,227 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,206 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:49,206 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,208 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,208 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 01:44:49,217 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:51,220 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 01:44:53,222 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 01:44:47,283 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 01:44:48,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 01:44:48,292 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 01:44:49,184 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 01:44:49,206 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.479218006134033
2,891,dd068f55efe1fad2,9a4bdcd8af99c60b,retrieve,2024-10-31 01:44:46.744620,2024-10-31 01:44:47.829288,[],OK,,1730339086.74462,1730339087.829288,1,1,0,0,1,0,0,0,0,0,4,10,0,0,0,0,1,"['2024-10-31 01:44:46,805 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 01:44:46,809 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:46,814 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,816 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,816 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,821 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:46,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:46,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:47,283 - vllm.engine.metrics - [metrics.py:295] - INFO']",11.8,1005,1.0846679210662842
3,891,c520cea059ab08eb,dd068f55efe1fad2,embedding,2024-10-31 01:44:46.745395,2024-10-31 01:44:46.802059,[],OK,,1730339086.745395,1730339086.802059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.05666399002075195
4,891,6d1c63da41242d82,9a4bdcd8af99c60b,reranking,2024-10-31 01:44:47.846078,2024-10-31 01:44:48.217168,[],OK,,1730339087.846078,1730339088.217168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.3710901737213135
5,891,113247e3beb0f67f,9a4bdcd8af99c60b,llm,2024-10-31 01:44:48.223298,2024-10-31 01:44:49.210682,[],OK,,1730339088.223298,1730339089.210682,1,0,0,0,0,0,0,0,1,1,4,10,1,1,1,1,0,"['2024-10-31 01:44:48,225 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 01:44:48,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,227 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:48,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,206 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:49,206 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,207 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,208 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:49,208 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 01:44:48,290 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 01:44:48,292 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 01:44:49,184 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 01:44:49,206 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9873838424682617
6,891,11f083160b70fda7,113247e3beb0f67f,llm_request,2024-10-31 01:44:48.290067,2024-10-31 01:44:49.183304,[],OK,,1730339088.290067,1730339089.183304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8932371139526367
7,891,e2a1b59ec5b7609b,11f083160b70fda7,llm_scheduler,2024-10-31 09:44:48.310035,2024-10-31 09:44:48.330002,[],OK,,1730339088.3100348,1730339088.3300023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.4,1005,0.01996755599975586
8,891,0485eb6eda20f241,11f083160b70fda7,llm_generate,2024-10-31 09:44:48.805577,2024-10-31 09:44:49.155018,[],OK,,1730339088.8055766,1730339089.1550183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.4,1005,0.3494417667388916
9,892,95eb1135732e654d,,query,2024-10-31 01:44:53.235968,2024-10-31 01:44:59.736791,[],OK,,1730339093.235968,1730339099.736791,2,4,1,0,0,1,1,2,1,1,8,20,1,1,1,1,1,"['2024-10-31 01:44:53,292 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:53,304 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,306 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,310 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:53,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,312 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,332 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:54,336 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 01:44:54,728 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:54,728 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 01:44:54,729 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 01:44:54,736 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 01:44:54,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:54,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:55,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:55,720 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:55,720 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:55,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:55,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:55,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:55,722 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 01:44:55,730 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:57,734 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 01:44:59,736 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 01:44:54,799 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 01:44:54,801 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 01:44:55,335 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 01:44:55,697 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 01:44:55,720 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.5008227825164795
10,892,523e2233b4bdfadf,95eb1135732e654d,retrieve,2024-10-31 01:44:53.236766,2024-10-31 01:44:54.321676,[],OK,,1730339093.236766,1730339094.321676,1,1,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,"['2024-10-31 01:44:53,292 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 01:44:53,304 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,306 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,310 - httpx - [_client.py:1786] - INFO', '2024-10-31 01:44:53,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,312 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 01:44:53,313 - httpcore.connection - [_trace.py:85] - DEBUG']",12.8,1005,1.0849099159240723
