id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,1557,355645e0c84792ba,,query,2024-10-31 12:42:10.742535,2024-10-31 12:42:13.173617,[],OK,,1730378530.742535,1730378533.173617,2,4,1,0,1,1,1,1,1,1,8,20,1,1,1,1,1,"['2024-10-31 12:42:10,799 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 12:42:10,803 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:10,808 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,810 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,814 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,815 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:10,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,816 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,817 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,818 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:11,835 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:11,838 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 12:42:12,238 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:12,238 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 12:42:12,239 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 12:42:12,242 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:42:12,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,243 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,243 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,160 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,162 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,162 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,162 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:42:13,172 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:13,173 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 12:42:12,318 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:42:12,320 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:42:12,842 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 12:42:13,139 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:42:13,160 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.431081771850586
2,1557,4e8402aada453893,355645e0c84792ba,retrieve,2024-10-31 12:42:10.743402,2024-10-31 12:42:11.825985,[],OK,,1730378530.743402,1730378531.825985,1,1,0,0,1,0,0,0,0,0,4,10,0,0,0,0,0,"['2024-10-31 12:42:10,799 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 12:42:10,803 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:10,808 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,810 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,814 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,815 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:10,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,816 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,817 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:10,818 - httpcore.connection - [_trace.py:85] - DEBUG']",24.8,1005.0,1.082582950592041
3,1557,036688f36d60c3f8,4e8402aada453893,embedding,2024-10-31 12:42:10.744159,2024-10-31 12:42:10.795757,[],OK,,1730378530.744159,1730378530.795757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005.0,0.05159807205200195
4,1557,605dfa4cd5bf6a6e,355645e0c84792ba,reranking,2024-10-31 12:42:11.846231,2024-10-31 12:42:12.233673,[],OK,,1730378531.846231,1730378532.233673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005.0,0.38744211196899414
5,1557,a0d788b506784e76,355645e0c84792ba,llm,2024-10-31 12:42:12.239588,2024-10-31 12:42:13.164728,[],OK,,1730378532.239588,1730378533.164728,1,0,0,0,0,0,0,0,1,1,4,10,1,1,1,1,1,"['2024-10-31 12:42:12,242 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:42:12,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,243 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,243 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:12,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,159 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,160 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,162 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,162 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,162 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:42:12,318 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:42:12,320 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:42:12,842 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 12:42:13,139 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:42:13,160 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,0.9251399040222168
6,1557,2df967474ed13553,a0d788b506784e76,llm_request,2024-10-31 12:42:12.318284,2024-10-31 12:42:13.138374,[],OK,,1730378532.318284,1730378533.138374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.8200900554656982
7,1557,6e01f3654e3f0579,2df967474ed13553,llm_scheduler,2024-10-31 20:42:12.335596,2024-10-31 20:42:12.352907,[],OK,,1730378532.3355956,1730378532.352907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.6,1005.0,0.01731133460998535
8,1557,1be623fb29897ed1,2df967474ed13553,llm_generate,2024-10-31 20:42:12.835914,2024-10-31 20:42:13.111304,[],OK,,1730378532.835914,1730378533.111304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.6,1005.0,0.2753901481628418
9,1558,22b5394cf67e1528,,query,2024-10-31 12:42:13.184707,2024-10-31 12:42:15.642506,[],OK,,1730378533.184707,1730378535.642506,2,4,1,0,0,1,1,1,1,1,4,20,1,1,1,1,0,"['2024-10-31 12:42:13,240 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:13,244 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,246 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,246 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,246 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,249 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:13,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,251 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,251 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,251 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:14,266 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:14,270 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 12:42:14,658 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:14,659 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 12:42:14,659 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 12:42:14,662 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:42:14,663 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:14,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:14,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:14,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:14,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:15,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:15,630 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:15,631 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:15,631 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:15,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:15,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:15,633 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:42:15,641 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:15,642 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 12:42:14,724 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:42:14,726 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:42:15,608 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:42:15,630 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.457798957824707
10,1558,6e15cebff9172bbe,22b5394cf67e1528,retrieve,2024-10-31 12:42:13.185528,2024-10-31 12:42:14.257439,[],OK,,1730378533.185528,1730378534.257439,1,1,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,"['2024-10-31 12:42:13,240 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:42:13,244 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,246 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,246 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,246 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,249 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:42:13,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,251 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,251 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:42:13,251 - httpcore.connection - [_trace.py:85] - DEBUG']",24.8,1005.0,1.0719108581542969
