id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,103,8ed516dc5d7ff0a9,,query,2024-10-30 13:11:59.968918,2024-10-30 13:12:10.238339,[],OK,,1730293919.968918,1730293930.238339,2,20,2,1,0,1,1,1,8,1,1,4,1,1,1,1,1,"['2024-10-30 13:12:01,232 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 13:12:01,235 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:01,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,433 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,438 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:01,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:02,737 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:02,833 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:12:08,933 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 13:12:08,938 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:09,032 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:12:09,033 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:12:09,135 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:12:09,232 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,214 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,215 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:10,215 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,216 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,216 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,216 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,217 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:12:10,237 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:10,238 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:12:06,468 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:12:09,297 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:12:09,300 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:12:10,193 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:12:10,215 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.269420862197876
2,103,6b97c639b7eb3f99,8ed516dc5d7ff0a9,retrieve,2024-10-30 13:11:59.969833,2024-10-30 13:12:02.636131,[],OK,,1730293919.969833,1730293922.636131,1,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 13:12:01,232 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 13:12:01,235 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:01,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,433 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,438 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:01,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:01,533 - httpcore.connection - [_trace.py:85] - DEBUG']",2.6,1005,2.6662981510162354
3,103,0a2f5c85aabe61b0,6b97c639b7eb3f99,embedding,2024-10-30 13:11:59.970776,2024-10-30 13:12:01.132782,[],OK,,1730293919.970776,1730293921.132782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],2.6,1005,1.16200590133667
4,103,e9e08b72f02c85d7,8ed516dc5d7ff0a9,reranking,2024-10-30 13:12:02.932105,2024-10-30 13:12:08.735439,[],OK,,1730293922.932105,1730293928.735439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['2024-10-30 13:12:06,468 - vllm.engine.metrics - [metrics.py:295] - INFO']",2.6,1005,5.80333399772644
5,103,df9e7278793b0602,8ed516dc5d7ff0a9,llm,2024-10-30 13:12:09.034213,2024-10-30 13:12:10.219146,[],OK,,1730293929.034213,1730293930.219146,0,10,1,0,0,1,0,1,4,0,0,0,1,1,1,1,0,"['2024-10-30 13:12:09,135 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:12:09,232 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:09,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,214 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,215 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:10,215 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,216 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,216 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,216 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:10,217 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:12:09,297 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:12:09,300 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:12:10,193 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:12:10,215 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.1849329471588135
6,103,d4ce14b39a9a56bc,df9e7278793b0602,llm_request,2024-10-30 13:12:09.297777,2024-10-30 13:12:10.192311,[],OK,,1730293929.297777,1730293930.192311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8945341110229492
7,103,09d4dd0274fabf6a,d4ce14b39a9a56bc,llm_scheduler,2024-10-30 21:12:09.317032,2024-10-30 21:12:09.336286,[],OK,,1730293929.3170316,1730293929.336286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.6,1005,0.019254446029663086
8,103,ca47ce593955aebc,d4ce14b39a9a56bc,llm_generate,2024-10-30 21:12:09.814502,2024-10-30 21:12:10.164546,[],OK,,1730293929.8145025,1730293930.1645465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.6,1005,0.35004401206970215
9,104,e1ed228d7ad08287,,query,2024-10-30 13:12:10.433970,2024-10-30 13:12:19.737774,[],OK,,1730293930.43397,1730293939.737774,0,20,2,1,0,1,1,1,8,1,1,4,1,1,1,1,1,"['2024-10-30 13:12:11,635 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:11,732 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,738 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:11,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:13,036 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:13,132 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:12:17,136 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:17,137 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:12:17,137 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:12:17,332 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:12:17,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,335 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,431 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:17,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:19,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:19,666 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:19,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:19,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:19,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:19,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:19,668 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:12:19,736 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:19,737 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:12:16,490 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:12:17,474 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:12:17,477 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:12:19,643 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:12:19,666 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.30380392074585
10,104,c68feb0e3d3978f1,e1ed228d7ad08287,retrieve,2024-10-30 13:12:10.434765,2024-10-30 13:12:12.934716,[],OK,,1730293930.434765,1730293932.934716,0,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 13:12:11,635 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:12:11,732 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,738 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:12:11,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:12:11,832 - httpcore.connection - [_trace.py:85] - DEBUG']",3.2,1005,2.499950885772705
