id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,597,db472d8faa393ff2,,query,2024-10-31 00:30:36.237583,2024-10-31 00:30:39.990976,[],OK,,1730334636.237583,1730334639.990976,4,2,1,1,1,20,1,1,4,1,0,0,1,0,1,1,1,"['2024-10-31 00:30:36,292 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:36,296 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,302 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,302 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:36,303 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,304 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,304 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,305 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,305 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,305 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,321 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:37,324 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:30:37,900 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:37,901 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:30:37,901 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:30:37,904 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:30:37,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,979 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,979 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:39,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,982 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:30:39,989 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:39,990 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:30:37,974 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:30:37,976 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:30:39,958 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:30:39,979 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.7533931732177734
2,597,2a150e76e4d8adbc,db472d8faa393ff2,retrieve,2024-10-31 00:30:36.238352,2024-10-31 00:30:37.312085,[],OK,,1730334636.238352,1730334637.312085,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 00:30:36,292 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:36,296 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,302 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,302 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:36,303 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,304 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,304 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,305 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,305 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:36,305 - httpcore.connection - [_trace.py:85] - DEBUG']",30.8,600.0,1.073732852935791
3,597,4a500ff603468edc,2a150e76e4d8adbc,embedding,2024-10-31 00:30:36.239073,2024-10-31 00:30:36.287010,[],OK,,1730334636.239073,1730334636.28701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],30.8,1005.0,0.04793691635131836
4,597,d79a207371ff6add,db472d8faa393ff2,reranking,2024-10-31 00:30:37.333595,2024-10-31 00:30:37.896311,[],OK,,1730334637.333595,1730334637.896311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],29.4,600.0,0.562716007232666
5,597,4a8446970458910c,db472d8faa393ff2,llm,2024-10-31 00:30:37.902322,2024-10-31 00:30:39.983774,[],OK,,1730334637.902322,1730334639.983774,0,1,1,0,1,10,0,0,0,0,0,0,1,0,1,1,1,"['2024-10-31 00:30:37,904 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:30:37,905 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:37,906 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,979 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,979 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:39,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:39,982 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:30:37,974 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:30:37,976 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:30:39,958 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:30:39,979 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.081451892852783
6,597,cc2946f525bc36a3,4a8446970458910c,llm_request,2024-10-31 00:30:37.974043,2024-10-31 00:30:39.957551,[],OK,,1730334637.974043,1730334639.957551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,1.9835081100463867
7,597,b480e83f0ec28211,cc2946f525bc36a3,llm_scheduler,2024-10-31 08:30:37.992872,2024-10-31 08:30:38.011702,[],OK,,1730334637.9928722,1730334638.0117018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],53.4,1005.0,0.0188295841217041
8,597,12432696731eff83,cc2946f525bc36a3,llm_generate,2024-10-31 08:30:38.489134,2024-10-31 08:30:39.931084,[],OK,,1730334638.4891336,1730334639.931084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],53.4,1005.0,1.4419503211975098
9,598,2cd764743d2aac1a,,query,2024-10-31 00:30:40.005254,2024-10-31 00:30:42.660850,[],OK,,1730334640.005254,1730334642.66085,4,2,1,1,1,20,1,1,4,1,0,0,1,1,1,1,1,"['2024-10-31 00:30:40,059 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:40,064 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,065 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,065 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,070 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:40,070 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:41,089 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:41,093 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:30:41,662 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:41,662 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:30:41,663 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:30:41,666 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:30:41,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:41,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:41,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:41,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:41,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:42,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:42,649 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:42,649 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:42,650 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:42,650 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:42,651 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:42,651 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:30:42,659 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:42,660 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:30:41,727 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:30:41,730 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:30:42,264 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:30:42,626 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:30:42,649 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.6555960178375244
10,598,a2e164bfdc747d01,2cd764743d2aac1a,retrieve,2024-10-31 00:30:40.006014,2024-10-31 00:30:41.080683,[],OK,,1730334640.006014,1730334641.080683,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 00:30:40,059 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:30:40,064 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,065 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,065 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,070 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:30:40,070 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:30:40,072 - httpcore.connection - [_trace.py:85] - DEBUG']",29.4,600.0,1.0746688842773438
