trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
4964,1.420443058013916,0.0709669589996337,0.0456769466400146,0.3812999725341797,0.9420161247253418,0.8839361667633057,0.0133471488952636,0.1203596591949462,2.0,3545.0,3547.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47043870720.0,134785609728.0,41.3,2960136565248.0,4264461812736.0,50428421.0,167665628.0,39.8,1803948032.0,47464345600.0,1.33838325592799,270336.0,499712.0,20038.0,602.0,0.0,2299.1875,46068.0,1626.0,35.0,62.528,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,97.567,0.0,1005.0,53.6,5961224192.0,68682334208.0,4.422745279729689,0.0,238297088.0,13056.0,909024.0,32.0,41249.1875,46068.0,40568.0,38.0,122.501,32.0,1005.0,0,0,0.3535533905932737,8,1,6480,0.65477401,1937,0.7411788602670034
4965,1.3780419826507568,0.0744550228118896,0.0477759838104248,0.384700059890747,0.8857369422912598,0.7901802062988281,0.022254467010498,0.1164660453796386,2.0,3055.0,3057.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47043870720.0,134785609728.0,41.3,2960136565248.0,4264461812736.0,50428421.0,167665628.0,39.8,1803948032.0,47464345600.0,1.33838325592799,270336.0,499712.0,20038.0,602.0,0.0,2299.1875,46068.0,1626.0,35.0,62.528,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,97.567,0.0,1005.0,53.6,5961224192.0,68682334208.0,4.422745279729689,0.0,238297088.0,13056.0,909024.0,32.0,41249.1875,46068.0,40568.0,38.0,122.501,32.0,1005.0,0,0,0.4553418012614796,5,1,6716,0.6868497466666668,1681,0.994702418645223
4966,1.2455801963806152,0.0722370147705078,0.0479140281677246,0.3700489997863769,0.7732970714569092,0.6795840263366699,0.0211894512176513,0.1144194602966308,2.0,2556.0,2558.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46994087936.0,134785609728.0,41.2,2960136569344.0,4264468833280.0,50428422.0,167665862.0,41.0,1808142336.0,47464345600.0,1.3414950896085025,270336.0,978944.0,20067.0,896.0,0.0,2299.1875,46068.0,1626.0,35.0,62.834,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.419,0.0,1005.0,68.7,5961224192.0,68682334208.0,4.422745279729689,0.0,242569216.0,13075.0,925145.0,100.0,41249.1875,46068.0,40568.0,42.0,124.128,100.0,1005.0,0,0,0.0,8,2,5661,0.7937960666666667,1155,0.9988147219022115
4967,1.4371919631958008,0.0782539844512939,0.0493099689483642,0.3862240314483642,0.9445550441741944,0.8435890674591064,0.0228760242462158,0.1235780715942382,2.0,3316.0,3318.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,46994087936.0,134785609728.0,41.2,2960136569344.0,4264468833280.0,50428422.0,167665862.0,41.0,1808142336.0,47464345600.0,1.3414950896085025,270336.0,978944.0,20067.0,896.0,0.0,2299.1875,46068.0,1626.0,35.0,62.834,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.419,0.0,1005.0,68.7,5961224192.0,68682334208.0,4.422745279729689,0.0,242569216.0,13075.0,925145.0,100.0,41249.1875,46068.0,40568.0,42.0,124.128,100.0,1005.0,0,0,0.0,7,2,6289,0.7488526666666667,1867,0.9961487452189127
4968,1.388319969177246,0.074153184890747,0.0471498966217041,0.3809049129486084,0.9018819332122804,0.8036940097808838,0.0222952365875244,0.0980908870697021,2.0,3296.0,3298.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46994087936.0,134785609728.0,41.2,2960136569344.0,4264468833280.0,50428422.0,167665862.0,41.0,1808142336.0,47464345600.0,1.3414950896085025,270336.0,978944.0,20067.0,896.0,0.0,2299.1875,46068.0,1626.0,35.0,62.834,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.419,0.0,1005.0,68.7,5961224192.0,68682334208.0,4.422745279729689,0.0,242569216.0,13075.0,925145.0,100.0,41249.1875,46068.0,40568.0,42.0,124.128,100.0,1005.0,0,0,0.6508918628686364,8,2,5470,0.6474032799999999,1509,0.9971590638160706
4969,1.3511550426483154,0.0724539756774902,0.0467879772186279,0.3794810771942138,0.8690390586853027,0.7703540325164795,0.0216529369354248,0.12180757522583,2.0,2883.0,2885.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46994087936.0,134785609728.0,41.2,2960136569344.0,4264468833280.0,50428422.0,167665862.0,41.0,1808142336.0,47464345600.0,1.3414950896085025,270336.0,978944.0,20067.0,896.0,0.0,2299.1875,46068.0,1626.0,35.0,62.834,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.419,0.0,1005.0,68.7,5961224192.0,68682334208.0,4.422745279729689,0.0,242569216.0,13075.0,925145.0,100.0,41249.1875,46068.0,40568.0,42.0,124.128,100.0,1005.0,0,0,0.0,9,2,4912,0.6136939666666666,1430,0.2693173308313514
4970,1.5382468700408936,0.0787549018859863,0.0512549877166748,0.3846170902252197,1.0435409545898438,0.9408459663391112,0.0232284069061279,0.1251192092895507,2.0,3684.0,3686.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46994018304.0,134785609728.0,41.2,2960137253376.0,4264474313728.0,50428462.0,167666040.0,40.2,1809715200.0,47464345600.0,1.3426620272386949,270336.0,1449984.0,20107.0,1252.0,0.0,2299.1875,46068.0,1626.0,35.0,62.763,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,106.983,0.0,1005.0,67.5,5961224192.0,68682334208.0,4.422745279729689,0.0,247611392.0,13094.0,944317.0,100.0,41249.1875,46068.0,40568.0,43.0,120.984,100.0,1005.0,0,0,0.0,8,1,6023,0.7574834333333333,2074,0.9998785456021627
4972,1.4772517681121826,0.0733511447906494,0.0472269058227539,0.3812530040740967,0.9907269477844238,0.8908429145812988,0.0218183994293212,0.1208517551422119,2.0,3504.0,3506.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46994018304.0,134785609728.0,41.2,2960137253376.0,4264474313728.0,50428462.0,167666040.0,40.2,1809715200.0,47464345600.0,1.3426620272386949,270336.0,1449984.0,20107.0,1252.0,0.0,2299.1875,46068.0,1626.0,35.0,62.763,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,106.983,0.0,1005.0,67.5,5961224192.0,68682334208.0,4.422745279729689,0.0,247611392.0,13094.0,944317.0,100.0,41249.1875,46068.0,40568.0,43.0,120.984,100.0,1005.0,0,0,0.0,8,2,6825,0.7414601333333333,2019,0.9970691998799642
4973,1.4009740352630615,0.0763459205627441,0.0499258041381835,0.3769769668579101,0.9178009033203124,0.8205461502075195,0.0218758583068847,0.1195344924926757,2.0,3088.0,3090.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46994018304.0,134785609728.0,41.2,2960137253376.0,4264474313728.0,50428462.0,167666040.0,40.2,1809715200.0,47464345600.0,1.3426620272386949,270336.0,1449984.0,20107.0,1252.0,0.0,2299.1875,46068.0,1626.0,35.0,62.763,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,106.983,0.0,1005.0,67.5,5961224192.0,68682334208.0,4.422745279729689,0.0,247611392.0,13094.0,944317.0,100.0,41249.1875,46068.0,40568.0,43.0,120.984,100.0,1005.0,0,0,0.0,14,1,5547,0.76441243,1495,0.6685655871406198
4974,1.487426996231079,0.0467569828033447,0.0244901180267334,0.3742139339447021,1.0408308506011963,0.9367210865020752,0.0232577323913574,0.1219129562377929,2.0,3671.0,3673.0,10.0,2,1024,2,3.0,8.0,1.0,2.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47020351488.0,134785609728.0,41.3,2960137253376.0,4264474797056.0,50428462.0,167666104.0,48.0,1807011840.0,47465263104.0,1.340656353186802,270336.0,1855488.0,20145.0,1588.0,0.0,2299.1875,46068.0,1626.0,35.0,65.978,0.0,1005.0,39.0,3617.1875,46068.0,2944.0,39.0,88.058,39.0,1005.0,62.7,5961224192.0,68682334208.0,4.422745279729689,0.0,252325888.0,13111.0,962341.0,0.0,41249.1875,46068.0,40568.0,39.0,127.22,0.0,1005.0,0,0,0.6035533905932737,11,1,5018,0.6210781833333333,1927,0.4954645981391271
