id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,715,a294b2cf876a8df0,,query,2024-11-04 15:42:13.078129,2024-11-04 15:42:17.337088,[],OK,,1730734933.078129,1730734937.337088,2,1,20,1,1,1,1,1,0,8,4,1,1,1,1,1,0,"['2024-11-04 15:42:13,433 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 15:42:13,437 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:13,442 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,443 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,445 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,447 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,447 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:13,448 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,449 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,449 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,449 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,544 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:13,546 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 15:42:14,740 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:14,740 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 15:42:14,741 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 15:42:14,832 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:42:14,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,835 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,326 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,327 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:17,327 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,329 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:42:17,335 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:17,336 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 15:42:14,901 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:42:14,903 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:42:17,305 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:42:17,327 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.258959054946899
2,715,abc24a407aec7915,a294b2cf876a8df0,retrieve,2024-11-04 15:42:13.078901,2024-11-04 15:42:13.537889,[],OK,,1730734933.078901,1730734933.537889,1,0,10,0,0,0,0,1,0,4,1,0,0,0,0,0,0,"['2024-11-04 15:42:13,433 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 15:42:13,437 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:13,442 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,443 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,444 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,445 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,447 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,447 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:13,448 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,449 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,449 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,449 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:13,532 - httpcore.connection - [_trace.py:85] - DEBUG']",5.0,1005,0.4589879512786865
3,715,905ed103751ca5c1,abc24a407aec7915,embedding,2024-11-04 15:42:13.079615,2024-11-04 15:42:13.343856,[],OK,,1730734933.079615,1730734933.343856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.0,1005,0.26424098014831543
4,715,7ca0bc5f2666f7cf,a294b2cf876a8df0,reranking,2024-11-04 15:42:13.548434,2024-11-04 15:42:14.733531,[],OK,,1730734933.548434,1730734934.733531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.0,1005,1.1850969791412354
5,715,ef1c4f38fd2f3661,a294b2cf876a8df0,llm,2024-11-04 15:42:14.742016,2024-11-04 15:42:17.330866,[],OK,,1730734934.742016,1730734937.330866,1,0,10,1,1,0,0,0,0,4,0,0,1,1,1,1,0,"['2024-11-04 15:42:14,832 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:42:14,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,835 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:14,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,326 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,327 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:17,327 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,329 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:42:14,901 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:42:14,903 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:42:17,305 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:42:17,327 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.5888500213623047
6,715,31ce5ae795d851f2,ef1c4f38fd2f3661,llm_request,2024-11-04 15:42:14.901121,2024-11-04 15:42:17.304938,[],OK,,1730734934.901121,1730734937.304938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.4038171768188477
7,715,39c3c094190c7560,31ce5ae795d851f2,llm_scheduler,2024-11-04 23:42:14.925547,2024-11-04 23:42:14.949974,[],OK,,1730734934.9255474,1730734934.9499736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],48.4,1005,0.02442622184753418
8,715,577aa2cf2029bbf7,31ce5ae795d851f2,llm_generate,2024-11-04 23:42:15.654360,2024-11-04 23:42:17.279070,[],OK,,1730734935.6543603,1730734937.27907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],48.4,1005,1.6247096061706543
9,716,573e30444e9eaadc,,query,2024-11-04 15:42:17.346019,2024-11-04 15:42:20.198242,[],OK,,1730734937.346019,1730734940.198242,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,1,"['2024-11-04 15:42:17,745 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:17,833 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,835 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,839 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:17,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,842 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,842 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,936 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:17,938 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 15:42:19,041 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:19,042 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 15:42:19,043 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 15:42:19,048 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:42:19,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:19,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:19,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:19,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:19,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:20,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:20,186 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:20,187 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:20,187 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:20,188 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:20,188 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:20,188 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:42:20,197 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:20,198 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 15:42:19,204 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:42:19,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:42:20,028 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:42:20,164 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:42:20,186 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.8522229194641113
10,716,3a5635c70657f335,573e30444e9eaadc,retrieve,2024-11-04 15:42:17.346775,2024-11-04 15:42:17.847959,[],OK,,1730734937.346775,1730734937.847959,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-04 15:42:17,745 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:42:17,833 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,835 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,839 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:42:17,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,842 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:42:17,842 - httpcore.connection - [_trace.py:85] - DEBUG']",11.6,1005,0.5011839866638184
