id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4758,ec5c6d278fdd84a5,,query,2024-11-06 07:27:29.012899,2024-11-06 07:27:36.459198,[],OK,,1730878049.012899,1730878056.459198,1,2,4,8,1,1,1,0,1,20,1,2,1,1,1,2,1,"['2024-11-06 07:27:29,077 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:27:29,080 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:29,084 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,086 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,086 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,086 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,090 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,091 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:29,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,092 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,107 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:29,110 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:27:29,503 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:29,503 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:27:29,504 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:27:29,507 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:27:29,508 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,508 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,508 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,445 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,446 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:36,447 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,447 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,448 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,448 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,448 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:27:36,453 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:27:36,457 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:36,458 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:27:29,582 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:27:29,585 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:27:30,327 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:27:35,343 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:27:36,424 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:27:36,446 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,7.446299076080322
2,4758,5d8a089d6cfdaf2f,ec5c6d278fdd84a5,retrieve,2024-11-06 07:27:29.013778,2024-11-06 07:27:29.100516,[],OK,,1730878049.013778,1730878049.100516,0,1,1,4,0,0,0,0,0,10,0,1,0,0,0,0,0,"['2024-11-06 07:27:29,077 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:27:29,080 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:29,084 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,086 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,086 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,086 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,087 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,090 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,091 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:29,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,092 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,093 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1005,0.08673810958862305
3,4758,0a00823326554a07,5d8a089d6cfdaf2f,embedding,2024-11-06 07:27:29.014599,2024-11-06 07:27:29.074293,[],OK,,1730878049.014599,1730878049.074293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.05969381332397461
4,4758,59272d5c09e0b7ea,ec5c6d278fdd84a5,reranking,2024-11-06 07:27:29.119807,2024-11-06 07:27:29.498644,[],OK,,1730878049.119807,1730878049.498644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.37883710861206055
5,4758,4770879c8657f479,ec5c6d278fdd84a5,llm,2024-11-06 07:27:29.505071,2024-11-06 07:27:36.450654,[],OK,,1730878049.505071,1730878056.450654,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,2,1,"['2024-11-06 07:27:29,507 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:27:29,508 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,508 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,508 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:29,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,445 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,446 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:36,447 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,447 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,448 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,448 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:36,448 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:27:29,582 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:27:29,585 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:27:30,327 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:27:35,343 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:27:36,424 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:27:36,446 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.94558310508728
6,4758,a0e774869ed9c124,4770879c8657f479,llm_request,2024-11-06 07:27:29.582755,2024-11-06 07:27:36.423740,[],OK,,1730878049.582755,1730878056.42374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,6.84098482131958
7,4758,22ac7c22b7890b40,a0e774869ed9c124,llm_scheduler,2024-11-06 15:27:29.602992,2024-11-06 15:27:29.623229,[],OK,,1730878049.602992,1730878049.6232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],75.3,1005,0.020237207412719727
8,4758,452ccffe253c45c9,a0e774869ed9c124,llm_generate,2024-11-06 15:27:30.308644,2024-11-06 15:27:36.395992,[],OK,,1730878050.3086436,1730878056.395992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],75.3,1005,6.087348461151123
9,4762,9b6790f3e9c448f6,,query,2024-11-06 07:27:45.861457,2024-11-06 07:27:49.548622,[],OK,,1730878065.861457,1730878069.548622,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,0,1,"['2024-11-06 07:27:45,918 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:45,922 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,923 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,925 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,925 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,927 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,927 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:45,928 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,930 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,945 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:45,948 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:27:46,335 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:46,335 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:27:46,335 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:27:46,338 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:27:46,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,532 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:49,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,538 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:27:49,547 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:49,548 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:27:46,406 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:27:46,408 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:27:49,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:27:49,532 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.687164783477783
10,4762,f3de732a43576325,9b6790f3e9c448f6,retrieve,2024-11-06 07:27:45.862281,2024-11-06 07:27:45.938642,[],OK,,1730878065.862281,1730878065.938642,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 07:27:45,918 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:45,922 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,923 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,925 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,925 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,927 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,927 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:45,928 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,930 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:45,931 - httpcore.connection - [_trace.py:85] - DEBUG']",13.0,1005,0.07636094093322754
