trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
4364,3.278370857238769,0.0717000961303711,0.0465869903564453,0.379019021987915,2.8017690181732178,2.675530910491944,0.0270678997039794,1.4153141975402832,18.0,5722.0,5740.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,49774252032.0,134785609728.0,43.3,2928290124288.0,4258335503360.0,50164341.0,167525270.0,24.2,1813417984.0,47464353792.0,1.345409192909772,3276800.0,1630208.0,20093.0,1163.0,0.0,2299.1875,46068.0,1626.0,35.0,62.538,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,73.234,0.0,1005.0,82.5,5957963776.0,68813811712.0,4.420326315267102,2658304.0,279486464.0,13178.0,1071447.0,100.0,41353.1875,46068.0,40672.0,41.0,160.505,57.0,1005.0,0,0,0.3152352563430426,8,10,6023,0.7574834333333333,3210,0.9998785456021627
4365,3.35290002822876,0.0764791965484619,0.0465939044952392,0.3782479763031006,2.869009017944336,2.7651939392089844,0.0272455215454101,1.557194709777832,20.0,5491.0,5511.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,49751474176.0,134785609728.0,43.3,2928290124288.0,4258335908864.0,50164341.0,167525326.0,17.6,1813417984.0,47464353792.0,1.345409192909772,3276800.0,1855488.0,20113.0,1319.0,3.0,2299.1875,46068.0,1626.0,35.0,62.474,3.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,61.544,0.0,1005.0,89.4,5957963776.0,68813811712.0,4.420326315267102,2658304.0,289787904.0,13220.0,1111744.0,32.0,41353.1875,46068.0,40672.0,39.0,99.545,32.0,1005.0,0,0,0.2965340496889437,7,13,5292,0.7531321766666667,2715,0.9970669945081075
4366,2.882031202316284,0.0744659900665283,0.0498549938201904,0.3837788105010986,2.393744945526123,2.278855085372925,0.0273435115814209,1.0289433002471924,14.0,5673.0,5687.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,49765748736.0,134785609728.0,43.3,2928290128384.0,4258340975616.0,50164342.0,167525437.0,13.2,1810452480.0,47465271296.0,1.3432090292528474,3276800.0,2097152.0,20122.0,1430.0,0.0,2299.1875,46068.0,1626.0,35.0,61.518,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,73.375,0.0,1005.0,91.9,5957963776.0,68813811712.0,4.420326315267102,2658304.0,297226240.0,13252.0,1140558.0,38.0,41353.1875,46068.0,40672.0,41.0,162.528,38.0,1005.0,0,0,0.3749999999999999,8,9,6825,0.7414601333333333,3253,0.9970691998799642
4367,2.0998120307922363,0.0779149532318115,0.0499658584594726,0.3777470588684082,1.61661696434021,1.5101680755615234,0.0249230861663818,0.4789142608642578,7.0,4662.0,4669.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,49765748736.0,134785609728.0,43.3,2928290128384.0,4258340975616.0,50164342.0,167525437.0,13.2,1810452480.0,47465271296.0,1.3432090292528474,3276800.0,2097152.0,20122.0,1430.0,0.0,2299.1875,46068.0,1626.0,35.0,61.518,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,73.375,0.0,1005.0,91.9,5957963776.0,68813811712.0,4.420326315267102,2658304.0,297226240.0,13252.0,1140558.0,38.0,41353.1875,46068.0,40672.0,41.0,162.528,38.0,1005.0,0,0,1.0,14,3,5547,0.76441243,2286,0.6685655871406198
4368,2.629418134689331,0.0756409168243408,0.0483222007751464,0.375277042388916,2.1504969596862797,2.0347108840942383,0.0278987884521484,0.6980540752410889,9.0,6077.0,6086.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,49761636352.0,134785609728.0,43.3,2928290128384.0,4258341655552.0,50164342.0,167525534.0,24.0,1810976768.0,47465271296.0,1.343598008462911,3276800.0,2379776.0,20141.0,1608.0,0.0,2299.1875,46068.0,1626.0,35.0,61.528,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,73.675,0.0,1005.0,81.9,5957963776.0,68813811712.0,4.420326315267102,2658304.0,304164864.0,13280.0,1167378.0,32.0,41353.1875,46068.0,40672.0,41.0,161.685,32.0,1005.0,0,0,0.7415816237971964,11,3,5018,0.6210781833333333,3326,0.4954645981391271
4369,3.1913321018218994,0.065458059310913,0.047245979309082,0.3681769371032715,2.7331700325012207,2.622620820999145,0.0250656604766845,1.3451926708221436,17.0,5783.0,5800.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,49761636352.0,134785609728.0,43.3,2928290128384.0,4258341655552.0,50164342.0,167525534.0,24.0,1810976768.0,47465271296.0,1.343598008462911,3276800.0,2379776.0,20141.0,1608.0,0.0,2299.1875,46068.0,1626.0,35.0,61.528,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,73.675,0.0,1005.0,81.9,5957963776.0,68813811712.0,4.420326315267102,2658304.0,304164864.0,13280.0,1167378.0,32.0,41353.1875,46068.0,40672.0,41.0,161.685,32.0,1005.0,0,0,0.3236067977499789,14,10,5542,0.6745795166666667,3063,0.6684332991329333
4370,2.09379506111145,0.0728440284729003,0.0469181537628173,0.3762109279632568,1.6158900260925293,1.498363018035889,0.0254707336425781,0.2972922325134277,4.0,5428.0,5432.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,50791911424.0,134785609728.0,44.0,2928290132480.0,4258347643904.0,50164343.0,167525743.0,17.2,1810976768.0,47465271296.0,1.343598008462911,3276800.0,2691072.0,20161.0,1786.0,0.0,2299.1875,46068.0,1626.0,35.0,61.592,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,75.847,0.0,1005.0,86.7,5958488064.0,68813811712.0,4.420715294477167,2658304.0,311263232.0,13309.0,1194786.0,40.0,41353.1875,46068.0,40672.0,43.0,178.328,40.0,1005.0,0,0,1.0,10,2,6405,0.7918241466666668,3112,0.9968658487002054
4371,3.261183023452759,0.0776429176330566,0.0463919639587402,0.3782930374145508,2.7739150524139404,2.633275985717773,0.0254836082458496,1.3869595527648926,19.0,5684.0,5703.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,50791911424.0,134785609728.0,44.0,2928290132480.0,4258347643904.0,50164343.0,167525743.0,17.2,1810976768.0,47465271296.0,1.343598008462911,3276800.0,2691072.0,20161.0,1786.0,0.0,2299.1875,46068.0,1626.0,35.0,61.592,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,75.847,0.0,1005.0,86.7,5958488064.0,68813811712.0,4.420715294477167,2658304.0,311263232.0,13309.0,1194786.0,40.0,41353.1875,46068.0,40672.0,43.0,178.328,40.0,1005.0,0,0,0.175,9,13,6666,0.8015229,3412,0.9882291952768961
4372,3.3276939392089844,0.073822021484375,0.0475900173187255,0.3785798549652099,2.84516716003418,2.730725049972534,0.0262506008148193,1.4845352172851562,19.0,5656.0,5675.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,54019031040.0,134785609728.0,46.4,2928290140672.0,4258396505088.0,50164345.0,167526250.0,23.6,1812025344.0,47465271296.0,1.3443759668830393,3276800.0,3022848.0,20181.0,1964.0,0.0,2299.1875,46068.0,1626.0,35.0,61.878,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,74.74,0.0,1005.0,81.7,5958488064.0,68813811712.0,4.420715294477167,2658304.0,317788160.0,13334.0,1219902.0,100.0,41353.1875,46068.0,40672.0,46.0,189.847,100.0,1005.0,0,0,0.1704545454545454,9,14,6256,0.82154527,3409,0.9796202381451925
4374,2.9979119300842285,0.0730969905853271,0.0475540161132812,0.3753671646118164,2.52095103263855,2.412358045578003,0.0255165100097656,1.2966697216033936,17.0,5011.0,5028.0,10.0,2,1024,2,5.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,50001039360.0,134785609728.0,43.5,2928290378240.0,4258421093376.0,50164353.0,167526962.0,12.6,1812025344.0,47465271296.0,1.3443759668830393,3276800.0,3190784.0,20190.0,2053.0,0.0,2299.1875,46068.0,1626.0,35.0,61.569,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,61.705,0.0,1005.0,92.3,5958488064.0,68813811712.0,4.420715294477167,2658304.0,329179136.0,13383.0,1264493.0,32.0,41353.1875,46068.0,40672.0,42.0,105.415,32.0,1005.0,0,0,0.3041098072647013,4,11,5378,0.7668671433333333,2599,0.9943227370580038
