id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,1201,a6aa5ca1932613b6,,query,2024-10-31 03:05:39.373606,2024-10-31 03:05:41.714976,[],OK,,1730343939.373606,1730343941.714976,8,2,1,1,1,20,1,1,4,1,0,1,1,1,1,1,1,"['2024-10-31 03:05:39,412 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 03:05:39,416 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:39,421 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,422 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,423 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,423 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,427 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,428 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:39,428 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,429 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,429 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,429 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,430 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,430 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,443 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:40,448 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 03:05:40,708 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:40,710 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 03:05:40,710 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 03:05:40,714 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 03:05:40,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,700 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,701 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:41,702 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,702 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,704 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 03:05:41,713 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:41,714 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 03:05:40,777 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 03:05:40,779 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 03:05:41,315 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 03:05:41,678 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 03:05:41,701 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.341370105743408
2,1201,2c31c010e688601c,a6aa5ca1932613b6,retrieve,2024-10-31 03:05:39.374492,2024-10-31 03:05:40.434438,[],OK,,1730343939.374492,1730343940.434438,4,1,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,"['2024-10-31 03:05:39,412 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 03:05:39,416 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:39,421 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,422 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,423 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,423 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,424 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,427 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,428 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:39,428 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,429 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,429 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,429 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,430 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:39,430 - httpcore.connection - [_trace.py:85] - DEBUG']",15.6,1005.0,1.059946060180664
3,1201,2061a46a4178d4f4,2c31c010e688601c,embedding,2024-10-31 03:05:39.375298,2024-10-31 03:05:39.410492,[],OK,,1730343939.375298,1730343939.410492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],15.6,1005.0,0.03519392013549805
4,1201,683375b6298fd14f,a6aa5ca1932613b6,reranking,2024-10-31 03:05:40.452877,2024-10-31 03:05:40.701419,[],OK,,1730343940.452877,1730343940.701419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],15.6,1005.0,0.24854207038879395
5,1201,40d1403a7becaaab,a6aa5ca1932613b6,llm,2024-10-31 03:05:40.711386,2024-10-31 03:05:41.706859,[],OK,,1730343940.711386,1730343941.706859,4,1,1,0,1,10,0,0,0,0,0,0,1,1,1,1,1,"['2024-10-31 03:05:40,714 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 03:05:40,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:40,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,700 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,701 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:41,702 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,702 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,704 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 03:05:40,777 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 03:05:40,779 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 03:05:41,315 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 03:05:41,678 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 03:05:41,701 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,0.9954731464385986
6,1201,a2652c9e89421c6d,40d1403a7becaaab,llm_request,2024-10-31 03:05:40.776988,2024-10-31 03:05:41.677768,[],OK,,1730343940.776988,1730343941.677768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.9007799625396729
7,1201,04854023c23d71d4,a2652c9e89421c6d,llm_scheduler,2024-10-31 11:05:40.798042,2024-10-31 11:05:40.819096,[],OK,,1730343940.7980423,1730343940.8190963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.6,1005.0,0.02105402946472168
8,1201,72e08115d1b95340,a2652c9e89421c6d,llm_generate,2024-10-31 11:05:41.296878,2024-10-31 11:05:41.648277,[],OK,,1730343941.2968783,1730343941.6482768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.6,1005.0,0.3513984680175781
9,1202,6111d9b074d74253,,query,2024-10-31 03:05:41.726857,2024-10-31 03:05:44.111968,[],OK,,1730343941.726857,1730343944.111968,4,2,1,1,1,20,1,1,4,1,0,0,1,0,1,1,1,"['2024-10-31 03:05:41,780 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:41,785 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,786 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,786 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,788 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,789 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,790 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:41,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,792 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,792 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:42,857 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:42,860 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 03:05:43,114 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:43,115 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 03:05:43,115 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 03:05:43,118 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 03:05:43,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:43,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:43,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:43,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:43,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:44,099 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:44,100 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:44,100 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:44,101 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:44,101 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:44,101 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:44,102 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 03:05:44,110 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:44,111 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 03:05:43,179 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 03:05:43,182 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 03:05:44,077 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 03:05:44,100 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.385111093521118
10,1202,eda71e6f24359d79,6111d9b074d74253,retrieve,2024-10-31 03:05:41.727670,2024-10-31 03:05:42.797023,[],OK,,1730343941.72767,1730343942.797023,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 03:05:41,780 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 03:05:41,785 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,786 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,786 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,788 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,789 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,790 - httpx - [_client.py:1786] - INFO', '2024-10-31 03:05:41,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,792 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 03:05:41,792 - httpcore.connection - [_trace.py:85] - DEBUG']",15.6,1005.0,1.0693531036376953
