trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_fan_speed_percent,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_fan_speed_percent,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_fan_speed_percent,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
679,3.220991849899292,1.072944164276123,0.0484731197357177,0.3826439380645752,1.7318520545959473,1.6391401290893557,0.0206563472747802,0.4050033092498779,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29134684160.0,134785609728.0,27.8,2179585196032.0,3713650353152.0,41698906.0,151758941.0,20.8,1809178624.0,47465279488.0,1.3422639313283948,0.0,23638016.0,22340.0,22190.0,0.0,2299.1875,46068.0,1626.0,38.0,62.382,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,75.13,,0.0,1005.0,1005.0,64.1,5868556288.0,68478980096.0,4.353993204350866,327680.0,872480768.0,15536.0,3402493.0,86.0,41181.1875,46068.0,40500.0,43.0,109.313,,86.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
680,3.2276461124420166,1.0752100944519043,0.0502569675445556,0.3829710483551025,1.7361130714416504,1.644901990890503,0.0206615924835205,0.410405158996582,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29122486272.0,134785609728.0,27.8,2179585196032.0,3713651299328.0,41698906.0,151759006.0,24.4,1809178624.0,47465279488.0,1.3422639313283948,0.0,23826432.0,22358.0,22368.0,0.0,2299.1875,46068.0,1626.0,38.0,63.202,,0.0,100.0,3617.1875,46068.0,2944.0,39.0,120.708,,100.0,1005.0,1005.0,41.2,5868556288.0,68478980096.0,4.353993204350866,327680.0,875790336.0,15550.0,3415297.0,0.0,41181.1875,46068.0,40500.0,41.0,76.681,,0.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
681,3.214632987976074,1.0730860233306885,0.0485789775848388,0.3812410831451416,1.7282800674438477,1.6351120471954346,0.0202622413635253,0.4017329216003418,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29122486272.0,134785609728.0,27.8,2179585196032.0,3713651299328.0,41698906.0,151759006.0,24.4,1809178624.0,47465279488.0,1.3422639313283948,0.0,23826432.0,22358.0,22368.0,0.0,2299.1875,46068.0,1626.0,38.0,63.202,,0.0,100.0,3617.1875,46068.0,2944.0,39.0,120.708,,100.0,1005.0,1005.0,41.2,5868556288.0,68478980096.0,4.353993204350866,327680.0,875790336.0,15550.0,3415297.0,0.0,41181.1875,46068.0,40500.0,41.0,76.681,,0.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
682,3.2264649868011475,1.0753870010375977,0.0496141910552978,0.3821449279785156,1.73598313331604,1.6439270973205566,0.0210647583007812,0.4088006019592285,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29084340224.0,134785609728.0,27.8,2179585196032.0,3713657103360.0,41698906.0,151759189.0,13.8,1806331904.0,47465279488.0,1.34015189577375,0.0,23928832.0,22376.0,22519.0,3.0,2299.1875,46068.0,1626.0,38.0,63.002,,3.0,0.0,3617.1875,46068.0,2944.0,38.0,62.817,,0.0,1005.0,1005.0,63.9,5868556288.0,68478980096.0,4.353993204350866,327680.0,879267840.0,15563.0,3428865.0,0.0,41181.1875,46068.0,40500.0,41.0,80.369,,0.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
683,3.225829124450684,1.0732009410858154,0.0467679500579834,0.3800721168518066,1.7416539192199707,1.6494741439819336,0.0204401016235351,0.4128880500793457,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29093433344.0,134785609728.0,27.8,2179585196032.0,3713662723072.0,41698906.0,151759341.0,22.4,1808953344.0,47465279488.0,1.3420967918240705,0.0,24117248.0,22385.0,22635.0,0.0,2299.1875,46068.0,1626.0,38.0,62.374,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,105.545,,0.0,1005.0,1005.0,51.5,5868556288.0,68478980096.0,4.353993204350866,327680.0,881586176.0,15574.0,3437784.0,100.0,41181.1875,46068.0,40500.0,43.0,87.686,,100.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
684,3.2137200832366943,1.0729649066925049,0.0477569103240966,0.3777060508728027,1.7289891242980957,1.6367859840393066,0.0202689170837402,0.4029653072357178,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29093433344.0,134785609728.0,27.8,2179585196032.0,3713662723072.0,41698906.0,151759341.0,22.4,1808953344.0,47465279488.0,1.3420967918240705,0.0,24117248.0,22385.0,22635.0,0.0,2299.1875,46068.0,1626.0,38.0,62.374,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,105.545,,0.0,1005.0,1005.0,51.5,5868556288.0,68478980096.0,4.353993204350866,327680.0,881586176.0,15574.0,3437784.0,100.0,41181.1875,46068.0,40500.0,43.0,87.686,,100.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
685,3.216794013977051,1.0739281177520752,0.0474328994750976,0.3839437961578369,1.731727123260498,1.6412041187286377,0.0200517177581787,0.4075486660003662,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29101805568.0,134785609728.0,27.8,2179585196032.0,3713663132672.0,41698906.0,151759359.0,13.2,1808953344.0,47465279488.0,1.3420967918240705,0.0,24215552.0,22403.0,22786.0,0.0,2299.1875,46068.0,1626.0,38.0,63.23,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,62.808,,0.0,1005.0,1005.0,52.9,5868556288.0,68478980096.0,4.353993204350866,327680.0,885059584.0,15587.0,3451352.0,0.0,41181.1875,46068.0,40500.0,41.0,63.606,,0.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
686,3.2290329933166504,1.077967882156372,0.0477750301361084,0.3837409019470215,1.7340140342712402,1.6422200202941897,0.0204710960388183,0.4074909687042236,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29090521088.0,134785609728.0,27.8,2179585196032.0,3713664553984.0,41698906.0,151759475.0,19.6,1808953344.0,47465279488.0,1.3420967918240705,0.0,24399872.0,22412.0,22902.0,0.0,2299.1875,46068.0,1626.0,38.0,62.453,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,74.382,,0.0,1005.0,1005.0,63.8,5868556288.0,68478980096.0,4.353993204350866,327680.0,887783424.0,15600.0,3461874.0,100.0,41181.1875,46068.0,40500.0,43.0,112.449,,100.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
687,3.22202205657959,1.0742559432983398,0.0481109619140625,0.3808670043945312,1.7323048114776611,1.6417219638824463,0.0205912590026855,0.4066603183746338,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,29090521088.0,134785609728.0,27.8,2179585196032.0,3713664553984.0,41698906.0,151759475.0,19.6,1808953344.0,47465279488.0,1.3420967918240705,0.0,24399872.0,22412.0,22902.0,0.0,2299.1875,46068.0,1626.0,38.0,62.453,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,74.382,,0.0,1005.0,1005.0,63.8,5868556288.0,68478980096.0,4.353993204350866,327680.0,887783424.0,15600.0,3461874.0,100.0,41181.1875,46068.0,40500.0,43.0,112.449,,100.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
688,3.221397876739502,1.0729169845581057,0.0466890335083007,0.3800740242004394,1.7347509860992432,1.6421849727630615,0.0205678939819335,0.4073238372802734,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29074948096.0,134785609728.0,27.8,2179585196032.0,3713671525376.0,41698906.0,151759657.0,23.8,1808953344.0,47465279488.0,1.3420967918240705,0.0,24596480.0,22430.0,23080.0,0.0,2299.1875,46068.0,1626.0,38.0,63.189,,0.0,100.0,3617.1875,46068.0,2944.0,41.0,121.62,,100.0,1005.0,1005.0,41.4,5868556288.0,68478980096.0,4.353993204350866,327680.0,891203584.0,15614.0,3475113.0,0.0,41181.1875,46068.0,40500.0,41.0,64.142,,0.0,405.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
