id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,736,6abdeb409c3d43f9,,query,2024-10-31 00:55:04.687417,2024-10-31 00:55:07.136711,[],OK,,1730336104.687417,1730336107.136711,1,20,0,1,4,1,1,8,1,2,1,1,1,0,1,1,1,"['2024-10-31 00:55:04,744 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 00:55:04,747 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:04,752 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,754 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,754 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,758 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,759 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:04,759 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,762 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:05,772 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:05,773 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:55:06,150 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:06,150 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:55:06,151 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:55:06,153 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:55:06,154 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,154 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,154 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,155 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,131 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:07,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:55:07,136 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:07,136 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:55:06,216 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:55:06,219 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:55:07,110 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:55:07,131 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.449293851852417
2,736,180cfabcff0b21dd,6abdeb409c3d43f9,retrieve,2024-10-31 00:55:04.688226,2024-10-31 00:55:05.766831,[],OK,,1730336104.688226,1730336105.766831,0,10,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,"['2024-10-31 00:55:04,744 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 00:55:04,747 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:04,752 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,754 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,754 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,758 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,759 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:04,759 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,761 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:04,762 - httpcore.connection - [_trace.py:85] - DEBUG']",22.4,1005,1.0786049365997314
3,736,6df77f3341fad4ff,180cfabcff0b21dd,embedding,2024-10-31 00:55:04.688941,2024-10-31 00:55:04.740901,[],OK,,1730336104.688941,1730336104.740901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.4,1005,0.051959991455078125
4,736,c69b8f893df4f311,6abdeb409c3d43f9,reranking,2024-10-31 00:55:05.775182,2024-10-31 00:55:06.145575,[],OK,,1730336105.775182,1730336106.145575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.4,1005,0.3703930377960205
5,736,17d5fe9a16dcb0df,6abdeb409c3d43f9,llm,2024-10-31 00:55:06.151504,2024-10-31 00:55:07.133523,[],OK,,1730336106.151504,1730336107.133523,0,10,0,0,0,0,1,4,1,1,0,0,1,0,1,1,1,"['2024-10-31 00:55:06,153 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:55:06,154 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,154 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,154 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,155 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:06,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,131 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:07,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,132 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:55:06,216 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:55:06,219 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:55:07,110 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:55:07,131 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9820189476013184
6,736,af3da6afaf5ba308,17d5fe9a16dcb0df,llm_request,2024-10-31 00:55:06.216775,2024-10-31 00:55:07.109891,[],OK,,1730336106.216775,1730336107.109891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8931159973144531
7,736,a6f11b6edc39b602,af3da6afaf5ba308,llm_scheduler,2024-10-31 08:55:06.236936,2024-10-31 08:55:06.257097,[],OK,,1730336106.236936,1730336106.2570975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.4,810,0.02016139030456543
8,736,d50ad6c00058583f,af3da6afaf5ba308,llm_generate,2024-10-31 08:55:06.842857,2024-10-31 08:55:07.084231,[],OK,,1730336106.842857,1730336107.084231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.4,810,0.24137401580810547
9,737,44fa4fc3e3a2ce3f,,query,2024-10-31 00:55:07.142082,2024-10-31 00:55:09.701649,[],OK,,1730336107.142082,1730336109.701649,1,20,0,1,4,1,1,4,1,2,0,1,1,1,1,1,1,"['2024-10-31 00:55:07,163 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:07,165 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,166 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,166 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,168 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:07,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,183 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:08,186 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:55:08,587 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:08,588 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:55:08,588 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:55:08,591 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,695 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,696 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:09,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,698 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:55:09,701 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:09,701 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:55:08,652 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:55:08,655 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:55:09,298 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:55:09,673 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:55:09,697 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.5595669746398926
10,737,14fc05aa9ef7c29e,44fa4fc3e3a2ce3f,retrieve,2024-10-31 00:55:07.142399,2024-10-31 00:55:08.174502,[],OK,,1730336107.142399,1730336108.174502,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-31 00:55:07,163 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:07,165 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,166 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,166 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,168 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:07,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:07,170 - httpcore.connection - [_trace.py:85] - DEBUG']",22.4,1005,1.0321028232574463
