id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,133,e7571f3480c4f9ed,,query,2024-10-30 13:15:48.696376,2024-10-30 13:15:54.833386,[],OK,,1730294148.696376,1730294154.833386,1,20,2,1,0,1,1,1,8,1,1,4,1,1,1,1,1,"['2024-10-30 13:15:49,336 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 13:15:49,341 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:49,434 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,435 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,440 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,440 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:15:49,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,534 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:50,548 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:50,634 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:15:53,735 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:53,736 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:15:53,736 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:15:53,832 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:15:53,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,818 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:15:54,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,820 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:15:54,832 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:54,833 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:15:53,896 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:15:53,898 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:15:54,431 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:15:54,795 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:15:54,818 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.137009859085083
2,133,eea3e19d34f0223c,e7571f3480c4f9ed,retrieve,2024-10-30 13:15:48.697181,2024-10-30 13:15:50.540009,[],OK,,1730294148.697181,1730294150.540009,1,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 13:15:49,336 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 13:15:49,341 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:49,434 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,435 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,440 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,440 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:15:49,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:49,534 - httpcore.connection - [_trace.py:85] - DEBUG']",3.8,1005,1.8428280353546143
3,133,50fe5c1d7409be34,eea3e19d34f0223c,embedding,2024-10-30 13:15:48.697916,2024-10-30 13:15:49.332471,[],OK,,1730294148.697916,1730294149.332471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.8,1005,0.6345548629760742
4,133,aaf07a278f39f5cd,e7571f3480c4f9ed,reranking,2024-10-30 13:15:50.638131,2024-10-30 13:15:53.633922,[],OK,,1730294150.638131,1730294153.633922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.8,1005,2.99579119682312
5,133,36c14417ae5552a9,e7571f3480c4f9ed,llm,2024-10-30 13:15:53.737501,2024-10-30 13:15:54.821869,[],OK,,1730294153.737501,1730294154.821869,0,10,1,0,0,1,0,1,4,0,0,0,1,1,1,1,1,"['2024-10-30 13:15:53,832 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:15:53,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:53,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,818 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:15:54,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:54,820 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:15:53,896 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:15:53,898 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:15:54,431 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:15:54,795 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:15:54,818 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0843679904937744
6,133,ef1a030cfba98e75,36c14417ae5552a9,llm_request,2024-10-30 13:15:53.896057,2024-10-30 13:15:54.794473,[],OK,,1730294153.896057,1730294154.794473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8984160423278809
7,133,07a0e793cee578fc,ef1a030cfba98e75,llm_scheduler,2024-10-30 21:15:53.916635,2024-10-30 21:15:53.937213,[],OK,,1730294153.9166353,1730294153.9372134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.02057814598083496
8,133,0ecb744560cf882c,ef1a030cfba98e75,llm_generate,2024-10-30 21:15:54.412924,2024-10-30 21:15:54.765467,[],OK,,1730294154.4129236,1730294154.7654667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.3525431156158447
9,134,807f0fe7673a99c9,,query,2024-10-30 13:15:54.842354,2024-10-30 13:16:00.433374,[],OK,,1730294154.842354,1730294160.433374,0,20,2,1,0,1,1,1,4,1,1,4,1,1,1,1,1,"['2024-10-30 13:15:55,639 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:55,643 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,732 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,736 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:15:55,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:56,932 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:56,935 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:15:59,335 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:59,336 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:15:59,337 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:15:59,433 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:15:59,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,391 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,392 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:16:00,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,394 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:16:00,432 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:16:00,433 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:15:59,495 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:15:59,498 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:16:00,029 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:16:00,369 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:16:00,392 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.591019868850708
10,134,3d127da2450fb387,807f0fe7673a99c9,retrieve,2024-10-30 13:15:54.931966,2024-10-30 13:15:56.834568,[],OK,,1730294154.931966,1730294156.834568,0,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 13:15:55,639 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:15:55,643 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,732 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,736 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:15:55,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:15:55,738 - httpcore.connection - [_trace.py:85] - DEBUG']",4.8,1005,1.902601957321167
