id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,5061,957089c264e2b41d,,query,2024-11-06 08:02:23.227686,2024-11-06 08:02:24.645967,[],OK,,1730880143.227686,1730880144.645967,4,1,1,2,1,8,1,20,1,1,1,0,0,1,1,1,1,"['2024-11-06 08:02:23,285 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 08:02:23,289 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:23,294 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,295 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,295 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,297 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,300 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:23,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,301 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,301 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,302 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,302 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,302 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,318 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:23,321 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 08:02:23,716 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:23,716 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 08:02:23,716 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 08:02:23,719 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 08:02:23,720 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,721 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,721 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,633 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:24,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,636 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 08:02:24,644 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:24,645 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 08:02:23,787 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 08:02:23,790 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 08:02:24,607 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 08:02:24,634 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.418281078338623
2,5061,2860f0a8df4ff3f7,957089c264e2b41d,retrieve,2024-11-06 08:02:23.228587,2024-11-06 08:02:23.307834,[],OK,,1730880143.228587,1730880143.307834,1,0,0,1,0,4,0,10,0,1,0,0,0,0,0,0,0,"['2024-11-06 08:02:23,285 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 08:02:23,289 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:23,294 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,295 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,295 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,297 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,300 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:23,300 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,301 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,301 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,302 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,302 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,302 - httpcore.connection - [_trace.py:85] - DEBUG']",42.6,1005,0.07924699783325195
3,5061,a34a5f0c58a2e7a6,2860f0a8df4ff3f7,embedding,2024-11-06 08:02:23.229428,2024-11-06 08:02:23.282797,[],OK,,1730880143.229428,1730880143.282797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],42.6,1005,0.05336904525756836
4,5061,44b49ad5bd6d3f4b,957089c264e2b41d,reranking,2024-11-06 08:02:23.323624,2024-11-06 08:02:23.711218,[],OK,,1730880143.323624,1730880143.711218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],42.6,1005,0.38759422302246094
5,5061,64ed450d2198e275,957089c264e2b41d,llm,2024-11-06 08:02:23.717723,2024-11-06 08:02:24.638357,[],OK,,1730880143.717723,1730880144.638357,0,1,0,1,0,4,1,10,0,0,0,0,0,1,1,1,1,"['2024-11-06 08:02:23,719 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 08:02:23,720 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,721 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,721 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:23,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,633 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:24,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,636 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 08:02:23,787 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 08:02:23,790 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 08:02:24,607 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 08:02:24,634 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9206340312957764
6,5061,c8a70639eb1167b3,64ed450d2198e275,llm_request,2024-11-06 08:02:23.787675,2024-11-06 08:02:24.606418,[],OK,,1730880143.787675,1730880144.606418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8187429904937744
7,5061,5c898291d75e6fcf,c8a70639eb1167b3,llm_scheduler,2024-11-06 16:02:23.810768,2024-11-06 16:02:23.833861,[],OK,,1730880143.810768,1730880143.8338609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.3,1005,0.023092985153198242
8,5061,417c24f0fc1ca90a,c8a70639eb1167b3,llm_generate,2024-11-06 16:02:24.534397,2024-11-06 16:02:24.572911,[],OK,,1730880144.534397,1730880144.5729108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.3,1005,0.038513898849487305
9,5062,ccd6e9063dd3fd29,,query,2024-11-06 08:02:24.656672,2024-11-06 08:02:26.123681,[],OK,,1730880144.656672,1730880146.123681,4,1,1,2,1,4,1,20,1,0,1,0,1,1,1,1,1,"['2024-11-06 08:02:24,712 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:24,716 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,717 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,720 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,721 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:24,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,736 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:24,739 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 08:02:25,131 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:25,131 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 08:02:25,132 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 08:02:25,135 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 08:02:25,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:25,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:25,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:25,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:25,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:26,111 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:26,112 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:26,112 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:26,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:26,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:26,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:26,114 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 08:02:26,122 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:26,123 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 08:02:25,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 08:02:25,210 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 08:02:26,060 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 08:02:26,089 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 08:02:26,112 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.4670090675354004
10,5062,196f70d71bcdbe42,ccd6e9063dd3fd29,retrieve,2024-11-06 08:02:24.657467,2024-11-06 08:02:24.730520,[],OK,,1730880144.657467,1730880144.73052,1,0,0,1,0,4,0,10,0,0,0,0,0,0,0,0,0,"['2024-11-06 08:02:24,712 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 08:02:24,716 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,717 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,719 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,720 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,721 - httpx - [_client.py:1786] - INFO', '2024-11-06 08:02:24,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,723 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 08:02:24,724 - httpcore.connection - [_trace.py:85] - DEBUG']",42.6,1005,0.07305312156677246
