id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4960,d92b7d381770cfc6,,query,2024-11-06 07:57:51.636682,2024-11-06 07:57:53.050370,[],OK,,1730879871.636682,1730879873.05037,1,2,4,8,1,1,1,0,1,20,1,1,1,1,1,0,1,"['2024-11-06 07:57:51,698 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:57:51,701 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:51,706 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,707 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,708 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,708 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,708 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,709 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,709 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,712 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:51,713 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,714 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,714 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,715 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,729 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:51,731 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:57:52,117 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:52,118 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:57:52,118 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:57:52,121 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:57:52,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,123 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,123 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,044 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,044 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:53,044 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:57:53,049 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:53,050 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:57:52,144 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:57:52,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:57:53,022 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:57:53,044 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.4136879444122314
2,4960,26a9783447ff65c0,d92b7d381770cfc6,retrieve,2024-11-06 07:57:51.637673,2024-11-06 07:57:51.722393,[],OK,,1730879871.637673,1730879871.722393,0,1,1,4,0,0,0,0,0,10,0,1,0,0,0,0,0,"['2024-11-06 07:57:51,698 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 07:57:51,701 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:51,706 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,707 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,708 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,708 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,708 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,709 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,709 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,712 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,712 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:51,713 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,714 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,714 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,715 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:51,715 - httpcore.connection - [_trace.py:85] - DEBUG']",39.8,1005.0,0.08472013473510742
3,4960,3a179c6c252b51be,26a9783447ff65c0,embedding,2024-11-06 07:57:51.638495,2024-11-06 07:57:51.695515,[],OK,,1730879871.638495,1730879871.695515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],39.8,1005.0,0.057019948959350586
4,4960,51fc9a25511e482b,d92b7d381770cfc6,reranking,2024-11-06 07:57:51.733213,2024-11-06 07:57:52.113238,[],OK,,1730879871.733213,1730879872.113238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],39.8,1005.0,0.38002514839172363
5,4960,f1a0c69af1931165,d92b7d381770cfc6,llm,2024-11-06 07:57:52.119132,2024-11-06 07:57:53.046767,[],OK,,1730879872.119132,1730879873.046767,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-06 07:57:52,121 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:57:52,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,123 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,123 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:52,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,044 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,044 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:53,044 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:53,045 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:57:52,144 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:57:52,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:57:53,022 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:57:53,044 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,0.9276349544525146
6,4960,bad640fb19488dec,f1a0c69af1931165,llm_request,2024-11-06 07:57:52.144312,2024-11-06 07:57:53.021266,[],OK,,1730879872.144312,1730879873.021266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.8769540786743164
7,4960,f2c75b0119cc94aa,bad640fb19488dec,llm_scheduler,2024-11-06 15:57:52.155799,2024-11-06 15:57:52.167285,[],OK,,1730879872.155799,1730879872.167285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],53.6,1005.0,0.011486053466796875
8,4960,a874682bc1dd5ef4,bad640fb19488dec,llm_generate,2024-11-06 15:57:52.878487,2024-11-06 15:57:52.984945,[],OK,,1730879872.878487,1730879872.9849446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],53.6,1005.0,0.10645747184753418
9,4962,7c3629225ce51704,,query,2024-11-06 07:57:54.524347,2024-11-06 07:57:55.737020,[],OK,,1730879874.524347,1730879875.73702,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,0,1,"['2024-11-06 07:57:54,579 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:54,583 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,585 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,585 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,589 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,589 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:54,589 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,591 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,605 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:54,607 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:57:54,999 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:55,000 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:57:55,000 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:57:55,003 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:57:55,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,005 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,005 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,005 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,005 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,725 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:55,726 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,726 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:55,727 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:57:55,735 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:55,736 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:57:55,054 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:57:55,055 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:57:55,702 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:57:55,725 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.2126729488372803
10,4962,c42231fd697dbeb4,7c3629225ce51704,retrieve,2024-11-06 07:57:54.525147,2024-11-06 07:57:54.598882,[],OK,,1730879874.525147,1730879874.598882,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 07:57:54,579 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:57:54,583 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,585 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,585 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,589 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,589 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:57:54,589 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,591 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:57:54,592 - httpcore.connection - [_trace.py:85] - DEBUG']",39.8,1005.0,0.07373499870300293
