id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4051,be37fefca076cf9c,,query,2024-11-06 06:10:23.357671,2024-11-06 06:10:26.649201,[],OK,,1730873423.357671,1730873426.649201,1,0,1,2,1,1,1,1,8,20,1,4,1,1,1,1,0,"['2024-11-06 06:10:23,385 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 06:10:23,389 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:23,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,394 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,401 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,401 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:23,401 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,403 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,403 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,404 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,404 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,418 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:23,420 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:10:23,813 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:23,814 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:10:23,815 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:10:23,819 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:10:23,824 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,825 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,825 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,826 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,634 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:26,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,637 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,637 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:10:26,647 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:26,648 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:10:23,892 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:10:23,895 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:10:26,611 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:10:26,634 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.291529893875122
2,4051,e613d576e7873376,be37fefca076cf9c,retrieve,2024-11-06 06:10:23.358102,2024-11-06 06:10:23.411857,[],OK,,1730873423.358102,1730873423.411857,0,0,0,1,0,0,0,0,4,10,1,1,0,0,0,0,0,"['2024-11-06 06:10:23,385 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 06:10:23,389 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:23,393 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,394 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,401 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,401 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:23,401 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,403 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,403 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,404 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,404 - httpcore.connection - [_trace.py:85] - DEBUG']",24.8,1005.0,0.05375480651855469
3,4051,ccc740b8a1b7e28f,e613d576e7873376,embedding,2024-11-06 06:10:23.358423,2024-11-06 06:10:23.383508,[],OK,,1730873423.358423,1730873423.383508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005.0,0.025084972381591797
4,4051,f877dd7743cc3fb4,be37fefca076cf9c,reranking,2024-11-06 06:10:23.422813,2024-11-06 06:10:23.797112,[],OK,,1730873423.422813,1730873423.797112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005.0,0.3742990493774414
5,4051,71af21960871786d,be37fefca076cf9c,llm,2024-11-06 06:10:23.816561,2024-11-06 06:10:26.640744,[],OK,,1730873423.816561,1730873426.640744,0,0,0,1,0,1,1,0,4,10,0,0,1,1,1,1,0,"['2024-11-06 06:10:23,819 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:10:23,824 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,825 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,825 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,826 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:23,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,634 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:26,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,637 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,637 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:10:23,892 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:10:23,895 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:10:26,611 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:10:26,634 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.8241829872131348
6,4051,4562be7fbb42e0b2,71af21960871786d,llm_request,2024-11-06 06:10:23.892339,2024-11-06 06:10:26.611084,[],OK,,1730873423.892339,1730873426.611084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,2.718744993209839
7,4051,78a7625be2b4ccab,4562be7fbb42e0b2,llm_scheduler,2024-11-06 14:10:23.915443,2024-11-06 14:10:23.938548,[],OK,,1730873423.9154432,1730873423.9385476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],63.9,1005.0,0.023104429244995117
8,4051,a338b818b256cb16,4562be7fbb42e0b2,llm_generate,2024-11-06 14:10:24.614745,2024-11-06 14:10:26.583919,[],OK,,1730873424.6147451,1730873426.5839193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],63.9,1005.0,1.9691741466522217
9,4052,964b6052856653b9,,query,2024-11-06 06:10:26.662450,2024-11-06 06:10:31.004075,[],OK,,1730873426.66245,1730873431.004075,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,1,"['2024-11-06 06:10:26,717 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:26,721 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,722 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,728 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:26,728 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,731 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,731 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,743 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:26,744 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:10:27,130 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:27,130 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:10:27,131 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:10:27,138 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,990 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,991 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:30,991 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,992 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,992 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,993 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:10:31,002 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:31,003 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:10:27,205 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:10:27,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:10:28,318 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:10:30,969 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:10:30,991 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,4.341624975204468
10,4052,c9fa5e70f64f685d,964b6052856653b9,retrieve,2024-11-06 06:10:26.663397,2024-11-06 06:10:26.736939,[],OK,,1730873426.663397,1730873426.736939,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-06 06:10:26,717 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:26,721 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,722 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,727 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,728 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:26,728 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,731 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:26,731 - httpcore.connection - [_trace.py:85] - DEBUG']",24.8,1005.0,0.07354187965393066
