trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
2030,3.4467740058898926,0.0738270282745361,0.0472199916839599,1.413041114807129,1.9325361251831052,1.836817979812622,0.0222651958465576,1.1227478981018066,17.0,3316.0,3333.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,41716916224.0,134785609728.0,37.3,2446965641728.0,4075017602048.0,44992161.0,164171498.0,66.8,1818423296.0,47465394176.0,1.3491227288058525,5775360.0,1089536.0,20077.0,985.0,0.0,2299.1875,46068.0,1626.0,37.0,62.227,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,73.048,0.0,210.0,40.2,5957705728.0,68683681792.0,4.42013486456215,3690496.0,262008832.0,13149.0,1002189.0,87.0,41249.1875,46068.0,40568.0,42.0,132.417,87.0,1005.0,0,0,0.296116135138184,7,11,6289,0.7488526666666667,1867,0.9961487452189127
2031,3.230502128601074,0.0754010677337646,0.0477850437164306,1.4102590084075928,1.7126619815826416,1.6154232025146484,0.0299642086029052,0.8881890773773193,12.0,3296.0,3308.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,41746485248.0,134785609728.0,37.3,2446965641728.0,4075020297216.0,44992161.0,164171702.0,42.6,1818947584.0,47465394176.0,1.3495117080159165,5775360.0,1282048.0,20097.0,1143.0,3.0,2299.1875,46068.0,1626.0,37.0,63.298,3.0,1005.0,33.0,3617.1875,46068.0,2944.0,37.0,64.052,33.0,210.0,65.1,5957705728.0,68683681792.0,4.42013486456215,3690496.0,271245312.0,13187.0,1038429.0,16.0,41249.1875,46068.0,40568.0,40.0,102.782,0.0,1005.0,0,0,0.6488620176087327,8,9,5470,0.6474032799999999,1509,0.9971590638160706
2033,3.626802921295166,0.0762238502502441,0.0503220558166503,1.4116590023040771,2.1097159385681152,2.0108890533447266,0.0227918624877929,1.1936798095703125,17.0,3684.0,3701.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,41735364608.0,134785609728.0,37.3,2446965641728.0,4075027338240.0,44992161.0,164172005.0,33.4,1818947584.0,47465394176.0,1.3495117080159165,5775360.0,1560576.0,20117.0,1341.0,0.0,2299.1875,46068.0,1626.0,37.0,62.227,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.197,0.0,210.0,71.7,5957705728.0,68684730368.0,4.42013486456215,3690496.0,284532736.0,13245.0,1090343.0,41.0,41249.1875,46068.0,40568.0,43.0,149.216,41.0,1005.0,0,0,0.3152352563430426,8,10,6023,0.7574834333333333,2074,0.9998785456021627
2034,3.874689102172852,0.0786309242248535,0.053373098373413,1.408168077468872,2.3594770431518555,2.2567801475524902,0.019935131072998,1.558246374130249,22.0,3133.0,3155.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,41735364608.0,134785609728.0,37.3,2446965641728.0,4075027338240.0,44992161.0,164172005.0,33.4,1818947584.0,47465394176.0,1.3495117080159165,5775360.0,1560576.0,20117.0,1341.0,0.0,2299.1875,46068.0,1626.0,37.0,62.227,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.197,0.0,210.0,71.7,5957705728.0,68684730368.0,4.42013486456215,3690496.0,284532736.0,13245.0,1090343.0,41.0,41249.1875,46068.0,40568.0,43.0,149.216,41.0,1005.0,0,0,0.2755527166605029,7,15,5292,0.7531321766666667,1349,0.9970669945081075
2035,4.054250001907349,0.0743889808654785,0.0470890998840332,1.409121036529541,2.5432791709899902,2.469351053237915,0.0113961696624755,1.7089564800262451,23.0,3504.0,3527.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,41679409152.0,134785609728.0,37.2,2446965641728.0,4075027776512.0,44992161.0,164172061.0,46.4,1815441408.0,47465263104.0,1.346910409548613,5775360.0,1744896.0,20136.0,1499.0,0.0,2299.1875,46068.0,1626.0,37.0,64.637,0.0,1005.0,94.0,3617.1875,46068.0,2944.0,37.0,68.072,94.0,210.0,61.1,5957705728.0,68684730368.0,4.42013486456215,3690496.0,292970496.0,13280.0,1123460.0,0.0,41249.1875,46068.0,40568.0,41.0,87.319,0.0,1005.0,0,0,0.2435897435897435,8,16,6825,0.7414601333333333,2019,0.9970691998799642
2036,2.715893030166626,0.0717909336090087,0.0468759536743164,1.407222032546997,1.204740047454834,1.1180081367492676,0.0218105316162109,0.4159026145935058,6.0,3088.0,3094.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,41677262848.0,134785609728.0,37.2,2446965641728.0,4075071906816.0,44992161.0,164172485.0,47.8,1815441408.0,47465263104.0,1.346910409548613,5775360.0,1908736.0,20145.0,1608.0,0.0,2299.1875,46068.0,1626.0,37.0,62.618,0.0,1005.0,28.0,3617.1875,46068.0,2944.0,37.0,92.555,28.0,210.0,56.2,5957705728.0,68684730368.0,4.42013486456215,3690496.0,299520000.0,13309.0,1148947.0,0.0,41249.1875,46068.0,40568.0,43.0,88.056,0.0,1005.0,0,0,1.0,14,3,5547,0.76441243,1495,0.6685655871406198
2037,3.0751609802246094,0.0713961124420166,0.0474879741668701,1.4035921096801758,1.5764710903167725,1.479952096939087,0.0230607986450195,0.6644511222839355,9.0,3671.0,3680.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,41677262848.0,134785609728.0,37.2,2446965641728.0,4075071906816.0,44992161.0,164172485.0,47.8,1815441408.0,47465263104.0,1.346910409548613,5775360.0,1908736.0,20145.0,1608.0,0.0,2299.1875,46068.0,1626.0,37.0,62.618,0.0,1005.0,28.0,3617.1875,46068.0,2944.0,37.0,92.555,28.0,210.0,56.2,5957705728.0,68684730368.0,4.42013486456215,3690496.0,299520000.0,13309.0,1148947.0,0.0,41249.1875,46068.0,40568.0,43.0,88.056,0.0,1005.0,0,0,0.7415816237971964,11,3,5018,0.6210781833333333,1927,0.4954645981391271
2038,3.5496160984039307,0.0732600688934326,0.0468299388885498,1.4082610607147217,2.040489196777344,1.9438610076904297,0.0222423076629638,1.2235660552978516,17.0,3294.0,3311.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,41686196224.0,134785609728.0,37.2,2446965641728.0,4075072525312.0,44992161.0,164172561.0,55.9,1815965696.0,47465263104.0,1.347299388758677,5775360.0,2088960.0,20164.0,1766.0,0.0,2299.1875,46068.0,1626.0,37.0,62.853,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,88.268,100.0,210.0,50.6,5957705728.0,68684730368.0,4.42013486456215,3690496.0,304185344.0,13327.0,1167158.0,0.0,41249.1875,46068.0,40568.0,41.0,76.833,0.0,1005.0,0,0,0.3236067977499789,14,10,5542,0.6745795166666667,1734,0.6684332991329333
2039,2.761047124862671,0.0726211071014404,0.047041893005371,1.4122519493103027,1.240165948867798,1.1420350074768066,0.0235493183135986,0.2836368083953857,4.0,3923.0,3927.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,41678864384.0,134785609728.0,37.2,2446965641728.0,4075075171328.0,44992161.0,164172702.0,55.9,1815965696.0,47465263104.0,1.347299388758677,5775360.0,2088960.0,20164.0,1766.0,0.0,2299.1875,46068.0,1626.0,37.0,62.853,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,88.268,100.0,210.0,50.6,5957705728.0,68684730368.0,4.42013486456215,3690496.0,304185344.0,13327.0,1167158.0,0.0,41249.1875,46068.0,40568.0,41.0,76.833,0.0,1005.0,0,0,1.0,10,2,6405,0.7918241466666668,2352,0.9968658487002054
2040,3.8618900775909424,0.079193115234375,0.0505259037017822,1.4127569198608398,2.340956926345825,2.237406015396118,0.0233294963836669,1.4058477878570557,19.0,3780.0,3799.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,41678864384.0,134785609728.0,37.2,2446965641728.0,4075075171328.0,44992161.0,164172702.0,37.2,1817014272.0,47465263104.0,1.3480773471788052,5775360.0,2277376.0,20174.0,1875.0,0.0,2299.1875,46068.0,1626.0,37.0,62.238,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,61.46,0.0,210.0,67.1,5957705728.0,68919611392.0,4.42013486456215,3690496.0,310665216.0,13354.0,1192333.0,53.0,41465.1875,46068.0,40784.0,43.0,157.384,31.0,1005.0,0,0,0.175,9,13,6666,0.8015229,2318,0.9882291952768961
