id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4356,4302048f8b646bcc,,query,2024-11-06 06:51:26.474412,2024-11-06 06:51:28.944293,[],OK,,1730875886.474412,1730875888.944293,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,1,"['2024-11-06 06:51:26,531 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:26,536 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,537 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,542 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:26,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,543 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,543 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,544 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,544 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,544 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,558 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:26,561 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:51:26,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:26,944 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:51:26,945 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:51:26,948 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:51:26,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,932 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:28,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,934 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:51:28,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:28,944 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:51:27,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:51:27,020 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:51:28,228 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:51:28,910 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:51:28,932 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.469881057739258
2,4356,a561f7ab6bebd75e,4302048f8b646bcc,retrieve,2024-11-06 06:51:26.475208,2024-11-06 06:51:26.551646,[],OK,,1730875886.475208,1730875886.551646,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-06 06:51:26,531 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:26,536 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,537 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,542 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:26,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,543 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,543 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,544 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,544 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,544 - httpcore.connection - [_trace.py:85] - DEBUG']",23.2,1005,0.07643795013427734
3,4356,2d0f6c74eabb35ee,a561f7ab6bebd75e,embedding,2024-11-06 06:51:26.475964,2024-11-06 06:51:26.525925,[],OK,,1730875886.475964,1730875886.525925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.2,1005,0.04996085166931152
4,4356,a624587905acd234,4302048f8b646bcc,reranking,2024-11-06 06:51:26.564704,2024-11-06 06:51:26.939203,[],OK,,1730875886.564704,1730875886.939203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.2,1005,0.3744990825653076
5,4356,b3d0b888818be497,4302048f8b646bcc,llm,2024-11-06 06:51:26.946069,2024-11-06 06:51:28.936669,[],OK,,1730875886.946069,1730875888.936669,1,0,10,1,1,0,0,0,0,0,0,0,1,1,1,1,1,"['2024-11-06 06:51:26,948 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:51:26,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:26,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,932 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:28,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,934 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:51:27,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:51:27,020 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:51:28,228 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:51:28,910 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:51:28,932 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.9906001091003418
6,4356,80ee526e0fa07a3f,b3d0b888818be497,llm_request,2024-11-06 06:51:27.017986,2024-11-06 06:51:28.910047,[],OK,,1730875887.017986,1730875888.910047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.8920609951019287
7,4356,41a028dccdae728a,80ee526e0fa07a3f,llm_scheduler,2024-11-06 14:51:27.042386,2024-11-06 14:51:27.066785,[],OK,,1730875887.0423856,1730875887.066785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.3,1005,0.024399518966674805
8,4356,f21986829ce7c277,80ee526e0fa07a3f,llm_generate,2024-11-06 14:51:27.900206,2024-11-06 14:51:28.884671,[],OK,,1730875887.900206,1730875888.8846712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.3,1005,0.9844651222229004
9,4357,2e8c79ab2e61e727,,query,2024-11-06 06:51:28.955192,2024-11-06 06:51:30.989239,[],OK,,1730875888.955192,1730875890.989239,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,0,"['2024-11-06 06:51:28,977 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:28,980 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,981 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,983 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,985 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,985 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:28,985 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,998 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:29,000 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:51:29,383 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:29,384 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:51:29,385 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:51:29,390 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:51:29,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,972 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:30,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,975 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:51:30,987 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:30,988 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:51:29,469 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:51:29,472 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:51:30,951 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:51:30,972 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.0340468883514404
10,4357,913d0601431f5bc4,2e8c79ab2e61e727,retrieve,2024-11-06 06:51:28.955948,2024-11-06 06:51:28.993651,[],OK,,1730875888.955948,1730875888.993651,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-06 06:51:28,977 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:51:28,980 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,981 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,983 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,985 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,985 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:28,985 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:51:28,988 - httpcore.connection - [_trace.py:85] - DEBUG']",23.2,1005,0.03770279884338379
11,4357,70e93813aa254bf4,913d0601431f5bc4,embedding,2024-11-06 06:51:28.956664,2024-11-06 06:51:28.975539,[],OK,,1730875888.956664,1730875888.975539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.2,1005,0.0188748836517334
12,4357,8d334aebd4a4b696,2e8c79ab2e61e727,reranking,2024-11-06 06:51:29.002488,2024-11-06 06:51:29.376726,[],OK,,1730875889.002488,1730875889.376726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.2,1005,0.3742380142211914
13,4357,e5cd267ce0b05075,2e8c79ab2e61e727,llm,2024-11-06 06:51:29.386649,2024-11-06 06:51:30.978771,[],OK,,1730875889.386649,1730875890.978771,1,0,10,1,1,0,0,0,0,0,0,0,1,1,1,1,0,"['2024-11-06 06:51:29,390 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:51:29,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,398 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:29,399 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,971 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,972 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:51:30,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,974 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:51:30,975 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:51:29,469 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:51:29,472 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:51:30,951 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:51:30,972 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.5921220779418945
14,4357,2975d279d86dbf11,e5cd267ce0b05075,llm_request,2024-11-06 06:51:29.469423,2024-11-06 06:51:30.950752,[],OK,,1730875889.469423,1730875890.950752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.4813289642333984
