trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
3852,2.8331429958343506,0.0788099765777587,0.0536458492279052,0.3805761337280273,2.347678899765014,2.242866039276123,0.0205223560333251,1.4671199321746826,19.0,3560.0,3579.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,48642076672.0,134785609728.0,42.4,2877012587008.0,4251331695616.0,49632541.0,167363039.0,12.6,2007252992.0,48208289792.0,1.4892190613305647,3926065152.0,643072.0,19526.0,640.0,0.0,3157.1875,46068.0,2484.0,34.0,60.977,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,32.0,60.929,0.0,1005.0,93.1,5980270592.0,68838100992.0,4.436876165095297,16146718720.0,270118912.0,13177.0,1035412.0,47.0,41377.1875,46068.0,40696.0,36.0,107.712,47.0,1005.0,0,0,0.0,14,14,6764,0.029257015999999997,1879,0.0007590178962952147
3853,5.314954996109009,0.0785231590270996,0.0531198978424072,0.3772141933441162,4.830769062042236,4.731015920639038,0.0217204093933105,3.917294979095459,50.0,3608.0,3658.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,48667893760.0,134785609728.0,42.5,2877012587008.0,4251340145664.0,49632541.0,167363200.5,25.0,2007777280.0,48208289792.0,1.489608040540629,3926065152.0,892928.0,19546.0,818.0,0.0,3157.1875,46068.0,2484.0,34.0,61.7185,0.0,1005.0,21.5,3617.1875,46068.0,2944.0,33.0,95.7035,0.0,1005.0,82.5,5980794880.0,68839149568.0,4.4372651443053615,16146718720.0,278614016.0,13213.0,1068550.0,55.5,41377.1875,46068.0,40696.0,38.0,116.8175,55.5,1005.0,0,0,0.0,8,41,6473,0.027872637000000002,1919,0.003322990805221101
3854,2.747098922729492,0.0767178535461425,0.0527088642120361,0.3750209808349609,2.268813133239746,2.1623780727386475,0.0215358734130859,1.3880977630615234,18.0,3482.0,3500.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,48014215168.0,134785609728.0,41.95,2877012599296.0,4251343563776.0,49632544.0,167363316.5,12.4,2008301568.0,48208289792.0,1.4899970197506929,3926065152.0,1011712.0,19556.0,907.0,0.0,3157.1875,46068.0,2484.0,34.0,61.682,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,33.0,80.32,0.0,1005.0,93.0,5980794880.0,68839149568.0,4.4372651443053615,16146718720.0,290551808.0,13265.0,1115467.0,72.0,41377.1875,46068.0,40696.0,39.0,127.3995,72.0,1005.0,0,0,0.0,5,14,6239,0.03908517,1811,0.012208457725743452
3855,3.346395969390869,0.0793640613555908,0.0526890754699707,0.3785619735717773,2.860780000686645,2.80115294456482,0.0214271545410156,1.9730725288391116,26.0,3739.0,3765.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47813218304.0,134785609728.0,41.8,2877012603392.0,4251349566464.0,49632545.0,167363446.0,12.4,2008301568.0,48208289792.0,1.4899970197506929,3926065152.0,1011712.0,19556.0,907.0,0.0,3157.1875,46068.0,2484.0,34.0,61.682,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,33.0,72.485,0.0,1005.0,92.9,5980794880.0,68839149568.0,4.4372651443053615,16146718720.0,291459072.0,13269.0,1119049.0,44.0,41377.1875,46068.0,40696.0,38.0,139.258,44.0,1005.0,0,0,0.0,8,21,6577,0.04233763966666667,1983,0.03367776423692703
3856,2.1968119144439697,0.0808799266815185,0.052757978439331,0.377932071685791,1.7050271034240725,1.605510950088501,0.0180304050445556,1.0810401439666748,18.0,2288.0,2306.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47811354624.0,134785609728.0,41.8,2877012603392.0,4251354821632.0,49632545.0,167363491.0,19.8,2009350144.0,48208289792.0,1.490774978170821,3926065152.0,1193984.0,19576.0,1072.5,0.0,3157.1875,46068.0,2484.0,34.0,61.79,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,33.0,81.281,0.0,1005.0,86.4,5980794880.0,68839149568.0,4.4372651443053615,16146718720.0,301367296.0,13311.0,1157858.0,49.5,41377.1875,46068.0,40696.0,38.0,107.114,49.5,1005.0,0,0,0.0,7,16,5994,0.036564433,1119,0.001910089107695967
3857,2.923675060272217,0.0791130065917968,0.0572237968444824,0.3843679428100586,2.431040048599243,2.3361258506774902,0.022003173828125,1.6328742504119873,21.0,3130.0,3151.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47811354624.0,134785609728.0,41.8,2877012603392.0,4251354821632.0,49632545.0,167363491.0,24.8,2009350144.0,48208289792.0,1.490774978170821,3926065152.0,1245184.0,19576.0,1085.0,0.0,3157.1875,46068.0,2484.0,34.0,61.797,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,33.0,101.516,0.0,1005.0,82.3,5980794880.0,68839149568.0,4.4372651443053615,16146718720.0,301821952.0,13314.0,1159599.0,89.0,41377.1875,46068.0,40696.0,39.0,110.105,89.0,1005.0,0,0,0.2059519390527273,8,16,5608,0.0038736656999999995,1498,0.003973782722217341
3858,5.950254201889038,0.0771341323852539,0.0524888038635253,0.3823480606079101,5.470054864883423,5.370380878448486,0.0211131572723388,4.650059223175049,61.0,3297.0,3358.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,1,1,4,1,1,1,1,1,1,1,0.0,47780625066.66666,134785609728.0,41.8,2877012982954.6665,4251409265664.0,49632552.333333336,167364130.66666666,16.533333333333335,2010923008.0,48208289792.0,1.4919419158010132,3926065152.0,1458176.0,19595.0,1256.3333333333333,1.0,3157.1875,46068.0,2484.0,34.0,62.30466666666666,1.0,1005.0,10.333333333333334,3617.1875,46068.0,2944.0,34.333333333333336,84.89033333333333,10.333333333333334,1005.0,89.59999999999998,5980794880.0,68839149568.0,4.4372651443053615,16146718720.0,315906730.6666667,13374.333333333334,1214830.0,47.0,41377.1875,46068.0,40696.0,38.66666666666666,112.75833333333333,47.0,1005.0,0,0,0.0,9,49,6019,0.019778068,1706,0.0012724331269661586
3859,2.749305963516236,0.0449440479278564,0.0256390571594238,0.3736288547515869,2.3089230060577397,2.2200310230255127,0.0241158008575439,1.3754589557647705,18.0,3946.0,3964.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47714725888.0,134785609728.0,41.8,2877013012992.0,4251420673024.0,49632555.0,167364344.0,11.6,2010923008.0,48208289792.0,1.4919419158010132,3926065152.0,1613824.0,19605.0,1354.0,0.0,3157.1875,46068.0,2484.0,34.0,66.004,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,34.0,126.581,0.0,1005.0,94.3,5980794880.0,69074030592.0,4.4372651443053615,16146718720.0,326422528.0,13420.0,1256056.0,17.0,41593.1875,46068.0,40912.0,41.0,101.105,100.0,1005.0,0,0,0.3152352563430426,8,10,7204,0.03732092066666667,2145,0.1584578168888887
3860,2.61601996421814,0.0731830596923828,0.0501711368560791,0.3739259243011474,2.1461000442504883,2.0508060455322266,0.0220341682434082,1.3459665775299072,18.0,3197.0,3215.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47776956416.0,134785609728.0,41.8,2877014229504.0,4251421713408.0,49632658.0,167364493.0,19.2,2009415680.0,48207667200.0,1.490823600572079,3926065152.0,1736704.0,19615.0,1443.0,0.0,3157.1875,46068.0,2484.0,34.0,61.064,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,33.0,78.703,0.0,1005.0,85.7,5980794880.0,69074030592.0,4.4372651443053615,16146718720.0,334753792.0,13456.0,1288748.0,46.0,41593.1875,46068.0,40912.0,39.0,116.778,46.0,1005.0,0,0,0.0,7,14,6957,0.02369660633333333,1789,0.005094213023160894
3861,2.662781000137329,0.0833311080932617,0.0576448440551757,0.3801360130310058,2.172614097595215,2.0728111267089844,0.0228793621063232,1.2412984371185305,16.0,3840.0,3856.0,10.0,3,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47767392256.0,134785609728.0,41.8,2877014229504.0,4251421742080.0,49632658.0,167364500.0,25.6,2009415680.0,48207667200.0,1.490823600572079,3926065152.0,1871872.0,19625.0,1532.0,0.0,3157.1875,46068.0,2484.0,34.0,62.587,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,35.0,94.976,100.0,1005.0,82.5,5980794880.0,69074030592.0,4.4372651443053615,16146718720.0,336162816.0,13462.0,1294096.0,0.0,41593.1875,46068.0,40912.0,38.0,82.433,0.0,1005.0,0,0,0.0,8,13,6770,0.01936128,2134,0.0014428694363838683
