id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,210,df21a7c6256f82d7,,query,2024-11-07 01:20:27.305526,2024-11-07 01:20:35.899929,[],OK,,1730942427.305526,1730942435.899929,1,2,4,8,1,1,1,0,1,20,1,2,3,1,1,1,1,"['2024-11-07 01:20:27,328 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:27,332 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:27,336 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,342 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:27,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,343 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,355 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:27,357 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-07 01:20:27,644 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:27,644 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-07 01:20:27,645 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-07 01:20:27,648 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-07 01:20:27,650 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,650 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,651 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,651 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,651 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,887 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,889 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-07 01:20:35,894 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:35,898 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:35,899 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-07 01:20:29,718 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:31,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:33,726 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:33,730 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-07 01:20:33,736 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-07 01:20:35,866 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-07 01:20:35,887 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.59440302848816
2,210,7310126cc49587d8,df21a7c6256f82d7,retrieve,2024-11-07 01:20:27.305933,2024-11-07 01:20:27.349624,[],OK,,1730942427.305933,1730942427.349624,0,1,1,4,0,0,0,0,0,10,0,1,0,0,0,0,0,"['2024-11-07 01:20:27,328 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:27,332 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:27,336 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,342 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:27,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,343 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,344 - httpcore.connection - [_trace.py:85] - DEBUG']",9.2,1740.0,0.04369091987609863
3,210,b72dabf469cafee7,7310126cc49587d8,embedding,2024-11-07 01:20:27.306237,2024-11-07 01:20:27.327004,[],OK,,1730942427.306237,1730942427.327004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.2,1740.0,0.0207669734954834
4,210,24c6debfced7b13a,df21a7c6256f82d7,reranking,2024-11-07 01:20:27.360573,2024-11-07 01:20:27.639922,[],OK,,1730942427.360573,1730942427.639922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.2,1740.0,0.27934885025024414
5,210,4cbf189ad3ffc707,df21a7c6256f82d7,llm,2024-11-07 01:20:27.645881,2024-11-07 01:20:35.891721,[],OK,,1730942427.645881,1730942435.891721,0,1,0,4,1,0,1,0,0,10,0,0,3,1,1,1,1,"['2024-11-07 01:20:27,648 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-07 01:20:27,650 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,650 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,651 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,651 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,651 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:27,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,887 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,889 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-07 01:20:29,718 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:31,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:33,726 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:33,730 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-07 01:20:33,736 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-07 01:20:35,866 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-07 01:20:35,887 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.245840072631836
6,210,970280354a4598fe,4cbf189ad3ffc707,llm_request,2024-11-07 01:20:27.716305,2024-11-07 01:20:35.865787,[],OK,,1730942427.716305,1730942435.865787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,8.149482011795044
7,210,b268f997e0f452e0,970280354a4598fe,llm_scheduler,2024-11-07 09:20:33.784815,2024-11-07 09:20:39.853325,[],OK,,1730942433.7848148,1730942439.853325,1,1,5,4,0,1,1,1,1,15,1,1,1,0,0,0,0,"['2024-11-07 01:20:35,894 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:35,898 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:35,899 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-07 01:20:35,905 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:35,910 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-07 01:20:35,965 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:35,970 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,971 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,975 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,975 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:35,975 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,978 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,978 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,978 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,978 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,979 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:35,994 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:35,997 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-07 01:20:36,294 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:36,295 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-07 01:20:36,296 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-07 01:20:36,299 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-07 01:20:36,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:36,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:36,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:36,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:36,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:38,375 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",46.4,1740.0,6.068510055541992
8,210,1394f28b6bbd803d,970280354a4598fe,llm_generate,2024-11-07 09:20:34.287960,2024-11-07 09:20:35.840577,[],OK,,1730942434.28796,1730942435.8405771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],46.4,1740.0,1.552617073059082
9,211,8d108b460de52a1c,,query,2024-11-07 01:20:35.910701,2024-11-07 01:20:43.288007,[],OK,,1730942435.910701,1730942443.288007,0,1,1,0,1,1,0,0,0,5,0,1,2,1,1,1,1,"['2024-11-07 01:20:43,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,273 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:43,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,275 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-07 01:20:43,280 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:43,284 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:43,285 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-07 01:20:40,378 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:42,382 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:42,384 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-07 01:20:42,972 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-07 01:20:43,252 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-07 01:20:43,273 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,7.37730598449707
10,211,e6d75f2e157f56ad,8d108b460de52a1c,retrieve,2024-11-07 01:20:35.911488,2024-11-07 01:20:35.985500,[],OK,,1730942435.911488,1730942435.9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1725.0,0.07401204109191895
