id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,4253,de576bdf2c2a89ac,,query,2024-11-06 06:29:16.505896,2024-11-06 06:29:18.823350,[],OK,,1730874556.505896,1730874558.82335,2,1,20,1,1,1,1,1,0,8,4,1,1,1,1,1,1,"['2024-11-06 06:29:16,568 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 06:29:16,571 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:16,577 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,578 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,582 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:16,582 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,584 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,584 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,590 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:16,592 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:29:16,734 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:16,734 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:29:16,735 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:29:16,739 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:29:16,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,744 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,744 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,811 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:18,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,813 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:29:18,821 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:18,823 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:29:16,807 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:29:16,809 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:29:17,438 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:29:18,788 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:29:18,811 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.3174538612365723
2,4253,870f7b8d476bf21e,de576bdf2c2a89ac,retrieve,2024-11-06 06:29:16.507276,2024-11-06 06:29:16.586717,[],OK,,1730874556.507276,1730874556.586717,1,0,10,0,0,0,0,1,0,4,1,0,0,0,0,0,0,"['2024-11-06 06:29:16,568 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 06:29:16,571 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:16,577 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,578 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,582 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:16,582 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,584 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,584 - httpcore.connection - [_trace.py:85] - DEBUG']",16.0,1005,0.07944083213806152
3,4253,39020cf02e205c4a,870f7b8d476bf21e,embedding,2024-11-06 06:29:16.508232,2024-11-06 06:29:16.565153,[],OK,,1730874556.508232,1730874556.565153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.0,1005,0.056920766830444336
4,4253,e4e28763b0de9100,de576bdf2c2a89ac,reranking,2024-11-06 06:29:16.593105,2024-11-06 06:29:16.730771,[],OK,,1730874556.593105,1730874556.730771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.0,1005,0.1376659870147705
5,4253,c91e8c9268f776e1,de576bdf2c2a89ac,llm,2024-11-06 06:29:16.736021,2024-11-06 06:29:18.815438,[],OK,,1730874556.736021,1730874558.815438,1,0,10,1,1,0,0,0,0,4,0,0,1,1,1,1,1,"['2024-11-06 06:29:16,739 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:29:16,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,744 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,744 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:16,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,811 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:18,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,812 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,813 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:29:16,807 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:29:16,809 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:29:17,438 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:29:18,788 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:29:18,811 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.0794169902801514
6,4253,f606254131d0b664,c91e8c9268f776e1,llm_request,2024-11-06 06:29:16.807132,2024-11-06 06:29:18.787915,[],OK,,1730874556.807132,1730874558.787915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.9807829856872559
7,4253,e5f4609349361d12,f606254131d0b664,llm_scheduler,2024-11-06 14:29:16.828372,2024-11-06 14:29:16.849613,[],OK,,1730874556.8283725,1730874556.849613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],69.9,1005,0.0212404727935791
8,4253,c83a6575e8ce4871,f606254131d0b664,llm_generate,2024-11-06 14:29:17.420674,2024-11-06 14:29:18.760027,[],OK,,1730874557.4206736,1730874558.760027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],69.9,1005,1.339353322982788
9,4254,113fe4feee7b9de0,,query,2024-11-06 06:29:18.833531,2024-11-06 06:29:20.126633,[],OK,,1730874558.833531,1730874560.126633,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,0,"['2024-11-06 06:29:18,885 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:18,888 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,892 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:18,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,894 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,894 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,901 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:18,902 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:29:19,046 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:19,047 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:29:19,047 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:29:19,051 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:29:19,055 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:19,055 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:19,055 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:19,055 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:19,055 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:20,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:20,115 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:20,115 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:20,116 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:20,116 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:20,116 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:20,117 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:29:20,125 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:20,126 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:29:19,103 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:29:19,105 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:29:20,093 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:29:20,115 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.2931020259857178
10,4254,5e48d929e863a9f0,113fe4feee7b9de0,retrieve,2024-11-06 06:29:18.834356,2024-11-06 06:29:18.896884,[],OK,,1730874558.834356,1730874558.896884,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-06 06:29:18,885 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:29:18,888 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,892 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:29:18,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,894 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:29:18,894 - httpcore.connection - [_trace.py:85] - DEBUG']",16.0,1005,0.06252789497375488
