trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
5064,1.3698351383209229,0.074692964553833,0.046584129333496,0.3789980411529541,0.8893110752105713,0.7912030220031738,0.0226101875305175,0.0364909172058105,1.0,3367.0,3368.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47133057024.0,134785609728.0,41.3,2960138211840.0,4264975959040.0,50428539.0,167676706.0,42.6,1807441920.0,47464345600.0,1.3409754376950571,0.0,552960.0,20032.0,607.0,3.0,2299.1875,46068.0,1626.0,35.0,62.127,3.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,100.455,0.0,1005.0,51.3,5951401984.0,68675883008.0,4.415457997341145,126976.0,236892160.0,13046.0,903473.0,52.0,41249.1875,46068.0,40568.0,38.0,117.345,52.0,1005.0,0,0,0.0,14,1,5916,0.7679070233333333,1909,0.9987507065137228
5065,1.403128147125244,0.0732369422912597,0.0469210147857666,0.3838748931884765,0.915574073791504,0.8173840045928955,0.0231509208679199,0.0385117530822753,1.0,3545.0,3546.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47133057024.0,134785609728.0,41.3,2960138211840.0,4264975959040.0,50428539.0,167676706.0,42.6,1807441920.0,47464345600.0,1.3409754376950571,0.0,552960.0,20032.0,607.0,3.0,2299.1875,46068.0,1626.0,35.0,62.127,3.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,100.455,0.0,1005.0,51.3,5951401984.0,68675883008.0,4.415457997341145,126976.0,236892160.0,13046.0,903473.0,52.0,41249.1875,46068.0,40568.0,38.0,117.345,52.0,1005.0,0,0,0.3535533905932737,8,1,6480,0.65477401,1937,0.7411788602670034
5066,1.2940168380737305,0.0732719898223877,0.0470550060272216,0.3832800388336181,0.8107941150665283,0.7156400680541992,0.0218210220336914,0.0347282886505126,1.0,3055.0,3056.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47133057024.0,134785609728.0,41.3,2960138211840.0,4264975959040.0,50428539.0,167676706.0,42.6,1807441920.0,47464345600.0,1.3409754376950571,0.0,552960.0,20032.0,607.0,3.0,2299.1875,46068.0,1626.0,35.0,62.127,3.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,100.455,0.0,1005.0,51.3,5951401984.0,68675883008.0,4.415457997341145,126976.0,236892160.0,13046.0,903473.0,52.0,41249.1875,46068.0,40568.0,38.0,117.345,52.0,1005.0,0,0,0.0,5,1,6716,0.6868497466666668,1681,0.994702418645223
5067,1.188668966293335,0.0720250606536865,0.0475308895111084,0.3835089206695556,0.6999101638793945,0.6021769046783447,0.019829511642456,0.0307240486145019,1.0,2556.0,2557.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47073251328.0,134785609728.0,41.3,2960138211840.0,4264976720896.0,50428539.0,167676817.0,42.6,1807441920.0,47464345600.0,1.3409754376950571,0.0,552960.0,20032.0,607.0,3.0,2299.1875,46068.0,1626.0,35.0,62.127,3.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,100.455,0.0,1005.0,51.3,5951401984.0,68675883008.0,4.415457997341145,126976.0,236892160.0,13046.0,903473.0,52.0,41249.1875,46068.0,40568.0,38.0,117.345,52.0,1005.0,0,0,0.0,8,1,5661,0.7937960666666667,1155,0.9988147219022115
5068,1.3387658596038818,0.0743389129638671,0.0471930503845214,0.3812069892883301,0.8591911792755127,0.7593700885772705,0.0217454433441162,0.0359272956848144,1.0,3316.0,3317.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47073251328.0,134785609728.0,41.3,2960138211840.0,4264976720896.0,50428539.0,167676817.0,42.4,1809014784.0,47464345600.0,1.3421423753252495,0.0,966656.0,20064.0,921.0,0.0,2299.1875,46068.0,1626.0,35.0,62.525,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.687,0.0,1005.0,66.9,5951401984.0,68675883008.0,4.415457997341145,126976.0,241061888.0,13062.0,919218.0,100.0,41249.1875,46068.0,40568.0,40.0,122.916,100.0,1005.0,0,0,0.0,7,1,6289,0.7488526666666667,1867,0.9961487452189127
5069,1.2340080738067627,0.0354330539703369,0.0194368362426757,0.3740220069885254,0.8031761646270752,0.7504560947418213,0.012430191040039,0.03662109375,1.0,3296.0,3297.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47073251328.0,134785609728.0,41.3,2960138211840.0,4264976720896.0,50428539.0,167676817.0,42.4,1809014784.0,47464345600.0,1.3421423753252495,0.0,966656.0,20064.0,921.0,0.0,2299.1875,46068.0,1626.0,35.0,62.525,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.687,0.0,1005.0,66.9,5951401984.0,68675883008.0,4.415457997341145,126976.0,241061888.0,13062.0,919218.0,100.0,41249.1875,46068.0,40568.0,40.0,122.916,100.0,1005.0,0,0,0.5029644730092272,8,1,5470,0.6474032799999999,1509,0.9971590638160706
5070,1.268726825714111,0.070962905883789,0.0473740100860595,0.3791689872741699,0.7937121391296387,0.7045509815216064,0.0215425491333007,0.0506601333618164,1.0,2883.0,2884.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,47073251328.0,134785609728.0,41.3,2960138211840.0,4264976720896.0,50428539.0,167676817.0,42.4,1809014784.0,47464345600.0,1.3421423753252495,0.0,966656.0,20064.0,921.0,0.0,2299.1875,46068.0,1626.0,35.0,62.525,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.687,0.0,1005.0,66.9,5951401984.0,68675883008.0,4.415457997341145,126976.0,241061888.0,13062.0,919218.0,100.0,41249.1875,46068.0,40568.0,40.0,122.916,100.0,1005.0,0,0,0.0,9,1,4912,0.6136939666666666,1430,0.2693173308313514
5071,1.4276201725006104,0.0728051662445068,0.0467710494995117,0.3733131885528564,0.9577629566192628,0.858773946762085,0.0229246616363525,0.0387060642242431,1.0,3684.0,3685.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,47073251328.0,134785609728.0,41.3,2960138211840.0,4264976720896.0,50428539.0,167676817.0,42.4,1809014784.0,47464345600.0,1.3421423753252495,0.0,966656.0,20064.0,921.0,0.0,2299.1875,46068.0,1626.0,35.0,62.525,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,107.687,0.0,1005.0,66.9,5951401984.0,68675883008.0,4.415457997341145,126976.0,241061888.0,13062.0,919218.0,100.0,41249.1875,46068.0,40568.0,40.0,122.916,100.0,1005.0,0,0,0.0,8,1,6023,0.7574834333333333,2074,0.9998785456021627
5074,1.3142421245574951,0.0715570449829101,0.047447919845581,0.3775808811187744,0.8397660255432129,0.744671106338501,0.0220742225646972,0.0342488288879394,1.0,3088.0,3089.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,1,1,1,1,0.0,46955851776.0,134785609728.0,41.2,2960138211840.0,4264982397952.0,50428539.0,167676946.0,43.6,1810063360.0,47464345600.0,1.3429203337453777,0.0,1499136.0,20108.0,1321.0,0.0,2299.1875,46068.0,1626.0,35.0,63.256,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,98.905,0.0,1005.0,66.3,5951401984.0,68675883008.0,4.415457997341145,126976.0,245239808.0,13078.0,934943.0,100.0,41249.1875,46068.0,40568.0,41.0,133.905,100.0,1005.0,0,0,0.0,14,0,5547,0.76441243,1495,0.6685655871406198
5075,1.4269559383392334,0.0713081359863281,0.0470740795135498,0.3788881301879883,0.9538931846618652,0.8585062026977539,0.0229136943817138,0.0386373996734619,1.0,3671.0,3672.0,10.0,2,1024,2,3.0,8.0,1.0,1.0,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,1,0,1,1,1,0.0,46955851776.0,134785609728.0,41.2,2960138211840.0,4264982397952.0,50428539.0,167676946.0,43.6,1810063360.0,47464345600.0,1.3429203337453777,0.0,1499136.0,20108.0,1321.0,0.0,2299.1875,46068.0,1626.0,35.0,63.256,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,35.0,98.905,0.0,1005.0,66.3,5951401984.0,68675883008.0,4.415457997341145,126976.0,245239808.0,13078.0,934943.0,100.0,41249.1875,46068.0,40568.0,41.0,133.905,100.0,1005.0,0,0,0.6035533905932737,11,1,5018,0.6210781833333333,1927,0.4954645981391271
