id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,415,7a565e805413cb56,,query,2024-11-04 14:56:20.967266,2024-11-04 14:56:26.833372,[],OK,,1730732180.967266,1730732186.833372,2,1,20,1,1,1,1,1,0,8,4,1,1,1,1,1,1,"['2024-11-04 14:56:21,232 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 14:56:21,236 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:21,238 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,238 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,242 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,242 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:21,242 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,341 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:21,433 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 14:56:24,141 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:24,232 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 14:56:24,232 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 14:56:24,239 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:56:24,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,335 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,820 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:26,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,822 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:56:26,832 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:26,833 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 14:56:24,401 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:56:24,403 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:56:25,167 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:56:26,798 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:56:26,820 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.866106033325195
2,415,9eb817696591503b,7a565e805413cb56,retrieve,2024-11-04 14:56:20.967630,2024-11-04 14:56:21.335529,[],OK,,1730732180.96763,1730732181.335529,1,0,10,0,0,0,0,1,0,4,1,0,0,0,0,0,0,"['2024-11-04 14:56:21,232 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 14:56:21,236 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:21,238 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,238 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,242 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,242 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:21,242 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:21,245 - httpcore.connection - [_trace.py:85] - DEBUG']",4.2,1005,0.36789917945861816
3,415,53524c33a1c712e2,9eb817696591503b,embedding,2024-11-04 14:56:20.967927,2024-11-04 14:56:21.139295,[],OK,,1730732180.967927,1730732181.139295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.2,1005,0.17136812210083008
4,415,f93055f716481771,7a565e805413cb56,reranking,2024-11-04 14:56:21.435203,2024-11-04 14:56:24.134041,[],OK,,1730732181.435203,1730732184.134041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.2,1005,2.698837995529175
5,415,a088e4db16d26f37,7a565e805413cb56,llm,2024-11-04 14:56:24.234012,2024-11-04 14:56:26.824265,[],OK,,1730732184.234012,1730732186.824265,1,0,10,1,1,0,0,0,0,4,0,0,1,1,1,1,1,"['2024-11-04 14:56:24,239 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:56:24,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,335 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:24,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,820 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:26,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,821 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:26,822 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:56:24,401 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:56:24,403 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:56:25,167 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:56:26,798 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:56:26,820 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.5902531147003174
6,415,cdd48f958b04fdf2,a088e4db16d26f37,llm_request,2024-11-04 14:56:24.401075,2024-11-04 14:56:26.798031,[],OK,,1730732184.401075,1730732186.798031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.396956205368042
7,415,43ac0cd7bc8c238e,cdd48f958b04fdf2,llm_scheduler,2024-11-04 22:56:24.425762,2024-11-04 22:56:24.450448,[],OK,,1730732184.4257617,1730732184.450448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],15.8,1005,0.024686336517333984
8,415,baf7ae4461514d58,cdd48f958b04fdf2,llm_generate,2024-11-04 22:56:25.148457,2024-11-04 22:56:26.771325,[],OK,,1730732185.1484568,1730732186.7713246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.0,1005,1.6228678226470947
9,416,a1341bf0be8cca44,,query,2024-11-04 14:56:26.843657,2024-11-04 14:56:31.961588,[],OK,,1730732186.843657,1730732191.961588,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,1,"['2024-11-04 14:56:27,640 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:27,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,736 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,832 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:27,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,833 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,833 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,944 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:27,946 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 14:56:30,735 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:30,736 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 14:56:30,737 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 14:56:30,833 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:56:30,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:30,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:30,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:30,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:30,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:31,889 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:31,890 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:31,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:31,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:31,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:31,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:31,892 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:56:31,960 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:31,961 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 14:56:30,904 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:56:30,907 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:56:31,732 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:56:31,868 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:56:31,890 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.117930889129639
10,416,b2202943592a3036,a1341bf0be8cca44,retrieve,2024-11-04 14:56:26.932281,2024-11-04 14:56:27.931876,[],OK,,1730732186.932281,1730732187.931876,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-04 14:56:27,640 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:56:27,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,736 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,832 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:56:27,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,833 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,833 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,834 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:56:27,834 - httpcore.connection - [_trace.py:85] - DEBUG']",5.0,1005,0.9995949268341064
