id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,1315,5a1c22e8f297c381,,query,2024-11-04 17:39:36.300286,2024-11-04 17:39:39.246574,[],OK,,1730741976.300286,1730741979.246574,1,0,1,2,1,1,1,1,8,20,1,4,1,1,1,1,1,"['2024-11-04 17:39:36,358 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 17:39:36,362 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:36,366 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,368 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,368 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,372 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,373 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:36,373 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,374 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,375 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,376 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,390 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:36,393 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 17:39:36,777 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:36,778 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 17:39:36,778 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 17:39:36,781 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:39:36,782 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,782 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,782 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,239 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:39,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,240 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,240 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,241 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:39:39,246 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:39,246 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 17:39:36,848 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:39:36,851 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:39:37,087 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 17:39:39,218 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:39:39,240 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.9462878704071045
2,1315,bd92751265ab8b50,5a1c22e8f297c381,retrieve,2024-11-04 17:39:36.301291,2024-11-04 17:39:36.383298,[],OK,,1730741976.301291,1730741976.383298,0,0,0,1,0,0,0,0,4,10,1,1,0,0,0,0,0,"['2024-11-04 17:39:36,358 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 17:39:36,362 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:36,366 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,368 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,368 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,372 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,373 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:36,373 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,374 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,375 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,375 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,376 - httpcore.connection - [_trace.py:85] - DEBUG']",22.8,1005,0.08200693130493164
3,1315,21ccd37a53eac08c,bd92751265ab8b50,embedding,2024-11-04 17:39:36.302085,2024-11-04 17:39:36.355329,[],OK,,1730741976.302085,1730741976.355329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,210,0.05324411392211914
4,1315,8bbdfb28e582660f,5a1c22e8f297c381,reranking,2024-11-04 17:39:36.396407,2024-11-04 17:39:36.772690,[],OK,,1730741976.396407,1730741976.77269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,1005,0.3762831687927246
5,1315,7f5f39af42b44c2e,5a1c22e8f297c381,llm,2024-11-04 17:39:36.778958,2024-11-04 17:39:39.241994,[],OK,,1730741976.778958,1730741979.241994,0,0,0,1,0,1,1,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 17:39:36,781 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:39:36,782 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,782 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,782 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:36,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,239 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:39,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,240 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,240 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,241 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:39:36,848 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:39:36,851 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:39:37,087 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 17:39:39,218 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:39:39,240 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.463035821914673
6,1315,0a890550cc8f489f,7f5f39af42b44c2e,llm_request,2024-11-04 17:39:36.848661,2024-11-04 17:39:39.217846,[],OK,,1730741976.848661,1730741979.217846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.369184970855713
7,1315,229d8681de1feff5,0a890550cc8f489f,llm_scheduler,2024-11-05 01:39:36.872111,2024-11-05 01:39:36.895561,[],OK,,1730741976.8721106,1730741976.8955605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],66.7,1005,0.02344989776611328
8,1315,97d14d3ad740d26c,0a890550cc8f489f,llm_generate,2024-11-05 01:39:37.599809,2024-11-05 01:39:39.191787,[],OK,,1730741977.5998092,1730741979.1917868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],66.7,1005,1.591977596282959
9,1316,b646d34e5a528ae6,,query,2024-11-04 17:39:39.253062,2024-11-04 17:39:40.902664,[],OK,,1730741979.253062,1730741980.902664,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,0,"['2024-11-04 17:39:39,288 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:39,291 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,295 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,295 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:39,295 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,306 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:39,308 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 17:39:39,685 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:39,686 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 17:39:39,686 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 17:39:39,689 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:39:39,690 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,891 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:40,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,893 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:39:40,901 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:40,902 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 17:39:39,757 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:39:39,759 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:39:40,870 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:39:40,891 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.649601936340332
10,1316,f76f3290cef8d2f9,b646d34e5a528ae6,retrieve,2024-11-04 17:39:39.253346,2024-11-04 17:39:39.302171,[],OK,,1730741979.253346,1730741979.302171,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 17:39:39,288 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:39,291 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,292 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,295 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,295 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:39,295 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,298 - httpcore.connection - [_trace.py:85] - DEBUG']",22.8,1005,0.04882502555847168
