trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_fan_speed_percent,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_fan_speed_percent,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_fan_speed_percent,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
1560,2.323726892471313,1.0824909210205078,0.052340030670166,0.387099027633667,0.8196699619293213,0.7327508926391602,0.0205070972442626,0.2058229446411132,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,31131271168.0,134785609728.0,29.3,2264951910400.0,3765203686400.0,42713698.0,153082319.0,24.2,1800482816.0,47531462656.0,1.3358123464614728,2287325184.0,638976.0,19413.0,720.0,0.0,2299.1875,46068.0,1626.0,38.0,62.889,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,86.162,,0.0,1005.0,1005.0,41.0,5967572992.0,68357976064.0,4.427455574851559,6193152.0,272416768.0,13154.0,1047437.0,100.0,40931.1875,46068.0,40250.0,43.0,120.677,,100.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1565,2.3108019828796387,1.0744400024414062,0.0486819744110107,0.382652997970581,0.8213920593261719,0.7307360172271729,0.0207176208496093,0.1921472549438476,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,31068962816.0,134785609728.0,29.2,2264952123392.0,3765206631424.0,42713719.0,153082523.0,24.2,1801531392.0,47531462656.0,1.336590304881601,2287325184.0,1024000.0,19458.0,1138.0,0.0,2299.1875,46068.0,1626.0,38.0,63.711,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,81.232,,0.0,1005.0,1005.0,40.4,5967572992.0,68357976064.0,4.427455574851559,6193152.0,281513984.0,13191.0,1082783.0,13.0,40931.1875,46068.0,40250.0,41.0,126.543,,13.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1566,3.722909927368164,1.0755820274353027,0.049710988998413,0.3814270496368408,2.2328779697418213,2.1423089504241943,0.0205488204956054,1.5973145961761477,21.0,2327.0,2348.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,31093870592.0,134785609728.0,29.3,2264952127488.0,3765208404992.0,42713720.0,153082621.0,22.6,1802055680.0,47531462656.0,1.336979284091665,2287325184.0,1208320.0,19468.0,1254.0,0.0,2299.1875,46068.0,1626.0,38.0,62.429,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,74.409,,0.0,1005.0,1005.0,49.2,5967572992.0,68357976064.0,4.427455574851559,6193152.0,286810112.0,13215.0,1103455.0,38.0,40931.1875,46068.0,40250.0,42.0,122.756,,38.0,1005.0,0,0,0.2874574785652648,6,13,4800,0.6395011066666666,1005,0.4479261835416158
1567,2.429504156112671,1.0738999843597412,0.0482540130615234,0.3834059238433838,0.9371020793914796,0.8799707889556885,0.012869119644165,0.3432104587554931,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,31093870592.0,134785609728.0,29.3,2264952127488.0,3765208404992.0,42713720.0,153082621.0,22.6,1802055680.0,47531462656.0,1.336979284091665,2287325184.0,1208320.0,19468.0,1254.0,0.0,2299.1875,46068.0,1626.0,38.0,62.429,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,74.409,,0.0,1005.0,1005.0,49.2,5967572992.0,68357976064.0,4.427455574851559,6193152.0,286810112.0,13215.0,1103455.0,38.0,40931.1875,46068.0,40250.0,42.0,122.756,,38.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1568,2.484457969665528,1.0755550861358645,0.048192024230957,0.3838820457458496,0.9917261600494384,0.9006609916687012,0.0206906795501709,0.3521163463592529,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,31063465984.0,134785609728.0,29.2,2264952131584.0,3765231809536.0,42713721.0,153082927.0,24.6,1781579776.0,47531331584.0,1.3217878225986164,2287325184.0,1400832.0,19487.0,1432.0,0.0,2299.1875,46068.0,1626.0,38.0,63.749,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,85.159,,0.0,1005.0,1005.0,41.0,5967572992.0,68357976064.0,4.427455574851559,6193152.0,291250176.0,13234.0,1120702.0,96.0,40931.1875,46068.0,40250.0,45.0,115.127,,96.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1569,2.466055154800415,1.075502872467041,0.048893928527832,0.3789360523223877,0.9802491664886476,0.8883678913116455,0.0209534168243408,0.3424553871154785,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,31063465984.0,134785609728.0,29.2,2264952131584.0,3765231809536.0,42713721.0,153082927.0,24.6,1781579776.0,47531331584.0,1.3217878225986164,2287325184.0,1400832.0,19487.0,1432.0,0.0,2299.1875,46068.0,1626.0,38.0,63.749,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,85.159,,0.0,1005.0,1005.0,41.0,5967572992.0,68357976064.0,4.427455574851559,6193152.0,291250176.0,13234.0,1120702.0,96.0,40931.1875,46068.0,40250.0,45.0,115.127,,96.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1570,3.827980041503906,1.073559045791626,0.0478761196136474,0.3811841011047363,2.337074041366577,2.244936943054199,0.0218589305877685,1.6973488330841064,22.0,2327.0,2349.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,31069839360.0,134785609728.0,29.2,2264952135680.0,3765236851712.0,42713722.0,153083132.0,23.4,1782628352.0,47531331584.0,1.3225657810187446,2287325184.0,1593344.0,19506.0,1610.0,0.0,2299.1875,46068.0,1626.0,38.0,62.43,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,97.713,,0.0,1005.0,1005.0,41.6,5967572992.0,68357976064.0,4.427455574851559,6193152.0,295796736.0,13253.0,1138379.0,53.0,40931.1875,46068.0,40250.0,43.0,121.627,,53.0,1005.0,0,0,0.2730392120612609,6,14,4800,0.6395011066666666,1005,0.4479261835416158
1571,2.458980083465576,1.0691430568695068,0.0468928813934326,0.3785619735717773,0.9823968410491944,0.8938419818878174,0.0207209587097167,0.3445508480072021,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,31069839360.0,134785609728.0,29.2,2264952135680.0,3765236851712.0,42713722.0,153083132.0,23.4,1782628352.0,47531331584.0,1.3225657810187446,2287325184.0,1593344.0,19506.0,1610.0,0.0,2299.1875,46068.0,1626.0,38.0,62.43,,0.0,0.0,3635.1875,46068.0,2962.0,38.0,97.713,,0.0,1005.0,1005.0,41.6,5967572992.0,68357976064.0,4.427455574851559,6193152.0,295796736.0,13253.0,1138379.0,53.0,40931.1875,46068.0,40250.0,43.0,121.627,,53.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1578,2.3929247856140137,1.07151198387146,0.0474419593811035,0.3758261203765869,0.9098241329193116,0.8190600872039795,0.0204253196716308,0.2705733776092529,4.0,2327.0,2331.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,31097528320.0,134785609728.0,29.3,2264952139776.0,3765241598976.0,42713723.0,153083475.0,22.8,1784201216.0,47531331584.0,1.3237327186489365,2287325184.0,2355200.0,19581.0,2322.0,0.0,2299.1875,46068.0,1626.0,38.0,64.046,,0.0,0.0,3635.1875,46068.0,2962.0,39.0,110.46,,0.0,1005.0,1005.0,42.6,5967572992.0,68359024640.0,4.427455574851559,6193152.0,314163200.0,13331.0,1209818.0,100.0,40931.1875,46068.0,40250.0,46.0,107.957,,100.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
1584,2.4739019870758057,1.076657772064209,0.0475618839263916,0.379863977432251,0.9830770492553712,0.8925440311431885,0.0206851959228515,0.3457581996917724,5.0,2327.0,2332.0,10.0,2,1024,3,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,4,1,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,31161802752.0,134785609728.0,29.3,2264953626624.0,3765282608128.0,42713757.0,153084379.0,23.8,1782849536.0,47531331584.0,1.3227298816229902,2287325184.0,2744320.0,19628.0,2740.0,3.0,2299.1875,46068.0,1626.0,38.0,63.664,,3.0,0.0,3635.1875,46068.0,2962.0,39.0,74.915,,0.0,1005.0,1005.0,39.6,5967572992.0,68359024640.0,4.427455574851559,6193152.0,323043328.0,13367.0,1244269.0,16.0,40931.1875,46068.0,40250.0,43.0,118.427,,16.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.4479261835416158
