id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,706,8f677d8802886267,,query,2024-10-31 00:51:41.890173,2024-10-31 00:51:44.707320,[],OK,,1730335901.890173,1730335904.70732,1,4,1,1,1,0,1,20,8,2,1,1,1,1,1,1,1,"['2024-10-31 00:51:41,946 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 00:51:41,949 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:41,954 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,955 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,957 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,957 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,959 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,959 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:41,960 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:42,977 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:42,980 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:51:43,376 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:43,376 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:51:43,377 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:51:43,379 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:51:43,380 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,380 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,695 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,696 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:44,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,698 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:51:44,706 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:44,707 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:51:42,084 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:51:43,447 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:51:43,450 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:51:44,673 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:51:44,696 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.8171470165252686
2,706,a68601d52eb1f28e,8f677d8802886267,retrieve,2024-10-31 00:51:41.891064,2024-10-31 00:51:42.968163,[],OK,,1730335901.891064,1730335902.968163,0,1,0,0,0,0,1,10,4,1,0,0,0,1,0,0,0,"['2024-10-31 00:51:41,946 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-31 00:51:41,949 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:41,954 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,955 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,957 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,957 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,959 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,959 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:41,960 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:41,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:42,084 - vllm.engine.metrics - [metrics.py:295] - INFO']",20.0,1005,1.077099084854126
3,706,903bb3d09d1a9373,a68601d52eb1f28e,embedding,2024-10-31 00:51:41.891795,2024-10-31 00:51:41.943510,[],OK,,1730335901.891795,1730335901.94351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005,0.05171513557434082
4,706,c43b8e8db5ef225c,8f677d8802886267,reranking,2024-10-31 00:51:42.988053,2024-10-31 00:51:43.371799,[],OK,,1730335902.988053,1730335903.371799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005,0.3837459087371826
5,706,b992eef643ea8ef7,8f677d8802886267,llm,2024-10-31 00:51:43.377640,2024-10-31 00:51:44.700109,[],OK,,1730335903.37764,1730335904.700109,0,0,1,0,1,0,0,10,4,1,0,0,1,0,1,1,1,"['2024-10-31 00:51:43,379 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:51:43,380 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,380 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:43,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,695 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,696 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:44,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,698 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:51:43,447 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:51:43,450 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:51:44,673 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:51:44,696 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.3224689960479736
6,706,4a7c516b62523708,b992eef643ea8ef7,llm_request,2024-10-31 00:51:43.447490,2024-10-31 00:51:44.672652,[],OK,,1730335903.44749,1730335904.672652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.2251620292663574
7,706,b01e523cca85df4f,4a7c516b62523708,llm_scheduler,2024-10-31 08:51:43.467029,2024-10-31 08:51:43.486569,[],OK,,1730335903.467029,1730335903.4865687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],28.0,600,0.019539594650268555
8,706,b330c6d9e15c2b9c,4a7c516b62523708,llm_generate,2024-10-31 08:51:44.273656,2024-10-31 08:51:44.642732,[],OK,,1730335904.2736557,1730335904.6427317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],28.0,600,0.3690760135650635
9,707,fe82d6044530e662,,query,2024-10-31 00:51:44.717252,2024-10-31 00:51:47.523581,[],OK,,1730335904.717252,1730335907.523581,1,4,1,1,1,0,0,20,4,2,1,1,1,1,1,1,1,"['2024-10-31 00:51:44,773 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:44,778 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,779 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,779 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,780 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,780 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,780 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,781 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,784 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:44,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,788 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,788 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:45,804 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:45,808 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:51:46,195 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:46,195 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:51:46,196 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:51:46,199 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:51:46,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,510 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:47,510 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,512 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:51:47,522 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:47,523 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:51:46,260 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:51:46,262 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:51:47,105 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:51:47,486 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:51:47,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.8063290119171143
10,707,f20aa2551959a66b,fe82d6044530e662,retrieve,2024-10-31 00:51:44.718044,2024-10-31 00:51:45.795885,[],OK,,1730335904.718044,1730335905.795885,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,"['2024-10-31 00:51:44,773 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:44,778 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,779 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,779 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,780 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,780 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,780 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,781 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,783 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,784 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:44,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,787 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,788 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:44,788 - httpcore.connection - [_trace.py:85] - DEBUG']",20.0,1005,1.07784104347229
