id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1,2123,99ef307e1f2fc73b,,query,2024-11-05 06:54:41.819486,2024-11-05 06:54:45.196352,[],OK,,1730789681.819486,1730789685.196352,4,1,1,2,1,8,1,20,1,1,1,0,1,1,1,1,1,"['2024-11-05 06:54:41,876 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-05 06:54:41,880 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:41,885 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,887 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,887 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,891 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:41,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,906 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:41,908 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 06:54:42,698 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:42,699 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 06:54:42,699 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 06:54:42,702 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 06:54:42,703 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,703 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,703 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,704 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,704 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,184 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:45,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,186 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 06:54:45,195 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:45,196 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 06:54:42,773 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 06:54:42,775 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 06:54:43,543 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 06:54:45,163 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 06:54:45,184 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.376866102218628
2,2123,dc0c7e5e583b9a0e,99ef307e1f2fc73b,retrieve,2024-11-05 06:54:41.820352,2024-11-05 06:54:41.900242,[],OK,,1730789681.820352,1730789681.900242,1,0,0,1,0,4,0,10,0,1,0,0,0,0,0,0,0,"['2024-11-05 06:54:41,876 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-05 06:54:41,880 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:41,885 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,887 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,887 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,891 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:41,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:41,894 - httpcore.connection - [_trace.py:85] - DEBUG']",35.8,405,0.07989001274108887
3,2123,9096fe125bfb079c,dc0c7e5e583b9a0e,embedding,2024-11-05 06:54:41.821111,2024-11-05 06:54:41.873593,[],OK,,1730789681.821111,1730789681.873593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.8,1005,0.05248212814331055
4,2123,619a44bf3f34614b,99ef307e1f2fc73b,reranking,2024-11-05 06:54:41.911109,2024-11-05 06:54:42.693644,[],OK,,1730789681.911109,1730789682.693644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.8,405,0.7825350761413574
5,2123,0e90218cc12a3887,99ef307e1f2fc73b,llm,2024-11-05 06:54:42.700206,2024-11-05 06:54:45.188766,[],OK,,1730789682.700206,1730789685.188766,0,1,0,1,0,4,1,10,0,0,0,0,1,1,1,1,1,"['2024-11-05 06:54:42,702 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 06:54:42,703 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,703 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,703 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,704 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,704 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:42,705 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,184 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:45,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:45,186 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 06:54:42,773 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 06:54:42,775 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 06:54:43,543 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 06:54:45,163 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 06:54:45,184 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.4885599613189697
6,2123,4c09baf401df3805,0e90218cc12a3887,llm_request,2024-11-05 06:54:42.773119,2024-11-05 06:54:45.162222,[],OK,,1730789682.773119,1730789685.162222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.3891029357910156
7,2123,dec7a837387b0cfd,4c09baf401df3805,llm_scheduler,2024-11-05 14:54:42.795922,2024-11-05 14:54:42.818725,[],OK,,1730789682.7959225,1730789682.818725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.5,1005,0.02280259132385254
8,2123,baca480a1d267cc4,4c09baf401df3805,llm_generate,2024-11-05 14:54:43.524517,2024-11-05 14:54:45.135692,[],OK,,1730789683.5245168,1730789685.135692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.5,1005,1.6111750602722168
9,2125,c70ed0c16f1017cd,,query,2024-11-05 06:54:47.318985,2024-11-05 06:54:49.194623,[],OK,,1730789687.318985,1730789689.194623,4,1,1,2,1,4,1,20,1,0,1,0,1,1,1,1,1,"['2024-11-05 06:54:47,375 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:47,380 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,381 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,384 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,385 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:47,385 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,386 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,387 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,388 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,400 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:47,403 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 06:54:48,201 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:48,201 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 06:54:48,201 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 06:54:48,204 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 06:54:48,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:48,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:48,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:48,206 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:48,206 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:49,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:49,183 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:49,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:49,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:49,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:49,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:49,185 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 06:54:49,193 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:49,194 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 06:54:48,266 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 06:54:48,269 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 06:54:48,803 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 06:54:49,161 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 06:54:49,183 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8756380081176758
10,2125,3a124e60d642bcc1,c70ed0c16f1017cd,retrieve,2024-11-05 06:54:47.319717,2024-11-05 06:54:47.393984,[],OK,,1730789687.319717,1730789687.393984,1,0,0,1,0,4,0,10,0,0,0,0,0,0,0,0,0,"['2024-11-05 06:54:47,375 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 06:54:47,380 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,381 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,381 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,382 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,383 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,384 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,385 - httpx - [_client.py:1786] - INFO', '2024-11-05 06:54:47,385 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,386 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,387 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,387 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 06:54:47,388 - httpcore.connection - [_trace.py:85] - DEBUG']",42.2,405,0.07426714897155762
